"Bacteroidales"	"Clostridiales"	"Erysipelotrichales"	"Enterobacteriales"	"Lactobacillales"	"Selenomonadales"	"Unclassified_Bacteria"	"Burkholderiales"	"Bifidobacteriales"	"Verrucomicrobiales"	"Unclassified_Firmicutes"	"Rhizobiales"
12.5666491866421	10.3132238386586	4.6441054151398	-0.233733170571368	2.04416200233639	5.8063382907262	4.63048936043439	4.32811767765322	2.63490009570285	1.56538242758984	3.71877561813668	4.70408524776599
12.1286001243449	10.0373702740016	5.89239697411155	0.432023000535827	2.10089335198661	3.89603249801098	3.81492941862651	5.81253548823162	1.93177972063126	1.56717779026585	4.71944641758627	4.63797574103859
12.130765758969	7.22315998680928	2.78141622330081	0.203518882735092	3.01272776111528	1.74590850993773	3.11282971660785	3.08430386840548	-0.025017177113702	2.36700029503588	1.91979981929481	1.57628598462962
13.4586335601414	10.2496046271425	3.11135767802544	0.967280149392444	2.86992098091518	3.25980199413854	4.94383149887784	10.1475548958056	1.00582313829415	1.83100217842175	2.26406323704832	4.28985296955286
14.0270952013438	10.1381205291744	5.21429627956816	0.120306555335278	2.57265874254864	3.34602471183562	6.2477334249699	7.62928221843692	1.11648449589086	1.61252574004935	3.33172108827408	3.8612313570391
10.4732284952787	8.47452673121407	5.38647319929358	-0.18074410903014	3.13536129004387	4.68224459939672	4.29371912602876	4.0324781442506	4.72835794964908	4.78577782919203	3.04923807259513	3.94704242660002
13.7842813615964	10.1174448116458	6.4292140379834	0.945373787816595	5.18755542867096	3.23592024538306	5.2584146454181	5.05794832271897	2.48325520461004	1.81600275692173	3.72575253962644	2.90878708220329
11.5680598267237	10.9290010379329	5.27905687351705	1.26397778636217	1.95667217595178	5.38483206579535	5.85840391222017	4.15144520075744	1.31171290221211	6.02609474119857	3.31828779424309	5.49274897383679
13.6500708576845	10.225439841097	4.36515434767426	-0.0859512819020809	1.81367793163953	4.81747257286398	5.36070540283865	3.18574896887993	-0.625679012889384	1.99946256112828	3.91886427030513	3.92858829537974
11.7242960823519	10.2651551923348	5.08770056873376	-0.281728531005321	2.96892534612165	3.728345733881	7.77964369147073	5.82884917696975	3.71867022612579	2.85392982966321	3.29175319521366	1.37577185676457
13.7175957895936	10.2497738382005	6.81577760860611	2.21129018955234	1.99861544976698	6.84703582550406	5.12112040092083	9.07389794920275	0.00513752360288944	2.08331300532323	3.6905957122991	2.5926065209971
12.3246559055768	10.0807772273933	5.11623356813942	2.40734093978346	1.10546519994151	3.91604022058516	5.58267256418467	3.08048139863296	1.9609532056966	1.62499965640549	2.47781590463791	1.56710748187529
12.5216161150746	9.11895669977829	5.14842432279484	2.83891345735111	1.32547099568825	4.63939369249755	5.30957181248127	5.71169155999325	-0.779806939276452	1.57404424908472	3.85488296627767	2.56961916766503
9.71994864232779	11.5465439850798	7.10139541957288	11.1053306130611	5.74404349049711	5.69175695405558	4.54830133250278	3.12257712147854	2.47394718526463	1.56785124838928	3.49713651447793	2.83643615373942
12.1876688310961	9.66644096348611	4.45394941211562	0.253727901736942	3.13289849117742	2.51696710534402	6.45639442239716	5.20848848658309	0.0897480529402854	4.24130176141642	2.95255680481561	1.60410341166515
11.4093633617446	11.230916794988	5.23401552340048	-0.296517699719982	3.03963372658387	1.65981511922143	5.12580657458713	3.00972020229061	-1.1962512852502	1.55976469291243	4.91549385989952	4.99758565481709
11.7370356479352	11.1162846713853	5.86981145906154	3.16590135156733	3.67749177183198	3.45292712170228	4.98407368835651	3.77315947866287	1.29688648931679	1.58838097845358	3.73571888681148	4.50698925721515
8.61626630053865	9.42966739700851	8.54373567866025	2.41301679334206	6.83263143645615	1.5158142713253	4.35325784826095	3.41946730713395	4.03970197270917	1.58094380379394	4.4696650675998	2.07529785532857
