"Bacteroidales"	"Clostridiales"	"Lactobacillales"	"Erysipelotrichales"	"Selenomonadales"	"Enterobacteriales"	"Burkholderiales"	"Unclassified_Bacteria"	"Unclassified_Firmicutes"	"Pasteurellales"	"Bifidobacteriales"	"Verrucomicrobiales"	"Rhizobiales"	"other"
0.170458086631349	0.587410408226862	0.0115300716734185	0.0922405733873481	0.0084138360860081	0.0068557182923029	0	0.0105952009971954	0.00623247117482082	0.099407915238392	0	0	0.000311623558741041	0.00654409473356186
0.837426173453528	0.122940627914206	0.000155424308361828	0.00295306185887473	0.0133664905191172	0.0175629468448865	0.00326391047559838	0.00139881877525645	0	0.000155424308361828	0	0	0	0.000777121541809139
0.21919014084507	0.626760563380282	0.000880281690140845	0.0506161971830986	0.000880281690140845	0.000440140845070423	0	0.0118838028169014	0.00792253521126761	0	0.00704225352112676	0.00880281690140845	0	0.065580985915493
0.563654943370519	0.302478072042919	0.00170314229753896	0.0579068381163246	0.00366175593970876	8.5157114876948e-05	0.0337222174912714	0.00919696840671038	0.00281018479093928	8.5157114876948e-05	0.00127735672315422	0	0.0149024951034659	0.0085157114876948
0.917508813160987	0.0536623580101841	0.00125342734038386	0.00391696043869957	0.0113591852722288	0.000313356835095966	0	0.00101840971406189	0.000783392087739914	0	0	0.00689385037211124	0	0.00329024676850764
0.277777777777778	0.157142857142857	0.273544973544974	0	0.221428571428571	0.00211640211640212	0.00158730158730159	0.00555555555555556	0.00105820105820106	0.00264550264550265	0.0489417989417989	0	0.00105820105820106	0.00714285714285714
0.856349687058348	0.0999394306480921	0.000151423379769836	0.0118110236220472	0.000504744599232788	0	0.000151423379769836	0.00232182515647083	0.000555219059156067	0	5.04744599232788e-05	0.0279123763375732	0	0.000252372299616394
0.0923076923076923	0.792471358428805	0.00785597381342062	0.00556464811783961	0.000981996726677578	0.00556464811783961	0	0.0490998363338789	0.0166939443535188	0.00981996726677578	0.0130932896890344	0.000654664484451719	0.00490998363338789	0.000981996726677578
0.00237691001697793	0.812224108658744	0.066553480475382	0.099151103565365	0	0	0	0.00271646859083192	0.00101867572156197	0	0	0	0	0.0159592529711375
0.822384288503503	0.150223957735156	0.000287125301481567	0.00235442747214885	0.0113127368783737	0	0.00178017686918571	0.00212472723096359	0.00149305156770415	0.000631675663259446	0.000803950844148386	0	0.00568508096933502	0.000918800964741013
0.763489917765011	0.192125718148023	0.00028162667567872	0.00270361608651571	0.00461867748113101	0	0.0199954939731891	0.00264729075137997	0.000394277345950208	0.000112650670271488	0.00028162667567872	0	0.0121662723893207	0.00118283203785063
0.849481307496575	0.141221374045802	0.000880798590722255	0.000391466040321002	0.000391466040321002	9.78665100802505e-05	0	0.00450185946369152	9.78665100802505e-05	0.00117439812096301	0.000195733020160501	0	0.000391466040321002	0.00117439812096301
0.824990730441231	0.129403040415276	0.00148312940304042	0.00259547645532073	0.000370782350760104	0	0.00741564701520208	0.0218761586948461	0.000741564701520208	0	0	0.00667408231368187	0	0.00444938820912125
0	0.329192546583851	0.0683229813664596	0	0.0226843100189036	0.30812854442344	0	0.0305157980016203	0.0450985687280583	0.00432082095598164	0.190116122063192	0	0.000270051309748852	0.00135025654874426
0.955537887590973	0.0291419485046786	0.00229343771023179	0.00308849611644548	0.00587120053819338	0.00174301265977616	0	0.000825637575683444	6.11583389395144e-05	0	0.000519845880985872	0	6.11583389395144e-05	0.000856216745153202
0.825370675453048	0.156507413509061	0	0.00494233937397035	0.00219659527732015	0.00109829763866008	0	0.00796265788028556	0.000274574409665019	0	0.000549148819330038	0	0	0.00109829763866008
0.885750339739856	0.0578528441079402	9.706853038245e-05	0.00863909920403805	0.0117452921762765	0.00029120559114735	0.0308677926616191	0.0015530964861192	0.0005824111822947	0	0	9.706853038245e-05	0.0001941370607649	0.0023296447291788
0.00279242941358982	0.888923363326094	0.00806701830592616	0.00124107973937325	0.0707415451442755	0.000310269934843314	0	0.00651566863170959	0.00558485882717965	0.00558485882717965	0.00775674837108284	0	0	0.00248215947874651
0.866818873668189	0.0703957382039574	0.000380517503805175	0	0.000380517503805175	0	0.0578386605783866	0.0015220700152207	0	0	0	0	0.00190258751902588	0.00076103500761035
0.838533674339301	0.124722932651321	8.52514919011083e-05	0.00298380221653879	0.000170502983802217	0.000170502983802217	0.0121909633418585	0.00289855072463768	0.00110826939471441	8.52514919011083e-05	0.00127877237851662	0	0.0153452685421995	0.000426257459505541
0.877842411422528	0.0682178741406663	8.81367882954345e-05	0.00458311299136259	0.00414242904988542	0.00149832540102239	0.0099594570773841	0.00528820729772607	0.00193900934249956	0	0	0	0.000528820729772607	0.0259122157588577
0.663512957630605	0.0793911970382559	0.00164541341011929	0	0.20896750308515	0	0.0431921020156314	0.00246812011517894	0	0	0	0	0	0.000822706705059646
0.617574257425743	0.299092409240924	0.000412541254125413	0.0165016501650165	0.00288778877887789	0.000412541254125413	0.0185643564356436	0.00577557755775578	0.0305280528052805	0.00165016501650165	0.00165016501650165	0.00288778877887789	0.000412541254125413	0.00165016501650165
0.722279563550575	0.200604541433206	0.00140076673547626	0.00560306694190504	0.0152609849601887	0	0.0356826894721321	0.00427602477145385	0.00081097021527573	0	0.00243291064582719	0	0.00759363019758183	0.00405485107637865
0.886416318961521	0.0808993973110802	0	0.00278164116828929	0.00672229949003245	0.00115901715345387	0	0.00417246175243394	0.00857672693555865	0	0	0	0	0.00927213722763097
0.77810650887574	0.193786982248521	0.000134480903711673	0.0142549757934373	0.00107584722969338	0	0	0.00228617536309844	0.00753093060785368	0	0.000268961807423346	0	0.00215169445938677	0.000403442711135019
0.536594073545162	0.375580149946448	0.000357015351660121	0.00749732238486255	0.0121385219564441	0.000357015351660121	0.00214209210996073	0.0135665833630846	0.00142806140664049	0.000357015351660121	0.000357015351660121	0.0174937522313459	0.0192788289896466	0.0128525526597644
0.637620603205956	0.236268327888779	0.00144343994530122	0.00630555344526324	0.0023550862265441	0	0.0164096330623718	0.0904049228899187	0.00144343994530122	0	0.00326673250778698	0.00167135151561194	0	0.00281090936716554
0.837823222888605	0.0598269590010815	0.000540753121620293	0.00176973748893914	0.0149444499065972	0.00314619998033625	0	0.00221217186117393	0.00201553436240291	0.0526005309212467	0.000196637498771016	0	0	0.0249238029692262
0.695088595552384	0.248662147698894	0.000356760613628255	0.0164109882268998	0.00202164347722678	0.00368652634082531	0.00761089309073612	0.00832441431799263	0.0115352598406469	0	0.000237840409085504	0	0.000832441431799263	0.00523248899988108
