"Bacteroides"	"Prevotella"	"Unclassified_Lachnospiraceae"	"Faecalibacterium"	"Parabacteroides"	"Lachnospiracea_incertae_sedis"	"Alistipes"	"Blautia"	"Roseburia"	"Unclassified_Clostridiales"	"Lactobacillus"	"Clostridium_XI"	"Erysipelotrichaceae_incertae_sedis"	"Enterococcus"	"Unclassified_Ruminococcaceae"	"Sutterella"	"Escherichia_Shigella"	"Megamonas"	"Ruminococcus"	"Clostridium_XlVa"	"Haemophilus"	"Unclassified_Bacteroidales"	"Unclassified_Bacteria"	"Unclassified_Firmicutes"	"Clostridium_XVIII"	"Veillonella"	"Dorea"	"Akkermansia"	"Unclassified_Clostridiaceae_1"	"Clostridium_IV"	"Clostridium_sensu_stricto"	"Streptococcus"	"Turicibacter"	"Klebsiella"	"Bifidobacterium"	"Flavonifractor"	"Barnesiella"	"Gemmiger"	"Phascolarctobacterium"	"Unclassified_Burkholderiales"	"Odoribacter"	"Paraprevotella"
0.741057109701196	0.000100948919675101	0.0082777168947433	0.0162015928290382	0	0.000504744577800737	0.0448567504372705	0.0433439880647139	0.00156470761914003	0.00832818961488097	0	0.00242277170610995	0.00257419461311232	0	0.00131233558131576	0.000151423379191171	0	0	0.00030284675491035	0.00969094461800346	0	0.000605693482044763	0.00232182307036549	0.000555219030630007	0.0080253529803214	0.000151423379191171	0.000100948919675101	0.0279087531821214	0.000100948919675101	0.00383604954607422	0.000201897838321464	0.000100948919675101	0	0	5.04744599018468e-05	0.00136280999608177	0	0	0	0	0	0
0.00237690777884505	0	0.363742372878735	0.000339558567328805	0	0.21929084054943	0	0.0614214748309591	0.0132423973433791	0.0312343099411263	0.00475380212902935	0	0.0305555167847895	0	0.0275007779110993	0	0	0	0.0183351356617535	0.00407469161081184	0	0	0.00271646524994811	0.00101867554538205	0.0563369177251632	0	0.0264824731979263	0	0	0.000679117095506508	0	0.0617603903715623	0	0	0	0.00169779205362284	0	0	0	0	0	0
0.655856773547328	0.000112650670033229	0.0479707850537635	0.0720902957410017	0.0328880666398502	0.013348707993698	0.0195436471388424	0.0119406872961963	0.0231476455486019	0.00636471989814618	0	0.00101385585875235	0.000281626671955917	0	0.00281626303399697	0.0199941617805309	0	0	0.00343583868327097	0.0029289132394272	0.000112650670033229	0.00422438757081982	0.00264728765928868	0.000394277335734836	0.00242198704293173	5.63253351059616e-05	0.000450602665837351	0	0	0.00236566186918627	0	0.000281626671955917	0	0	0.000281626671955917	0.000563253321575017	0	0.0121659722710534	0.00456233631854011	0	0.00253463736719256	5.63253351059616e-05
0.117074317750378	0.634728222980911	0.0207462118917	0.0166365392748847	0.00137013071244196	0.0114501314818595	0.000685065516976526	0.00293599108434382	0.00274025885280329	0.0363983042501344	0	0.00322958921841006	0.0001957330189107	0	0.00743778618869834	0	9.78665099240254e-05	0	0.0317034381026154	0.00146799712394426	0.00107653140294714	0.022116028340171	0.00450184425749536	9.78665099240254e-05	0	0.0001957330189107	0.00254452651628062	0	0	0.000293599526022672	0	0.000489332530873106	0	0	0.0001957330189107	9.78665099240254e-05	0	0.000391466030322591	0	0	0.00665487356423784	0.0177129120804065
0.710923155611123	0.000741564633553569	0.0111232411481133	0.057069498434004	0.0152014909008204	0.00370781501182171	0.0352170432723461	0.00185391069182318	0.00296625445623213	0.00704480639283245	0	0.00407859455049355	0.000741564633553569	0.00111234682289298	0.00704480639283245	0	0	0	0.00444937352845453	0.00482015189473384	0	0.00148312885930771	0.0218744142050467	0.000741564633553569	0.00185391069182318	0	0.00111234682289298	0.00667403276698342	0	0.00296625445623213	0	0	0	0	0	0.00778635068820958	0	0	0	0	0	0
0.780651868829942	0.000214054184653669	0.00516785663758907	0.00672736653931079	0.0888988214766636	0.000428108359499548	0.00266038460565758	0.00162069527239631	0.00140664133173602	0.000825637481880393	0	0.00489264759510437	0.00305791218130557	0.00217111932666343	0.002293435699711	0	0.00159011614233397	0.00143722047029079	0.00198764470675887	0.00162069527239631	0	0.00122316647378632	0.000825637481880393	6.11583389013889e-05	3.05791694649915e-05	0	0.000244633353318024	0	0	0.000825637481880393	0	9.1737508280598e-05	0	0	0.000519845857572039	0.00048926669199585	0	6.11583389013889e-05	0.00431164953606468	0	0	0
0.74811613972714	0	0.0389796943568953	0.022513199763685	0	0.026081611812797	0.00439317642324318	0.0142773842384973	0.0112573130269933	0.00796257373873168	0	0.00631516944594865	0.0013728716170657	0	0.00164744571277416	0	0.0010982974178552	0	0.00164744571277416	0.012630087051895	0	0.0010982974178552	0.00796257373873168	0.000274574406214941	0.00356945974586714	0.0010982974178552	0.00247116717188516	0	0	0.000274574406214941	0	0	0	0	0.000549148791729417	0.00192201968428032	0	0	0	0	0	0
0.284628937570348	0.436235551409839	0.00184430103171789	0.0355196128042978	0.0619870867679244	0.000388274111773974	0.0105802724141499	0.000873616662317122	0	0.000582411149368789	0	0	0.00174723265788559	0	0.00669767852119761	0.0307658703866226	0	0	0.000485342632857903	0.00611527929887242	0	0.0124244522322226	0.00155309586174695	0.000582411149368789	0.000194137059545422	0	0	9.70685302300152e-05	0	0.000194137059545422	0	9.70685302300152e-05	0	0.000291205587031611	0	0.00242671087777388	0.0124244522322226	0.000194137059545422	0	9.70685302300152e-05	0.0151421120934708	0.0019413693881727
0.00248215692994163	0.000310269929865166	0.218547740730309	0.346719095305051	0	0.146542888671213	0	0.0170640182854703	0.0573684648185593	0.0397041191291145	0.000310269929865166	0.00403349821605126	0.000620539829861448	0	0.00217188783640194	0	0	0	0.00124107942077198	0.0102387289585519	0.00558482979502605	0	0.00651562252995861	0.00558482979502605	0.000620539829861448	0.0691351085507705	0.00186161853378152	0	0.00899770670281952	0	0.019855971069759	0.00775667058962107	0	0	0.00775667058962107	0	0	0	0	0	0	0
0.520005237812049	0.179401411900347	0	0.0479268555062188	0.0502072144172625	0.000380517494622428	0.0273938339888269	0.00114155226348147	0	0.00114155226348147	0	0.00418568031971568	0	0	0.00570773156575742	0.0578064609798797	0	0	0.000380517494622428	0.000761034934148385	0	0.0642632170535115	0.00152206942752544	0	0	0.000380517494622428	0	0	0	0	0.00875179086487475	0	0	0	0	0	0.000380517494622428	0.00190258637118424	0	0	0	0.000380517494622428
0.72800155446611	0.000170502982976094	0.0265953301647368	0.00485931591454237	0	0.039801936885911	0.04372008591748	0.00716106411530652	0.00843979750313432	0.00954802201846343	0	0.00034100596099545	0.000511508929101332	8.52514917978429e-05	0.00861029429114548	0	8.52514917978429e-05	0	0.00502981681386803	0.0033248020585751	8.52514917978429e-05	0.00034100596099545	0.00289854666591085	0.00110826916784051	0.00213128568400957	0.000170502982976094	0.00119352060325552	0	8.52514917978429e-05	0.00119352060325552	0	0	0	8.52514917978429e-05	0.00127877202999625	0.00673481694737107	0	0.0153446663623585	0	0	0	0
0.577061296862994	0.000822706612252007	0.0127516083495573	0.0464662061020446	0.000411353340928866	0.00411352192442807	0.0316689143140419	0.00246811760937877	0.000411353340928866	0.00534756809590986	0	0	0	0.000822706612252007	0.000822706612252007	0.0431786837176759	0	0.207073116199188	0	0.00534756809590986	0	0.0193324033251362	0.00246811760937877	0	0	0.000411353340928866	0	0	0	0	0	0	0	0	0	0.000411353340928866	0.00164541266765885	0	0	0	0	0
0.398219737268136	0.00577554544862927	0.0379446892669318	0.0152634337359143	0.133268529897257	0.032172667317647	0.0453639773369004	0.0799478096453483	0.0243375313396803	0.0169133850264784	0	0.00660061213656862	0.000412541242423661	0	0.0346465334163829	0.0185632902787972	0	0	0.0214505001951656	0.00206270480791082	0.00165016426759042	0.00453793822049147	0.00577554544862927	0.0305233129619217	0.0132009367190597	0.000412541242423661	0.00577554544862927	0.00288778476519189	0.000412541242423661	0.0107258669479084	0	0.000412541242423661	0.000412541242423661	0.000412541242423661	0.00165016426759042	0.00206270480791082	0.0123759216982239	0.000412541242423661	0.000825082414636835	0	0.00701314383069508	0
0.6132877360529	0.000221173693271977	0.0652000355172418	0.0262429328309652	0.0502589919215686	0.0207888299010631	0.0142283609652444	0.0187986568538385	0.0110584593634275	0.00833077948552893	0	0.00951032552530595	0.00132704178095557	0	0.0168084093552125	0.0356014438461827	0	0	0.00457090711473094	0.00213801075688662	0	0.00235918389236409	0.00427601174081184	0.000810970126383596	0.00309642678303327	7.37245649582804e-05	0.000368622816777083	0	7.37245649582804e-05	0.00442345947585589	0	0.00132704178095557	0.000589796486006106	0	0.00243290824574525	0.00243290824574525	0	0.00759355722061454	0.0151866766248661	7.37245649582804e-05	0.001916837516823	0
0.726465803678441	0.0939738167527736	0.0387015109697741	0.017384381646761	0	0.000463606844774277	0	0.00556325363961121	0.00625865176925282	0.0034770444542066	0	0.00069541023602279	0.00231803223100369	0	0.00208622936288222	0	0.00069541023602279	0	0.000231803428614865	0.000231803428614865	0	0	0.00417244964582706	0.00857662178801687	0.000463606844774277	0	0.00069541023602279	0	0.00162262330279945	0	0.00069541023602279	0	0	0	0	0	0	0	0	0	0	0
0.603155979993545	0	0.064908688681388	0.0289093672884732	0.0745677784762514	0.0361674775515953	0.0608822309300892	0.0272962336610018	0.00416889593936253	0.0104893181391911	0	0.00376545640573163	0	0	0.00201721218762	0	0	0	0.00295857556550274	0.00658951659373454	0	0.00201721218762	0.00228617337161661	0.0075308594236545	0.0138510901832139	0	0.00242065390281281	0	0	0.00282409522400855	0	0.000134480903306323	0.000268961804180543	0	0.000268961804180543	0.000403442700190559	0	0.00215169279907499	0.00107584702215409	0	0	0
0.60075149457237	0	0.0444281389504616	0.0555059467692834	0	0.00957213977645752	0	0.0021271730520378	0.00402642686266582	0.0577055665400418	0.000151941046289192	0.00068373465765862	0.00113955760491694	0	0.0182319155516085	7.59705233638289e-05	0	0	0.00668535626313064	0.0214980021602529	0	7.59705233638289e-05	0.0902822262917732	0.00144343944406263	0.00417836663084444	0.00235508404949561	0.00113955760491694	0.00167135073748294	7.59705233638289e-05	0.00068373465765862	0.000151941046289192	0.00129149853939757	0	0	0.00326672669763641	0.000835675660539754	0	0	0	0.0163329363538052	0	0
0.281065038088678	0.493707885053333	0.0123878455829922	0.0115030399961865	0.00771794520447446	0.00540750486259136	0	0.0059974077590915	0.00211385153754352	0.00117982471890942	4.91593746729538e-05	0.000393274987404371	9.83187492271069e-05	0	0.00068823119136704	0	0.00290039904035924	0	0.000835709272498862	0.000294956243879698	0.0517908248228996	0.0111097901369985	0.00221217005689206	0.00201553299776141	0.000589912462098447	0.0132726414721954	0.00275292150558838	0	0.00309703565470452	0	0.00776710310572841	0.000393274987404371	0.000835709272498862	0	0.000196637497503808	4.91593746729538e-05	0	0	0	0	0	0.019416732931786
0.611438673195672	0.000475680800232115	0.0463622690128661	0.0449367122788752	0.0410159693390692	0.0158157278455017	0	0.0158157278455017	0.0165291557578159	0.0133186691456177	0	0.00451895239240657	0.000237840406843142	0	0.00570813882009758	0	0.00309192039166395	0	0.0160535380618914	0.00665948223105104	0	0.000713521166712757	0.0083243181797299	0.0115350040380839	0.00701623450254552	0.00130812187689762	0.00130812187689762	0	0.0296068053702528	0	0.0154590108481794	0.000237840406843142	0.00118920176513248	0	0.000237840406843142	0.00107028163654966	0	0.000832441335658032	0	0	0.000118920204262457	0
