"feature","age.quant","mean","sd","median","incidence"
"Roseburia.Otu2084","(6.27,8.71]",-0.0353808020297586,1.3577904769783,-0.0892445619300135,0.5
"Roseburia.Otu2084","(8.71,15.3]",-18.70026571916,21.1313392118707,-18.9468836704718,0.25
"Roseburia.Otu2084","(15.3,26.4]",-4.9199867357025,15.0481335787061,0.786180379315443,0.833333333333333
"Lachnospiraceae.Otu0790","[3.18,6.27]",-20.2974746995017,26.6989282968752,-20.2974746995017,0
"Lachnospiraceae.Otu0790","(6.27,8.71]",0.184111489683902,3.19731508955115,-0.674206425919992,0.5
"Lachnospiraceae.Otu0790","(8.71,15.3]",-9.45791812575206,17.5998173121384,-1.46895116087789,0.25
"Lachnospiraceae.Otu0790","(15.3,26.4]",-10.1615986973485,18.875199476537,0.103333671225835,0.5
"Bacteroides.Otu2625","[3.18,6.27]",22.6581399529424,24.3189835696702,22.6581399529424,1
"Bacteroides.Otu2625","(6.27,8.71]",-16.3852602371183,21.9549391272901,-17.2469469200217,0.25
"Bacteroides.Otu2625","(8.71,15.3]",-28.4713387495144,20.7774207675144,-37.4472959474674,0.25
"Bacteroides.Otu2625","(15.3,26.4]",6.03957919184785,28.4198893706691,-0.893375042323615,0.5
"Bacteroides.Otu2343","[3.18,6.27]",-15.8097652393387,22.3583844194076,-15.8097652393387,0
"Bacteroides.Otu2343","(6.27,8.71]",-0.841703683692548,1.50510810381699,-0.414353346696405,0.25
"Bacteroides.Otu2343","(8.71,15.3]",-8.23468593396017,16.5901627508075,0.0333521214943575,0.5
"Bacteroides.Otu2343","(15.3,26.4]",19.4009505518877,20.0545149048653,19.1705487749424,0.666666666666667
"Prevotella.Otu1803","[3.18,6.27]",-1.72519846474375,2.43979906662585,-1.72519846474375,0
"Prevotella.Otu1803","(6.27,8.71]",7.72315485930168,15.4463097186034,0,0.25
"Prevotella.Otu1803","(8.71,15.3]",-9.07243868701277,18.1448773740255,0,0
"Prevotella.Otu1803","(15.3,26.4]",-6.22620380294605,26.9834026170863,-4.40118070099158,0.166666666666667
"Prevotella.Otu1987","[3.18,6.27]",-17.2053402965759,20.3847432461532,-17.2053402965759,0
"Prevotella.Otu1987","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1987","(8.71,15.3]",-1.41803847598829,2.83607695197658,0,0
"Prevotella.Otu1987","(15.3,26.4]",-1.71891655869562,26.9204573347202,-0.806537848467205,0.166666666666667
"Blautia.Otu0620","[3.18,6.27]",-18.6039376268357,22.8438441266062,-18.6039376268357,0
"Blautia.Otu0620","(6.27,8.71]",-9.45553540608972,17.837041954864,-1.57266440979931,0.25
"Blautia.Otu0620","(8.71,15.3]",0.329710523085379,1.83378653845883,0.410225276641671,0.5
"Blautia.Otu0620","(15.3,26.4]",-0.0571839435629993,2.1611152383922,0.408736310332652,0.5
"Bacteroides.Otu2383","[3.18,6.27]",-15.6900555749649,25.8113816086613,-15.6900555749649,0.5
"Bacteroides.Otu2383","(6.27,8.71]",8.34561570686642,19.0901089273741,0.495834031798307,0.5
"Bacteroides.Otu2383","(8.71,15.3]",-17.390497864081,20.0000640507327,-17.1544038653911,0
"Bacteroides.Otu2383","(15.3,26.4]",5.5784374131184,26.6920571775064,0.433386358674444,0.666666666666667
"Alistipes.Otu2508","[3.18,6.27]",0.29465467990784,0.41670464454237,0.29465467990784,0.5
"Alistipes.Otu2508","(6.27,8.71]",10.4404730326824,19.94394199362,0.711209454756989,0.5
"Alistipes.Otu2508","(8.71,15.3]",-20.0300631258074,23.5352102164259,-20.2422085265004,0.25
"Alistipes.Otu2508","(15.3,26.4]",-13.4501240196405,20.0460175180779,-6.45882788679016,0.333333333333333
"Prevotella.Otu0634","[3.18,6.27]",-17.7048099014231,19.6783865569851,-17.7048099014231,0
"Prevotella.Otu0634","(6.27,8.71]",-7.8170459504968,15.6340919009936,0,0
"Prevotella.Otu0634","(8.71,15.3]",-8.40141129415646,36.2144175398584,-18.2115539596529,0.25
"Prevotella.Otu0634","(15.3,26.4]",-18.1447206836417,21.7658378910825,-17.510488328088,0.333333333333333
"Escherichia_Shigella.Otu2393","[3.18,6.27]",-17.3947276882456,24.5998598105037,-17.3947276882456,0
"Escherichia_Shigella.Otu2393","(6.27,8.71]",-8.57856589665858,17.085296166443,-0.053933471210855,0
"Escherichia_Shigella.Otu2393","(8.71,15.3]",-17.2183813926097,19.6263030272086,-18.6485698053676,0.25
"Escherichia_Shigella.Otu2393","(15.3,26.4]",-4.26655285185081,36.4175907840183,-16.7943934682124,0.333333333333333
"Bacteroides.Otu0661","[3.18,6.27]",0.221169846483114,3.45026491358895,0.221169846483114,0.5
"Bacteroides.Otu0661","(6.27,8.71]",9.73363693138344,20.3918716500353,-0.234427616589722,0.25
"Bacteroides.Otu0661","(8.71,15.3]",-10.039273696604,18.4594677869911,-1.22224262868238,0
"Bacteroides.Otu0661","(15.3,26.4]",0.968539959221242,24.2285423664532,1.03778931831221,0.666666666666667
"Prevotella.Otu2602","[3.18,6.27]",-17.5708589711453,19.8678217792765,-17.5708589711453,0
"Prevotella.Otu2602","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2602","(8.71,15.3]",-8.98179624979402,17.963592499588,0,0
"Prevotella.Otu2602","(15.3,26.4]",-1.03180794406998,24.1864221810689,-1.18144432999962,0.166666666666667
"Enterococcus.Otu1019","[3.18,6.27]",18.5599547438762,26.2477397158205,18.5599547438762,0.5
"Enterococcus.Otu1019","(6.27,8.71]",0.512518078770661,28.1908008794513,0,0.25
"Enterococcus.Otu1019","(8.71,15.3]",8.95243140987238,17.3622041378652,0.410225276641671,0.5
"Enterococcus.Otu1019","(15.3,26.4]",12.1505177344191,19.0982029898771,0,0.333333333333333
"Bacteroides.Otu1565","[3.18,6.27]",-16.3215726712452,21.6345794078821,-16.3215726712452,0
"Bacteroides.Otu1565","(6.27,8.71]",7.53996677454573,17.6492048320905,-0.187782082064217,0.25
"Bacteroides.Otu1565","(8.71,15.3]",-18.7643988267627,22.9021253708645,-17.3725594573344,0.25
"Bacteroides.Otu1565","(15.3,26.4]",1.10389547257059,30.6885670073599,0,0.333333333333333
"Bacteroides.Otu0775","[3.18,6.27]",-35.1972131139428,1.66481775923443,-35.1972131139428,0
"Bacteroides.Otu0775","(6.27,8.71]",8.80460495463556,18.8597833498701,-0.410680377275764,0.25
"Bacteroides.Otu0775","(8.71,15.3]",-9.71623557102469,18.6255301837962,-0.609723208308325,0
"Bacteroides.Otu0775","(15.3,26.4]",16.9928711157348,16.5861614171655,18.0707981217488,0.833333333333333
"Alistipes.Otu1466","[3.18,6.27]",-17.4707292227059,24.7073422112987,-17.4707292227059,0
"Alistipes.Otu1466","(6.27,8.71]",19.0068498848672,23.0996280373147,19.1654950375301,0.5
"Alistipes.Otu1466","(8.71,15.3]",0.437020371340312,0.59772208866601,0.240848295737004,0.5
"Alistipes.Otu1466","(15.3,26.4]",0.0732095132746913,25.1398308240359,-0.533200065264371,0.333333333333333
"Bacteroides.Otu2481","[3.18,6.27]",-16.2175233591849,22.9350414826618,-16.2175233591849,0
"Bacteroides.Otu2481","(6.27,8.71]",-19.1455026407016,22.5073537949956,-16.5584715455351,0
"Bacteroides.Otu2481","(8.71,15.3]",-16.5699967686084,19.1333912723022,-16.5599152865044,0
"Bacteroides.Otu2481","(15.3,26.4]",0,0,0,0
"Ruminococcaceae.Otu0064","[3.18,6.27]",-19.9046225118421,28.1493871101639,-19.9046225118421,0
"Ruminococcaceae.Otu0064","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu0064","(8.71,15.3]",-28.0509213781075,18.8331531936192,-35.8247678357789,0
"Ruminococcaceae.Otu0064","(15.3,26.4]",4.63463130209294,13.6978246001873,0,0.166666666666667
"Parabacteroides.Otu1107","[3.18,6.27]",-17.763210392403,25.120973048223,-17.763210392403,0
"Parabacteroides.Otu1107","(6.27,8.71]",-8.45101623361631,16.948133181871,-0.399985563011706,0.25
"Parabacteroides.Otu1107","(8.71,15.3]",-7.12179937958703,18.1934904602107,0,0.25
"Parabacteroides.Otu1107","(15.3,26.4]",-11.1254070053414,29.0706221539544,-17.6309009574164,0.333333333333333
"Sutterella.Otu1997","[3.18,6.27]",1.52967693940933,4.63691739347525,1.52967693940933,0.5
"Sutterella.Otu1997","(6.27,8.71]",-8.37347347303638,16.7469469460728,0,0
"Sutterella.Otu1997","(8.71,15.3]",-18.5561873779293,21.4486806862177,-17.963592499588,0
"Sutterella.Otu1997","(15.3,26.4]",-11.9882888613919,31.0302152991594,-18.1035790663883,0.333333333333333
"Prevotella.Otu1563","[3.18,6.27]",-0.586201610193202,0.829014267420173,-0.586201610193202,0
"Prevotella.Otu1563","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1563","(8.71,15.3]",-0.363120807556065,0.726241615112131,0,0
"Prevotella.Otu1563","(15.3,26.4]",-7.12042633252803,28.8813516932605,-1.20056527792198,0.166666666666667
"Bacteroidales.Otu1168","[3.18,6.27]",20.895798915726,28.5342717234837,20.895798915726,1
"Bacteroidales.Otu1168","(6.27,8.71]",8.42499358400779,16.8499871680156,0,0.25
"Bacteroidales.Otu1168","(8.71,15.3]",-8.31329597800763,16.6265919560153,0,0
"Bacteroidales.Otu1168","(15.3,26.4]",0.85089230079966,31.7782327566301,-1.70228657995865,0.333333333333333
"Prevotella.Otu1994","[3.18,6.27]",-0.215711577655316,0.305062238681045,-0.215711577655316,0
"Prevotella.Otu1994","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1994","(8.71,15.3]",-10.7878896460281,21.5757792920561,0,0
"Prevotella.Otu1994","(15.3,26.4]",-7.30085336364458,30.4843705568643,0,0.166666666666667
"Prevotella.Otu1319","[3.18,6.27]",-1.63307637232601,2.3095187541345,-1.63307637232601,0
"Prevotella.Otu1319","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1319","(8.71,15.3]",-9.14481523802811,18.2896304760562,0,0
"Prevotella.Otu1319","(15.3,26.4]",-1.48247809868599,23.2675283348926,-2.78172279575396,0.166666666666667
"Alistipes.Otu0529","[3.18,6.27]",-17.304853453226,28.8227478027667,-17.304853453226,0.5
"Alistipes.Otu0529","(6.27,8.71]",9.40852025744305,18.8170405148861,0,0.25
"Alistipes.Otu0529","(8.71,15.3]",-9.45718158682119,19.1676222435213,0,0.25
"Alistipes.Otu0529","(15.3,26.4]",-17.1387247630106,18.4638280274363,-16.9883175707486,0.166666666666667
"Bacteroides.Otu2534","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2534","(6.27,8.71]",12.2203337531074,18.4994056631123,4.89454197409278,0.5
"Bacteroides.Otu2534","(8.71,15.3]",8.51840861632847,17.0368172326569,0,0.25
"Bacteroides.Otu2534","(15.3,26.4]",11.174808620772,17.3122973251657,0,0.333333333333333
"Bacteroides.Otu0480","[3.18,6.27]",-16.4825363931931,21.4069423292534,-16.4825363931931,0
"Bacteroides.Otu0480","(6.27,8.71]",-8.91776446772929,39.1130004712573,-18.4265722380429,0.25
"Bacteroides.Otu0480","(8.71,15.3]",-0.552035883440285,1.10407176688057,0,0
"Bacteroides.Otu0480","(15.3,26.4]",5.82062925015514,16.9370936609175,0,0.166666666666667
"Bifidobacterium.Otu1244","[3.18,6.27]",-33.3197698375187,0.163026111193716,-33.3197698375187,0
"Bifidobacterium.Otu1244","(6.27,8.71]",-16.836950639758,19.442191514861,-16.7469469460728,0
"Bifidobacterium.Otu1244","(8.71,15.3]",8.97867541053322,16.5493837500694,1.0794677049281,0.5
"Bifidobacterium.Otu1244","(15.3,26.4]",-11.4536432134222,17.8155858032642,0,0
"Bacteroides.Otu0786","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0786","(6.27,8.71]",-9.55132106692306,16.8088192235582,-1.73883447136229,0
"Bacteroides.Otu0786","(8.71,15.3]",-8.53115209907952,16.4002318051168,-0.524385760889801,0.25
"Bacteroides.Otu0786","(15.3,26.4]",19.4813467855979,20.5994265806313,18.987484651403,0.666666666666667
"Bacteroides.Otu1624","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu1624","(6.27,8.71]",1.17874268404007,3.14323346195129,0,0.25
"Bacteroides.Otu1624","(8.71,15.3]",-10.1004079216781,20.1018371311668,-0.0743256396580829,0
"Bacteroides.Otu1624","(15.3,26.4]",3.98881361924157,26.3810940846018,0.102017795125485,0.5
"Prevotella.Otu1633","[3.18,6.27]",-0.470575985451798,0.665494940753017,-0.470575985451798,0
"Prevotella.Otu1633","(6.27,8.71]",8.48975099275481,16.9795019855096,0,0.25
"Prevotella.Otu1633","(8.71,15.3]",-0.0652136565489845,0.17770107063157,0,0.25
"Prevotella.Otu1633","(15.3,26.4]",-0.719947300024724,25.1461346725406,0,0.333333333333333
"Akkermansia.Otu1935","[3.18,6.27]",-17.0100045934742,24.0557791921198,-17.0100045934742,0
"Akkermansia.Otu1935","(6.27,8.71]",-0.504646378876923,26.6966638312762,-0.208655529396864,0.25
"Akkermansia.Otu1935","(8.71,15.3]",9.7225089753814,16.9638888764357,1.90820077625134,0.75
"Akkermansia.Otu1935","(15.3,26.4]",-0.968533390523574,2.37241260563051,0,0
"Bacteroides.Otu2065","[3.18,6.27]",0.95757513150284,1.35421573796252,0.95757513150284,0.5
"Bacteroides.Otu2065","(6.27,8.71]",10.893210250703,22.0375079102443,0,0.25
"Bacteroides.Otu2065","(8.71,15.3]",-10.1228263677913,20.2456527355825,0,0
"Bacteroides.Otu2065","(15.3,26.4]",-14.051975365989,19.3011801011085,-3.45141485426802,0
"Prevotella.Otu0773","[3.18,6.27]",-0.804288592324914,1.13743583532786,-0.804288592324914,0
"Prevotella.Otu0773","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0773","(8.71,15.3]",-8.67619824775013,17.3523964955003,0,0
"Prevotella.Otu0773","(15.3,26.4]",-7.59592191716243,28.3871180846186,-4.11728277394564,0.166666666666667
"Ruminococcus.Otu0422","[3.18,6.27]",0,0,0,0
"Ruminococcus.Otu0422","(6.27,8.71]",-19.6986226658056,22.8266391881349,-18.5247705586002,0
"Ruminococcus.Otu0422","(8.71,15.3]",-9.2900384290383,18.5800768580766,0,0
"Ruminococcus.Otu0422","(15.3,26.4]",-5.26159464438423,12.8882221121021,0,0
"Sutterella.Otu0171","[3.18,6.27]",0,0,0,0
"Sutterella.Otu0171","(6.27,8.71]",-1.30838617333054,2.61677234666108,0,0
"Sutterella.Otu0171","(8.71,15.3]",7.78568734900374,38.0007661419538,17.8818644440538,0.5
"Sutterella.Otu0171","(15.3,26.4]",-5.88487412307712,16.5503177243178,0,0.166666666666667
"Prevotella.Otu2327","[3.18,6.27]",-1.77704338644961,2.51311885804246,-1.77704338644961,0
"Prevotella.Otu2327","(6.27,8.71]",7.72315485930168,15.4463097186034,0,0.25
"Prevotella.Otu2327","(8.71,15.3]",-8.27995764325219,16.5599152865044,0,0
"Prevotella.Otu2327","(15.3,26.4]",4.1879801481167,15.5450340682691,0,0.166666666666667
"Megamonas.Otu2657","[3.18,6.27]",0,0,0,0
"Megamonas.Otu2657","(6.27,8.71]",-9.71538146385743,19.4201362816996,-0.00797107509836481,0
"Megamonas.Otu2657","(8.71,15.3]",0,0,0,0
"Megamonas.Otu2657","(15.3,26.4]",-1.70342156546855,23.7391701861404,0,0.166666666666667
"Bacteroides.Otu2216","[3.18,6.27]",0.910042586499572,1.28699456816478,0.910042586499572,0.5
"Bacteroides.Otu2216","(6.27,8.71]",10.4072968200375,20.8145936400749,0,0.25
"Bacteroides.Otu2216","(8.71,15.3]",-9.53917841192613,18.9793853351815,-0.0743256396580829,0
"Bacteroides.Otu2216","(15.3,26.4]",-17.8767543874845,19.6098206323,-16.9426153770991,0
"Bacteroides.Otu1726","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu1726","(6.27,8.71]",-10.7785668794462,21.5571337588924,0,0
"Bacteroides.Otu1726","(8.71,15.3]",-8.68627972866722,17.3725594573344,0,0
"Bacteroides.Otu1726","(15.3,26.4]",-5.26159464438423,12.8882221121021,0,0
"Phascolarctobacterium.Otu1814","[3.18,6.27]",0,0,0,0
"Phascolarctobacterium.Otu1814","(6.27,8.71]",9.40818258325156,17.6753357813283,0.870055689218249,0.5
"Phascolarctobacterium.Otu1814","(8.71,15.3]",-0.0764387525168782,0.555428111259256,0,0.25
"Phascolarctobacterium.Otu1814","(15.3,26.4]",4.66726509599293,27.7644267547226,0,0.333333333333333
"Prevotella.Otu0882","[3.18,6.27]",-0.325184396782967,0.459880184202586,-0.325184396782967,0
"Prevotella.Otu0882","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0882","(8.71,15.3]",-8.77995760449211,17.5599152089842,0,0
"Prevotella.Otu0882","(15.3,26.4]",-4.64178762407051,27.8491223934889,0,0.333333333333333
"Prevotellaceae.Otu2503","[3.18,6.27]",-16.2175233591849,22.9350414826618,-16.2175233591849,0
"Prevotellaceae.Otu2503","(6.27,8.71]",7.72315485930168,15.4463097186034,0,0.25
"Prevotellaceae.Otu2503","(8.71,15.3]",-10.0491145002643,20.0982290005285,0,0
"Prevotellaceae.Otu2503","(15.3,26.4]",-5.86578408354717,28.9762293604612,0,0.166666666666667
"Ruminococcaceae.Otu1504","[3.18,6.27]",0,0,0,0
"Ruminococcaceae.Otu1504","(6.27,8.71]",-8.74215584660094,17.4843116932019,0,0
"Ruminococcaceae.Otu1504","(8.71,15.3]",-20.5574946003712,23.7426179824339,-20.2630907531185,0
"Ruminococcaceae.Otu1504","(15.3,26.4]",0.367715880276112,0.900716276994823,0,0.166666666666667
"Klebsiella.Otu1452","[3.18,6.27]",0,0,0,0
"Klebsiella.Otu1452","(6.27,8.71]",0,0,0,0
"Klebsiella.Otu1452","(8.71,15.3]",0.266676061001493,0.533352122002986,0,0.25
"Klebsiella.Otu1452","(15.3,26.4]",11.6507259250972,28.4703427909598,16.4090987216204,0.5
"Prevotella.Otu0738","[3.18,6.27]",-17.8784872086592,25.2839990851998,-17.8784872086592,0
"Prevotella.Otu0738","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0738","(8.71,15.3]",-8.52995763548664,17.0599152709733,0,0
"Prevotella.Otu0738","(15.3,26.4]",2.03656641038657,23.3871547150155,0,0.333333333333333
"Lactobacillus.Otu0959","[3.18,6.27]",0,0,0,0
"Lactobacillus.Otu0959","(6.27,8.71]",0,0,0,0
"Lactobacillus.Otu0959","(8.71,15.3]",8.89355935363635,17.7871187072727,0,0.25
"Lactobacillus.Otu0959","(15.3,26.4]",-13.007168342491,20.2981863912896,0,0
"Prevotella.Otu2501","[3.18,6.27]",-17.8784872086592,25.2839990851998,-17.8784872086592,0
"Prevotella.Otu2501","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2501","(8.71,15.3]",0.613601710384164,1.22720342076833,0,0.25
"Prevotella.Otu2501","(15.3,26.4]",-4.1954488639941,27.8548891980594,0,0.333333333333333
"Ruminococcaceae.Otu2510","[3.18,6.27]",-18.0100043236375,25.4699923728862,-18.0100043236375,0
"Ruminococcaceae.Otu2510","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu2510","(8.71,15.3]",-8.29003912535624,16.5800782507125,0,0
"Ruminococcaceae.Otu2510","(15.3,26.4]",-6.86368777152328,16.8125327940126,0,0
"Prevotella.Otu2666","[3.18,6.27]",-16.2175233591849,22.9350414826618,-16.2175233591849,0
"Prevotella.Otu2666","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2666","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2666","(15.3,26.4]",0.0608049312268912,23.9535581599534,0,0.166666666666667
"Streptococcus.Otu0749","[3.18,6.27]",0,0,0,0
"Streptococcus.Otu0749","(6.27,8.71]",-10.4058443936292,20.8116887872583,0,0
"Streptococcus.Otu0749","(8.71,15.3]",8.9973186681256,17.9946373362512,0,0.25
"Streptococcus.Otu0749","(15.3,26.4]",5.36533708904119,13.1423381661806,0,0.166666666666667
"Catenibacterium.Otu2320","[3.18,6.27]",0,0,0,0
"Catenibacterium.Otu2320","(6.27,8.71]",0,0,0,0
"Catenibacterium.Otu2320","(8.71,15.3]",0,0,0,0
"Catenibacterium.Otu2320","(15.3,26.4]",-6.7529674336677,29.2230586748198,0,0.166666666666667
"Prevotella.Otu2702","[3.18,6.27]",0,0,0,0
"Prevotella.Otu2702","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2702","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2702","(15.3,26.4]",-6.51534537290928,27.1715043312166,0,0.166666666666667
"Prevotella.Otu2220","[3.18,6.27]",-0.380290153317691,0.537811492458823,-0.380290153317691,0
"Prevotella.Otu2220","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2220","(8.71,15.3]",-8.27995764325219,16.5599152865044,0,0
"Prevotella.Otu2220","(15.3,26.4]",1.10116371755837,22.9315629617809,0,0.333333333333333
"Bacteroides.Otu2277","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2277","(6.27,8.71]",-10.0335237371931,19.9301903286495,-0.102819675613913,0
"Bacteroides.Otu2277","(8.71,15.3]",0,0,0,0
"Bacteroides.Otu2277","(15.3,26.4]",0.383915828949069,21.5043640188407,0,0.166666666666667
"Megamonas.Otu1877","[3.18,6.27]",0,0,0,0
"Megamonas.Otu1877","(6.27,8.71]",-0.461118484067588,0.922236968135175,0,0
"Megamonas.Otu1877","(8.71,15.3]",0,0,0,0
"Megamonas.Otu1877","(15.3,26.4]",0,0,0,0
"Lactobacillales.Otu0504","[3.18,6.27]",0,0,0,0
"Lactobacillales.Otu0504","(6.27,8.71]",0,0,0,0
"Lactobacillales.Otu0504","(8.71,15.3]",10.6496824996816,21.2993649993632,0,0.25
"Lactobacillales.Otu0504","(15.3,26.4]",0,0,0,0
"Bacteroides.Otu0801","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0801","(6.27,8.71]",-10.0107046953154,20.0214093906308,0,0
"Bacteroides.Otu0801","(8.71,15.3]",0,0,0,0
"Bacteroides.Otu0801","(15.3,26.4]",0,0,0,0
