"feature","Sample.type","visit","mean","sd","median","incidence"
"6154","patient",3,44.3647607814916,4.98235822536701,42.4953791611874,1
"6154","patient",4,36.9617552672751,7.67361781539162,37.6839485549213,1
"6174","control",1,49.1869014016945,9.41641289229023,47.3418377138638,1
"6174","control",2,NA,NA,NA,NA
"6174","patient",1,40.5969331737242,10.3881161489443,39.7032387868328,1
"6174","patient",2,36.2185444425475,7.31778334717632,37.4170615311811,1
"6174","patient",3,44.3929822506121,4.98698421925843,42.5222192582154,1
"6174","patient",4,35.2615794821322,7.39056463246827,34.9115333111145,1
"6434","control",1,49.6189522078118,9.45970433557607,47.7256898278854,1
"6434","control",2,NA,NA,NA,NA
"6434","patient",1,40.974982880161,10.5483858115764,40.0175220108552,1
"6434","patient",2,36.8600034920392,7.84350789720603,37.9222710646761,1
"6434","patient",3,44.7520927945677,5.04703461771526,42.8634587004197,1
"6434","patient",4,35.5811327691923,7.44891034209198,35.2312276835995,1
"6459","control",1,49.6597643396274,9.46373337734484,47.7619212082237,1
"6459","control",2,NA,NA,NA,NA
"6459","patient",1,41.010700968117,10.5637665537405,40.0473020898457,1
"6459","patient",2,36.8943033276764,7.85024695991465,37.9571071896232,1
"6459","patient",3,44.785883858011,5.0528034078754,42.8955403942838,1
"6459","patient",4,35.8733781639821,8.13054120441429,36.6556805052209,1
"6766.72413793103","control",1,48.5833724251938,8.83563044774424,47.7368151179442,1
"6766.72413793103","control",2,NA,NA,NA,NA
"6766.72413793103","patient",1,41.4421237031833,10.752927658528,40.4083022905342,1
"6766.72413793103","patient",2,37.3071362282731,7.93180126173597,38.3767391503708,1
"6766.72413793103","patient",3,45.1921151478804,5.12387949782066,43.2808515410403,1
"6766.72413793103","patient",4,36.2195518062574,8.20933203165993,37.0167378306218,1
"6972","control",1,48.8838104649853,8.84030894082288,48.0621837611328,1
"6972","control",2,NA,NA,NA,NA
"6972","patient",1,41.7208364086369,10.8785754392103,40.6428988366343,1
"6972","patient",2,37.5723832374228,7.98462695496147,38.6466540817821,1
"6972","patient",3,45.452641812507,5.1712538468294,43.5275996436956,1
"6972","patient",4,36.4424734361682,8.26063085705221,37.2504485857181,1
"7279","control",1,48.3039070085348,9.03451101399816,48.1851299495102,1
"7279","control",2,NA,NA,NA,NA
"7279","patient",1,42.1264517616458,11.0665290756004,40.9864607881099,1
"7279","patient",2,37.956336910727,8.06168031185384,39.0377007898627,1
"7279","patient",3,45.8290549461796,5.24241501104512,43.8835863822209,1
"7279","patient",4,36.765972398776,8.33588878157826,37.5913821527364,1
"7436","control",1,48.5211511137196,9.0356461094354,48.4567770292894,1
"7436","control",2,NA,NA,NA,NA
"7436","patient",1,42.3287061867384,11.162606915159,41.1588023446974,1
"7436","patient",2,38.1468781067877,8.10017730870207,39.2318798088073,1
"7436","patient",3,46.9860647369891,5.05254481312398,46.8591184777343,1
"7436","patient",4,36.9269095486582,8.37370112740177,37.7618118986249,1
"7756","control",1,48.9519546404574,9.03531499537594,49,1
"7756","control",2,NA,NA,NA,NA
"7756","patient",1,43.7842274709849,11.5176017220726,43.062438093788,1
"7756","patient",2,38.5238240643241,8.17684958639997,39.6161803201394,1
"7756","patient",3,47.3521612528379,5.14936921334358,47.2610278527874,1
"7756","patient",4,37.246156733544,8.44947475533055,38.1015787105557,1
"7775","control",1,48.9679173514912,9.89752414159512,46.7474875939903,1
"7775","control",2,NA,NA,NA,NA
"7775","patient",1,43.8087053252351,11.5294523048746,43.0896132314572,1
"7775","patient",2,38.5457424506354,8.18132927267364,39.6385308162667,1
"7775","patient",3,47.3734122848359,5.15512457853497,47.2844087000399,1
"7775","patient",4,37.2647578141623,8.45392211265981,38.1214466462174,1
"7894.34482758621","control",1,49.1168273665576,9.8963644959553,46.860242801846,1
"7894.34482758621","control",2,NA,NA,NA,NA
"7894.34482758621","patient",1,43.0622009290946,12.0652331316027,41.6496868368719,1
"7894.34482758621","patient",2,38.6818835412095,8.20920769556067,39.7773620901017,1
"7894.34482758621","patient",3,47.5053164929393,5.1911846062737,47.4296442462202,1
"7894.34482758621","patient",4,37.3803922205374,8.4816516009397,38.2451370698203,1
"8409","control",1,49.7382131452789,9.88642448140799,47.3281085111958,1
"8409","control",2,NA,NA,NA,NA
"8409","patient",1,43.7046812056673,12.4189575237996,42.1386825075896,1
"8409","patient",2,39.249577628364,8.32650145482335,40.356256045453,1
"8409","patient",3,48.0535670260772,5.34741767773681,48.0349698971701,1
"8409","patient",4,37.8645257901226,8.59935520181328,38.7664915707688,1
"8839","control",1,50.230565645993,9.87322462536947,47.6961093534497,1
"8839","control",2,NA,NA,NA,NA
"8839","patient",1,44.2215344497752,12.7152033258908,42.4223680967564,1
"8839","patient",2,39.6989346441224,8.42064713096112,40.8141825431161,1
"8839","patient",3,47.8724854913618,5.89003358365614,45.4759250185081,1
"8839","patient",4,38.2502078530319,8.69511959315519,39.1860676636412,1
"9021.96551724138","control",1,50.4333843728006,9.86657704624336,47.8470920152948,1
"9021.96551724138","control",2,NA,NA,NA,NA
"9021.96551724138","patient",1,44.4365327228303,12.8416246142384,42.5380236239751,1
"9021.96551724138","patient",2,38.6981766693379,8.38886306521231,40.4998267969765,1
"9021.96551724138","patient",3,48.0398098485767,5.94688939949006,45.6417981781088,1
"9021.96551724138","patient",4,38.4096875384396,8.7352789032801,39.3607161870324,1
"9179","control",1,50.6043658537937,9.86047811133603,47.9741226870971,1
"9179","control",2,NA,NA,NA,NA
"9179","patient",1,44.6187505787223,12.9502774256914,42.634953421898,1
"9179","patient",2,38.8542417479439,8.42806860134973,40.6470173424411,1
"9179","patient",3,48.180497768216,5.99571290378331,45.7809355022206,1
"9179","patient",4,38.5444267765426,8.76947865064962,39.5088125503839,1
"9433","control",1,50.8753226427601,9.84996798684919,48.1749932130469,1
"9433","control",2,NA,NA,NA,NA
"9433","patient",1,40.7938375948237,6.55274787027956,41.0341526444435,1
"9433","patient",2,39.101568227393,8.4906670219802,40.8813668908381,1
"9433","patient",3,48.4027600887397,6.07478993649312,46,1
"9433","patient",4,38.7585290058549,8.8243548020421,39.7451799154263,1
"10149.5862068966","control",1,51.6052899443783,9.81751357391276,48.7138564555738,1
"10149.5862068966","control",2,NA,NA,NA,NA
"10149.5862068966","patient",1,41.4141131030558,6.70113484471024,41.4568060630289,1
"10149.5862068966","patient",2,39.7676510103562,8.66211576044242,41.5197356935791,1
"10149.5862068966","patient",3,49.6017652158835,7.10360865615808,50.1387359215141,1
"10149.5862068966","patient",4,39.3391760057121,8.97675552042522,40.3928435411824,1
"10218","control",1,51.6720321492772,9.81431913129033,48.7629833429088,1
"10218","control",2,NA,NA,NA,NA
"10218","patient",1,41.470938343322,6.7149204773435,41.4956841735628,1
"10218","patient",2,39.8285126382185,8.67799042408045,41.5786345657301,1
"10218","patient",3,49.6563093632141,7.12848181769558,50.2027682991073,1
"10218","patient",4,39.3925659845909,8.99105195774497,40.4528939980233,1
"10302","control",1,51.7539186083376,9.81036312591684,48.8232292957927,1
"10302","control",2,NA,NA,NA,NA
"10302","patient",1,41.5406780916267,6.7318855969716,41.5434301485027,1
"10302","patient",2,38.2012509408528,8.15139319281143,41.113262115542,1
"10302","patient",3,49.7231987244464,7.15919706476647,50.2813249473959,1
"10302","patient",4,39.4581429594506,9.00868136085587,40.5267684814541,1
"10811","control",1,52.237463912023,9.78645097412378,49.1784208953608,1
"10811","control",2,NA,NA,NA,NA
"10811","patient",1,41.4058006886253,7.3156013539448,39.7773922253947,1
"10811","patient",2,38.6020540908276,8.23053494636845,41.5699071484359,1
"10811","patient",3,50.1175710643034,7.34504629588984,50.7451537618782,1
"10811","patient",4,39.8470632457579,9.1148911294074,40.9675633802609,1
"11277.2068965517","control",1,52.6624523575422,9.76531123142152,49.489940072734,1
"11277.2068965517","control",2,NA,NA,NA,NA
