"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"	"NE_0.25"	"NE_0.5"	"NE_1"	"NE_2"	"NE_4"	"NE_8"	"NE_Inf"
43.4075	26.8032230135691	17.0358179004677	8.70741402906003	4.71008078316363	3.26681022827994	2.77422848930917	2.44205571519529	0.617466551718712	0.392468541568182	0.200639866074551	0.108573885137236	0.0753125913284977	0.0639486831076903	0.0562842777166357
20.645	11.136071200137	6.9361221591651	4.27751357583107	3.06012252605067	2.43472471413953	2.16097282430215	1.9626235389334	0.538465246608648	0.334697338842774	0.205966495132995	0.147205124947057	0.11707961361314	0.103913302370615	0.0943778468333295
34.505	20.6131263233981	12.126189048709	5.00969061214373	2.44216408962972	1.8727409882914	1.71279162406328	1.60135305002008	0.596896686928518	0.350687097033533	0.14462547051691	0.0705345519270814	0.0541217549471094	0.0495098063396325	0.0462959999447073
31.8125	21.2155939176504	15.4902650425222	10.4661733298586	7.31054940678076	5.6218886294394	4.75794056176035	3.9531509963174	0.668157103054926	0.488521701261371	0.330430857765433	0.230850348008104	0.177459692955253	0.150106004887963	0.124690254757079
48.0975	32.7861065151139	23.2488096128927	13.5044268803392	6.98654934765598	4.37018401057249	3.56014192159883	3.03755846905553	0.681444665801402	0.48327014782332	0.280869009884143	0.145338627321589	0.0909065888012609	0.074061115950611	0.0631934410629147
13.9525	4.9992417263704	2.05067535068853	1.13513880583269	1.03546739638237	1.02353137581987	1.02013537494732	1.01759593962238	0.360243913949036	0.149440782628256	0.0835052275596075	0.0762412068930667	0.0753670873707505	0.07511835252235	0.0749323526564401
33.2375	17.5455661887403	9.36984668713063	4.30313622443892	2.93521353055922	2.61763920749117	2.51662132798867	2.40789928843202	0.52938846826516	0.283471511498068	0.13039138880354	0.0888962725070578	0.0792637319051932	0.0762094992110959	0.0729728680494762
29.1125	15.8843534345108	8.78073221040755	3.72737096992868	2.03283326188244	1.63725882830555	1.5260141441646	1.44746550005658	0.544420413063345	0.300504466937273	0.127487052321797	0.069514000250231	0.0559653847835113	0.0521542136823297	0.0494635278792669
43.9	28.214241376347	17.6802931731423	7.57330709814304	3.44554019808627	2.48297218699823	2.18948700604059	1.98521745871271	0.643879961579016	0.404235100299328	0.173572403943383	0.0790347445889538	0.0569554280158915	0.0502167026914933	0.0455249393878605
35.145	19.9400914486185	10.9629322451958	4.14007614509703	2.05542755525839	1.64218360309008	1.52989373964723	1.45068675685091	0.566979486964228	0.311488805658596	0.117603275549134	0.0584677004039096	0.046745420767974	0.0435591702545528	0.0413112190090695
33.7	21.0338541913846	12.7247882261318	5.03642114181361	2.25720156061546	1.74297550442208	1.60997005150108	1.51690845145797	0.625671365823837	0.379163780051078	0.150220514987261	0.0673241856408996	0.0519879927943729	0.0480209369924274	0.0452452530321085
35.7925	24.9577282463919	18.3821006064903	11.6684564724948	6.84275487071753	4.47716513976323	3.64485382953774	3.10080172552336	0.697028310875771	0.513089832848452	0.32547812871683	0.190923371255101	0.124958444571633	0.10172378841591	0.086533939448478
2.4675	1.40963148795083	1.12307756931491	1.02050931341821	1.00581304926166	1.00387667271165	1.00332186192606	1.00290597290388	0.59341022824922	0.48033080069042	0.438616648123568	0.432458662717695	0.431639741450341	0.431405073153502	0.431229163796357
45.0275	28.8600231728828	18.6308058849002	9.11455546635376	4.78895852663718	3.68005939182894	3.36374666950299	3.07045965139789	0.641703216418469	0.414610379628558	0.202943839839072	0.106611631282833	0.0819238322640497	0.0748937074863454	0.0684324266737424
25.625	11.4719371306115	4.63066789171385	1.57724158218638	1.15802929724003	1.10308119992008	1.08772755291004	1.07635302703364	0.447629773275203	0.180537083369868	0.0613834133420952	0.0450541683372221	0.0429165176658179	0.0423192557646579	0.0418767823335787
33.295	19.4260429602174	11.6730672828795	5.64837788496607	3.12075347487025	2.31970971317541	2.06190264224975	1.88355117975096	0.583712295543517	0.350810839240494	0.169557307565687	0.0935352366818576	0.0695342734622767	0.0618275993819583	0.0564967760547989
28.5275	21.9959868526826	17.9936812019462	13.4392172563312	9.05185383493719	6.04340776341775	4.7885580738493	3.93911847556636	0.771505923025015	0.631279272219651	0.471585625816886	0.317809424679014	0.212351763543605	0.168289879767854	0.138412137357018
34.425	18.7770741990889	10.0023434950859	3.75957138772295	1.93475591543167	1.57325437197303	1.47466652246977	1.4047660577006	0.5454371683422	0.290524705597694	0.10923035322213	0.0562672998244601	0.0457714060953554	0.0429080696418845	0.040877698902643
48.8075	32.4423366974645	22.8078679830424	14.208281134319	9.34852532276579	6.95049174308412	5.69220209915669	4.60273218954383	0.665914733028365	0.469221550739031	0.293160394137553	0.193072685391291	0.143497308887208	0.117462524769902	0.0949803475143082
27.4075	15.4760036133457	9.12026815018392	4.62941900575845	3.04558778996329	2.59559000116592	2.40050787006851	2.17134177705364	0.565799455314935	0.334101260641047	0.169934497045606	0.111805376992148	0.0952254095593645	0.0880291527818188	0.0796130340687568
24.99	13.6310006406959	7.81249286479218	3.82250029786756	2.34059117197131	1.87327179890835	1.71576657388482	1.6038006962306	0.545233325383455	0.31236395852019	0.152772437297691	0.0935521709946679	0.0748967141783663	0.0686114783096237	0.0641431989534375
36.32	20.9177195133183	11.5602353188939	4.33659139257551	2.13559736138471	1.69078073888262	1.56867318599501	1.48281202599733	0.576766498562256	0.319133859826537	0.119802084947292	0.0589807359723698	0.0466839395940635	0.0433079490467882	0.0409342858719894
24.4025	14.9289381650594	9.0179114894604	3.8382550148955	1.96458816309264	1.5874461246395	1.4860535599877	1.41425702810276	0.612515730765799	0.370050758674041	0.157364463229847	0.0805916804172536	0.0651714555724567	0.0610257809704824	0.0580895025527773
27.095	12.5075686389909	5.519570998377	1.99270753338239	1.32262013574633	1.2081201451763	1.17592685360954	1.15234444352798	0.461668276187668	0.203773577879287	0.0736388725203534	0.0489239171234194	0.0447021276191441	0.0435149869597071	0.042645307385788
28.0375	16.4814595048466	9.75198868735516	4.3040428619483	2.23491496780653	1.74922082486034	1.6150680810126	1.52111763569579	0.5878233792313	0.34778679062592	0.153439784982741	0.079675424776918	0.0623899546308962	0.057618213872096	0.0542759254187294
42.2675	28.7900136298441	20.2330867237851	11.7662122925082	6.81246135797176	4.79126098058729	3.98338684501738	3.35955610112556	0.681347486234782	0.478938215967773	0.27849575738355	0.161108027317832	0.113208136244426	0.0940978345410699	0.0793860201234985
24.81	11.6096520842138	5.3797736747995	2.11278163635706	1.39737181366495	1.25686763166382	1.21649447208328	1.18705457904084	0.469598894754417	0.218481928087196	0.08608430749005	0.0569602040966409	0.0512456298953656	0.0496043013744731	0.048407368797108
16.7925	5.99236063322639	2.40777263315882	1.23680953332774	1.07524292428781	1.04990638462394	1.04262703785776	1.03720066939332	0.357950774841934	0.144661012011581	0.0746670126169771	0.0649537629027432	0.0634298453113988	0.0629920337388588	0.0626656592920786
48.635	30.8157032585538	19.4173134394998	8.41303030189743	3.5229934967363	2.43086114266265	2.14250677977803	1.94785584671441	0.633365490236889	0.398975385787221	0.172836634389271	0.0723808950492263	0.0499437833182584	0.0440197651797372	0.0400208000730249
26.935	13.5570539615452	6.94684756921593	3.03617124471428	1.92600273446072	1.61318167491166	1.50809815779558	1.43258793719186	0.504785099635852	0.259984318331136	0.114401842849721	0.0727091830090289	0.0609111293964143	0.0569372696371914	0.0540807523642364
31.0975	20.3804715139572	14.2507769777968	8.66729684761877	5.25552197419124	3.69494994271792	3.10119323343081	2.69227790923612	0.658146822917838	0.461911031027784	0.282087777602681	0.171393162297362	0.12049111750912	0.101090262029141	0.0877350785799949
38.8875	24.2009404546047	14.5470697528958	5.73383502237404	2.51443225741662	1.88655086496474	1.72306251570231	1.60974538194836	0.62230458634655	0.374027367954144	0.147443466179916	0.0647234219984742	0.0485886678734436	0.0443863331935528	0.0414731918443762
16.6275	8.68651524738943	5.06377203190839	2.91654201699521	2.24518431622338	2.00841340087257	1.86935634382226	1.73135852271558	0.522722786449088	0.304903460633434	0.175639230413215	0.135123043489225	0.120801154623745	0.112413405967694	0.104132358197588
46.33	28.8908099592312	19.2488459215028	11.7603229907356	8.41447525148201	6.81122853297004	5.72367936789172	4.63754028079074	0.624515604258821	0.416845408436056	0.255247212184717	0.182808264821174	0.148071681411839	0.124496414479617	0.100867734399382
25.1025	12.1498851909153	5.7798895189621	2.30604588444209	1.51073904243256	1.33395814652325	1.28027819856378	1.24133416459373	0.484927589085085	0.231154414504967	0.0923397075672684	0.0604758044709565	0.0533874753293151	0.0512341434337384	0.0496720002196523
41.335	27.8315608539322	20.2937817915211	13.3903622846291	8.8780298975015	6.60526028413862	5.6205558770013	4.70440326930245	0.673741340194639	0.49149763721514	0.324428455824456	0.215150255634028	0.160103754932085	0.136241357782848	0.114032487075344
52.035	33.7647199651573	22.1316081336377	10.6651262178286	4.59272692165134	2.95981118094012	2.53601553734343	2.25744443133076	0.649228079366528	0.425805740125611	0.205321269094673	0.0884338080944965	0.0570210440855318	0.0488682038934242	0.0435079685679693
32.655	15.5685061305078	6.82314678112526	2.25560307567168	1.41026329332558	1.26341426332194	1.22190928607304	1.19167151792941	0.476877547913319	0.209528633837207	0.0695678111529347	0.0434662485986122	0.0389147823762428	0.0376284858821006	0.0366915328461866
45.21	27.0528923843817	16.4765512226832	8.36370840389714	5.3181267852974	4.39897731279635	4.04152791138621	3.65393550401597	0.599004602861227	0.36486122486436	0.184955838439604	0.117463383182066	0.0971143073217803	0.0892017537734057	0.0806629929045835
25.7625	13.0815232835556	6.52267678338253	2.5043433959795	1.51044603926648	1.32354565419858	1.27158554217763	1.23395511000899	0.508704435993034	0.254076671448729	0.0977505019957608	0.0590360597842402	0.0517493266813741	0.0497226733173934	0.0482547974661051
43.195	29.7514000877403	21.8009500831223	14.4309499900695	9.85129527191303	7.22141417141306	5.78261572731075	4.65378740878947	0.690183946765869	0.506541981230086	0.335748788982754	0.22931701450706	0.168181297224295	0.134690676549832	0.108366342712612
31.69	20.7819541284309	14.4113234959852	8.43808587438909	4.93387938694397	3.59440499687506	3.09111620641179	2.68966009219878	0.656393326110136	0.455327223414998	0.266506589666549	0.155802790416839	0.113554088988142	0.0976754337151077	0.0849910662305516
30.2025	15.4390187755739	7.4318450788402	2.56041128435991	1.49348899975175	1.31209115390356	1.26214352951839	1.2259336119059	0.509907514254431	0.244812801046073	0.0842007595602614	0.0491427991104766	0.0431805074602775	0.0415384292012034	0.0403479431850438
30.1375	17.3223364815353	9.73745497169281	3.85429254756459	1.976947167711	1.59760066620214	1.49420919072808	1.42103422956045	0.575698513976722	0.324027867720902	0.128364580642744	0.0658285917602521	0.053190835584779	0.0497469865414238	0.0473097028403113
31.3825	17.4728602722386	9.67073227397131	3.94331781388138	2.09565293121136	1.6799396167204	1.5603333156887	1.47590747036787	0.556714481669779	0.30781801158891	0.125206672720039	0.0665287360154411	0.0533719359191538	0.0495883998222092	0.0469171269683488
33.8025	18.5186171845011	9.40858560504089	3.13896562077832	1.66026129560906	1.41129150636617	1.34352564322665	1.29483465047414	0.548157122634343	0.27859400072138	0.0929487139326458	0.0491723046310976	0.0418060658646559	0.0398010705774617	0.03836036964232
19.24	14.2731086670856	11.7602190719173	9.42674067055463	7.58285723168148	6.35891702260571	5.72198205973945	4.99039578631425	0.745923317574709	0.616555890406523	0.495229320821268	0.398468701901353	0.334080540240212	0.3005828506928	0.262227109525895
25.8925	11.4821126043119	4.88353875452008	1.87435098056208	1.33110124013298	1.21885236304288	1.18490593103677	1.16003552991154	0.443025944177532	0.188078130120544	0.0720494192572328	0.0511788075858874	0.0468726455310491	0.0455706606909028	0.0446167290598879
28.0275	14.6257339149869	7.22954002640011	2.53835142642599	1.47782229169224	1.30189200986054	1.25373651977498	1.21879135356222	0.521584453092687	0.25774388328971	0.090415710805898	0.0525700688652367	0.0462920484577929	0.044574077689882	0.0433275391922881
33.8	19.9031157839199	11.9482436533243	5.74462795788446	3.40894011872374	2.75304460727022	2.48236084628034	2.2240602367586	0.589595181556444	0.354542357349505	0.170920570717418	0.101637496433372	0.0821684851043221	0.0741218797640975	0.0664194062177029
33.07	20.3086593896265	13.170896655405	7.47007546721898	4.85477478473331	3.78265907285673	3.27141220879335	2.82936386222296	0.612978412916184	0.396867493945634	0.224719481606219	0.145988742385855	0.113800347769557	0.0984575661827718	0.0851519180378428
21.5475	12.3366063524765	7.92855478926466	4.64367665271726	2.92880241826707	2.24372353686493	2.00620454848695	1.83901147977252	0.57304811223637	0.368548161970309	0.215935812722683	0.136200137763808	0.104355958652948	0.093316336008437	0.0855449986159053
28.41	15.0487492137936	7.66503783322325	2.78406882043962	1.57400325469601	1.36032409308993	1.30181260314306	1.25958371311026	0.531575924723782	0.271692950435149	0.099109359318444	0.0561455124854935	0.0485459015491667	0.0464640441327182	0.0449613706600378
38.1425	19.1033111264361	8.32016814517824	2.2988691265327	1.34811589977683	1.2216673223584	1.18721213958195	1.1620115102146	0.499928337311429	0.217442218512872	0.0601068396930259	0.0352779310825629	0.0319723305936742	0.0310714921565991	0.0304126022592215
23.2675	12.5919808577942	7.30924816769761	3.73483859057361	2.37744623697532	1.92655322864689	1.76112557760781	1.64087619232882	0.540713707558334	0.313742770620627	0.160358889788377	0.10211939955928	0.0827612006113617	0.0756567606869541	0.0704922045196274
43.7925	29.0971572142782	19.7553013822606	10.3391194787195	4.97997113904096	3.27976260519292	2.7782219304226	2.44512470393316	0.665176965986644	0.452108958724673	0.236970039733327	0.114256962845678	0.0752592705676672	0.0637451028639964	0.0560969139596314
41.5275	24.5469826292289	13.8813385866917	5.08980514243772	2.29161536183237	1.76750521560767	1.62942481975815	1.53293662119757	0.591633056566581	0.334538494706703	0.122445588277947	0.0551112004401392	0.0425209847883511	0.0392038700334012	0.0368857000571782
23.54	11.9741005170532	6.06704805957855	2.49445606450067	1.56657621677516	1.36448087193667	1.30529748627006	1.26253685010743	0.508756437453709	0.257826396428067	0.106051096306492	0.0666123615994232	0.0580087190430088	0.0554872676780914	0.0536655883180075
25.65	15.4816179373854	9.4983200254903	4.44479346200381	2.3411636621377	1.81126273686683	1.66405687569159	1.56140695566205	0.605064048396513	0.371825695378764	0.174116791434392	0.0916628805546832	0.0708972953815748	0.0651300025535556	0.0611086513884488
48.1325	30.3683571863945	19.0819397929365	8.50558881256319	3.72321910626116	2.54771677692848	2.23074583512099	2.01785815253113	0.631105367826717	0.396778854648039	0.177081553561526	0.0775416858056561	0.0530434052567425	0.0464380951371786	0.0420022662856464
33.1875	18.8929733092877	10.7466677137309	4.56914032066978	2.35989079351634	1.82453790174771	1.67458619558224	1.57004450905287	0.56943532648617	0.323743681793512	0.137407908893768	0.0709177033928012	0.054844280801661	0.050344748835848	0.047207488416058
38.0475	20.8949069797905	11.3327401260438	4.78464839118292	2.85704284825865	2.35647139753657	2.13761817529458	1.94627632873095	0.550353972816934	0.299520237239134	0.12700876171009	0.0758242438645924	0.0624961453219042	0.0566785846906196	0.0516099792043976
38.4325	23.7776021932683	14.140843434792	5.34858572204763	2.3186407805042	1.776246422961	1.63629252843085	1.53859005753261	0.619681571293591	0.369224563086012	0.14011213847602	0.0608258630897116	0.0465889547007701	0.0429138645446692	0.0403484856688439
