"feature","Sample.type","visit","mean","sd","median","incidence"
"3803","patient",3,178.233740007951,63.4523376644611,193.471664516795,1
"3803","patient",4,176.149999207204,40.0402829040662,177.191782307201,1
"4314","control",1,283.228424873445,48.9838803092754,280.63137966014,1
"4314","control",2,NA,NA,NA,NA
"4314","patient",1,211.725005173278,60.476095937702,214.391239184769,1
"4314","patient",2,164.274299465321,73.3162006123855,167.689776193874,1
"4314","patient",3,199.611461948275,58.6968761160126,208.904591191108,1
"4314","patient",4,184.905169646504,42.2789846292812,185.485950259754,1
"4399","control",1,285.435727784433,49.3561945840578,282.959086166108,1
"4399","control",2,NA,NA,NA,NA
"4399","patient",1,213.360021626332,61.0305153246441,216.008857884391,1
"4399","patient",2,165.53622443634,73.9099158855445,169.111911376254,1
"4399","patient",3,217.749279799034,38.6217555862327,215.845659066362,1
"4399","patient",4,186.290318508028,42.6366926514247,186.790911886607,1
"4483","control",1,290.342619720654,51.920433486685,296.502285280037,1
"4483","control",2,NA,NA,NA,NA
"4483","patient",1,214.953373427866,61.5715058685382,217.580811201076,1
"4483","patient",2,166.767165802091,74.4888978427343,170.501429752536,1
"4483","patient",3,219.330144536276,38.8485394521307,217.455656542425,1
"4483","patient",4,187.641041802068,42.9864832005944,188.061439437316,1
"4511.48275862069","control",1,291.06702593254,52.0422505711242,297.28590411254,1
"4511.48275862069","control",2,NA,NA,NA,NA
"4511.48275862069","patient",1,215.479653881006,61.75034208235,218.099034942765,1
"4511.48275862069","patient",2,167.174001465376,74.6802200825051,170.961177099508,1
"4511.48275862069","patient",3,219.852369776675,38.9232246800349,217.98770397893,1
"4511.48275862069","patient",4,190.156243523821,45.1871726595294,189.037254282543,1
"5208","control",1,308.193953334356,54.9272086984435,315.844357758482,1
"5208","control",2,NA,NA,NA,NA
"5208","patient",1,227.870029858894,65.9800332116343,230.14311823233,1
"5208","patient",2,176.791454336651,79.1970879956347,181.902116985405,1
"5208","patient",3,232.159559230337,40.6516536628658,230.549638426407,1
"5208","patient",4,200.626011658744,48.1891419072295,199.130437691577,1
"5639.10344827586","control",1,318.021667454248,56.5857545899875,326.521298122671,1
"5639.10344827586","control",2,NA,NA,NA,NA
"5639.10344827586","patient",1,234.929461729072,68.4039440045075,236.851962308929,1
"5639.10344827586","patient",2,200.229372959837,59.2072626195751,195.007953237211,1
"5639.10344827586","patient",3,239.185092169779,41.6129981801758,237.73573071056,1
"5639.10344827586","patient",4,206.609511453586,49.9441166606831,204.865993902547,1
"5947","control",1,324.739667788984,57.7204759292679,333.831721526632,1
"5947","control",2,NA,NA,NA,NA
"5947","patient",1,239.731540758061,70.0572182130365,241.341414798037,1
"5947","patient",2,204.368058448767,60.5419728582546,199.193807849493,1
"5947","patient",3,243.971353646354,42.2583833781781,242.63638769519,1
"5947","patient",4,210.688921625317,51.1580791771944,208.761500411968,1
"5957","control",1,324.953838931127,57.7566637238246,334.064939806,1
"5957","control",2,NA,NA,NA,NA
"5957","patient",1,223.344837767375,46.0229414049429,232.218591519802,1
"5957","patient",2,204.499952451006,60.5844828764574,199.327323054824,1
"5957","patient",3,244.123719737151,42.278808094074,242.792463974306,1
"5957","patient",4,210.818824927668,51.1969739442247,208.885344938846,1
"6154","control",1,329.124903397029,58.4615976265621,338.60894201979,1
"6154","control",2,NA,NA,NA,NA
"6154","patient",1,226.070325079036,46.6788243417483,234.897639235572,1
"6154","patient",2,209.120837480959,64.7722332090341,208.411325411845,1
"6154","patient",3,247.08836661697,42.6747921560563,245.830225315557,1
"6154","patient",4,213.346856998026,51.956854556371,211.292960278041,1
"6174","control",1,329.543351731602,58.5323354784818,339.065013110361,1
"6174","control",2,NA,NA,NA,NA
"6174","patient",1,226.343343541864,46.7446160638121,235.165185693803,1
"6174","patient",2,209.378013790783,64.8608607924798,208.660851769178,1
"6174","patient",3,247.385496784242,42.7143320516565,246.134785903826,1
"6174","patient",4,212.416980680204,59.820067939836,211.534042462737,1
"6434","control",1,334.902812411955,59.4386539536274,344.909721346518,1
"6434","control",2,NA,NA,NA,NA
"6434","patient",1,229.833491818387,47.5871691925368,238.571467521572,1
"6434","patient",2,222.227575183094,63.5440204721437,214.909412713217,1
"6434","patient",3,251.18646797116,43.217844742042,250.032708300347,1
"6434","patient",4,215.703233471401,60.9563014381709,214.614435127336,1
"6459","control",1,335.410496860344,59.5245388122853,345.463696861662,1
"6459","control",2,NA,NA,NA,NA
"6459","patient",1,230.163456941033,47.6669729657483,238.892121378397,1
"6459","patient",2,222.551925282513,63.6515978107338,215.221313281185,1
"6459","patient",3,251.546074569303,43.2652659939814,250.401689116361,1
"6459","patient",4,221.142658480633,65.220483131762,230.63529353465,1
"6766.72413793103","control",1,339.266537901339,64.3278015184401,338.90393162464,1
"6766.72413793103","control",2,NA,NA,NA,NA
"6766.72413793103","patient",1,234.151776461104,48.6336697476815,242.747751715663,1
"6766.72413793103","patient",2,226.476883963547,64.9544542233036,218.995106752054,1
"6766.72413793103","patient",3,255.896372126916,43.8361023197496,254.868797389449,1
"6766.72413793103","patient",4,225.044971518062,66.6080744485821,234.588959950271,1
"6972","control",1,343.277229244484,65.0622774141724,343.148479474968,1
"6972","control",2,NA,NA,NA,NA
"6972","patient",1,236.731092167235,49.2610009651093,245.220317100333,1
"6972","patient",2,229.019720968842,65.7996187324309,221.439390271457,1
"6972","patient",3,258.713624019588,44.2030792370675,257.765783671306,1
"6972","patient",4,227.576288202429,67.5140506826395,237.148439199667,1
"7279","control",1,339.384877151839,64.9209959735392,335.821036316728,1
"7279","control",2,NA,NA,NA,NA
"7279","patient",1,240.488763972716,50.1781496921532,248.790595240188,1
"7279","patient",2,232.730741954758,67.0347068382276,225.00548039987,1
"7279","patient",3,262.823807441618,44.7348754186638,262,1
"7279","patient",4,231.275007017379,68.8459798348229,240.881229483788,1
"7436","control",1,342.207739151079,65.4018563171784,338.873765798065,1
"7436","control",2,NA,NA,NA,NA
"7436","patient",1,242.364341159989,50.6374371712825,250.557603861819,1
"7436","patient",2,234.585992564406,67.6529496224665,226.78770895368,1
"7436","patient",3,265.004390233622,49.2927348763592,267.907702041114,1
"7436","patient",4,233.126113131562,69.5161184220405,242.746316304209,1
"7756","control",1,347.841073803706,66.3593622503997,345,1
"7756","control",2,NA,NA,NA,NA
"7756","patient",1,244.169752368424,54.2986543627912,244.647780201348,1
"7756","patient",2,238.283628390867,68.8868424961109,230.338516120563,1
"7756","patient",3,269.074294556621,49.8669324089763,272.501088807297,1
"7756","patient",4,236.819416753342,70.8600350814459,246.461611278456,1
"7775","control",1,348.639138492556,72.7416493473652,344.10521630022,1
"7775","control",2,NA,NA,NA,NA
"7775","patient",1,244.389832313345,54.356863060411,244.853641526275,1
"7775","patient",2,238.499776383927,68.9590442677137,230.546023946132,1
"7775","patient",3,269.312096732889,49.9003671210038,272.770178574482,1
"7775","patient",4,237.035470588343,70.9389302442143,246.678714216547,1
"7894.34482758621","control",1,350.659427630024,73.1247481677029,346.191562589172,1
"7894.34482758621","control",2,NA,NA,NA,NA
"7894.34482758621","patient",1,239.641659388015,55.1087761376095,244.625824696287,1
"7894.34482758621","patient",2,239.845182841691,69.4086543269913,231.83749919406,1
"7894.34482758621","patient",3,270.792010919946,50.1081683236682,274.446560794826,1
"7894.34482758621","patient",4,238.380677678022,71.4308294285413,248.029877715233,1
"8409","control",1,359.166949263493,74.7355895437228,354.985848077495,1
"8409","control",2,NA,NA,NA,NA
"8409","patient",1,245.235376697848,56.6515339973967,250.194948042384,1
"8409","patient",2,245.509465254469,71.3054615185103,237.27166417564,1
"8409","patient",3,277.016924558054,50.9774350391659,281.531409487802,1
"8409","patient",4,244.051124168393,73.5168143505187,253.714940138876,1
"8839","control",1,365.998187496119,76.0265886802798,362.057677102197,1
"8839","control",2,NA,NA,NA,NA
"8839","patient",1,249.728522262378,57.9026607847627,254.645932830156,1
"8839","patient",2,250.056854404001,72.8333867253724,241.630356324605,1
"8839","patient",3,277.32673040159,56.328254210095,269.093499238304,1
"8839","patient",4,248.610900210194,75.208190148627,258.274987298528,1
"9021.96551724138","control",1,368.83593304335,76.5623206306215,364.998121390958,1
"9021.96551724138","control",2,NA,NA,NA,NA
"9021.96551724138","patient",1,251.595513492384,58.4256282139586,256.48917920711,1
"9021.96551724138","patient",2,239.014232721256,68.823123494636,239.472902025995,1
"9021.96551724138","patient",3,279.276185585178,56.5800817150027,271.184648528482,1
"9021.96551724138","patient",4,250.506768773521,75.91491537213,260.168195196558,1
"9179","control",1,371.239077780723,77.0157678674989,367.48950908591,1
"9179","control",2,NA,NA,NA,NA
"9179","patient",1,253.176829889712,58.8699865874725,258.04742935647,1
"9179","patient",2,240.543893755661,69.3720147390765,240.956729880256,1
"9179","patient",3,280.924502972872,56.7907027860012,272.956273473394,1
"9179","patient",4,252.11305954527,76.5152407497288,261.771033400372,1
"9433","control",1,375.067812661653,77.7377775089327,371.461247215573,1
"9433","control",2,NA,NA,NA,NA
"9433","patient",1,243.988883182311,53.4991300599896,259.706103555629,1
"9433","patient",2,242.980819450011,70.2474447559239,243.320711558402,1
"9433","patient",3,283.545765394783,57.1212940917322,275.780421619669,1
"9433","patient",4,254.67368810214,77.4750927948259,264.323996954427,1
"10149.5862068966","control",1,385.507666621837,79.7038839167653,382.305991629724,1
"10149.5862068966","control",2,NA,NA,NA,NA
"10149.5862068966","patient",1,250.414581340808,55.1226400279154,266.79710241547,1
"10149.5862068966","patient",2,249.624895598764,72.6395137662654,249.768960393582,1
"10149.5862068966","patient",3,273.983255120979,51.2768083444545,261.450729106963,1
"10149.5862068966","patient",4,261.664755300675,80.1127860854248,271.281916394491,1
"10218","control",1,386.471277380657,79.8851631433629,383.308063106266,1
"10218","control",2,NA,NA,NA,NA
"10218","patient",1,251.007367157803,55.2729030998824,267.451451674196,1
"10218","patient",2,250.238129658074,72.8606279044918,250.364532140553,1
"10218","patient",3,274.633951379616,51.3857908824626,262.103613940186,1
"10218","patient",4,262.310693651092,80.3577089808705,271.923977653209,1
"10302","control",1,387.655598808668,80.1079165293543,384.539902276452,1
"10302","control",2,NA,NA,NA,NA
"10302","patient",1,251.735857668616,55.4576768330408,268.255637462189,1
"10302","patient",2,241.0013993048,74.6969519309821,247.229969763278,1
"10302","patient",3,275.433676099832,51.5199176941106,262.905997995776,1
"10302","patient",4,263.104731575828,80.6590603782985,272.713077628152,1
"10811","control",1,394.69488124665,81.4307718480244,391.867153878958,1
"10811","control",2,NA,NA,NA,NA
"10811","patient",1,247.140214670324,56.2993151741603,260.222715289637,1
"10811","patient",2,245.303292166225,76.3965470225303,251.896812376797,1
"10811","patient",3,280.187115005829,52.3215834710428,267.674512284087,1
"10811","patient",4,267.8276802325,82.4576116052636,277.403012510413,1
"11277.2068965517","control",1,400.944725432382,82.603476664994,398.380329510888,1
"11277.2068965517","control",2,NA,NA,NA,NA
"11277.2068965517","patient",1,250.785580303573,57.2203869119209,263.797859726751,1
"11277.2068965517","patient",2,249.124535517964,77.9084694709328,256.047643693633,1
"11277.2068965517","patient",3,284.408421995377,53.0404297310087,271.908133976406,1
"11277.2068965517","patient",4,274.509442765302,93.7409649769042,303.526657325075,1
"11346","control",1,401.855178013163,82.7741550067756,399.329717641227,1
"11346","control",2,NA,NA,NA,NA
"11346","patient",1,251.315969349708,57.3541837275001,264.304345784387,1
"11346","patient",2,249.681357140038,78.1289014690776,256.652936873302,1
"11346","patient",3,285.023508392295,53.1457592159373,272.524933751221,1
"11346","patient",4,275.138789925582,94.0008756059497,304.215059771845,1
"11549","control",1,423.544701034149,77.1429007791024,438.073393487928,1
"11549","control",2,NA,NA,NA,NA
"11549","patient",1,252.862890329412,57.744081075532,265.779469700189,1
"11549","patient",2,251.306633813404,78.7724232422929,258.420362829284,1
"11549","patient",3,286.818857692406,53.4540971332192,274.325175591885,1
"11549","patient",4,276.976304854362,94.7606052444488,306.225181707777,1
"11730","control",1,425.940693708225,77.6358909327854,440.831224734309,1
"11730","control",2,NA,NA,NA,NA
"11730","patient",1,248.996838854549,63.3450490130573,253.783432137019,1
"11730","patient",2,252.739911975941,79.3400219223423,259.979839880298,1
"11730","patient",3,288.402166290383,53.7271587557488,275.912675004521,1
