"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Bacteroidales.Otu0696",8.48523602391334,-3.94010659568553,2.78289542892597,-1.41582991395627,0.156825308970993,0.536937415974219,8.48523602391334,1958.4230995024,FALSE,33,7,9.1555192634289,29.947299844588,6,FALSE,29.947299844588,4.04627373897227,-3.94010659568553,1.97622577225996,2.78289542892597,2.04747544322583,-1.41582991395627,0.0406114255812745,0.156825308970993,TRUE,27,69.5496756239073,NA,TRUE
"Bacteroides.Otu2383",1.92973745252212,1.36336309170315,0.964009590718029,1.41426299575263,0.157284697608609,0.536937415974219,1.92973745252212,14.9214482893271,FALSE,2.51775432599471,8,14.0362350861155,2.88600095828652,8,FALSE,2.88600095828652,0.116049987081733,1.36336309170315,0.704429337259498,0.964009590718029,0.164743262302522,1.41426299575263,0.869146063792008,0.157284697608609,TRUE,6,119.229409231525,NA,TRUE
"Bacteroides.Otu2216",7.21381592945897,3.76667009848775,2.78205204973389,1.3539179106473,0.175762568682325,0.580016476651671,7.21381592945897,1451.4261854239,FALSE,33,7,9.2050984993826,30.0022944621016,6,FALSE,30.0022944621016,-0.0662665596841563,3.76667009848775,2.01202723338598,2.78205204973389,-0.0329352200529803,1.3539179106473,0.973726246481435,0.175762568682325,TRUE,15,64.7122957430988,NA,TRUE
"Lachnospiraceae.Otu2222",9.26780365397601,-1.79775045321256,1.37251145894415,-1.3098254601062,0.190254888056381,0.595225165917797,9.26780365397601,422.573410437211,FALSE,7.06554776009548,10,9.17775239639566,7.19739199777716,8,FALSE,7.19739199777716,3.87691210468905,-1.79775045321256,0.973272343643876,1.37251145894415,3.98337847572459,-1.3098254601062,6.79424217255885e-05,0.190254888056381,TRUE,13,156.581819532859,NA,TRUE
"Parabacteroides.Otu1378",13.5336130139308,2.31694510247975,1.77946724448711,1.30204425490707,0.192901257652935,0.595225165917797,13.5336130139308,1044.79063102284,FALSE,12.6708612091003,10,9.4025820994842,12.3531441623438,6,FALSE,12.3531441623438,2.14428031715513,2.31694510247975,1.28189398923009,1.77946724448711,1.67274387365135,1.30204425490707,0.0943777282083982,0.192901257652935,TRUE,19,140.221118476067,NA,FALSE
"Sutterella.Otu1997",1.27197533000641,3.78387967957135,2.9421363598951,1.28609935662746,0.198408388639266,0.595225165917797,1.27197533000641,31.5661783311705,FALSE,33,18,17.6580953896409,33,6,FALSE,33,-2.46309252325217,3.78387967957135,2.12627924480617,2.9421363598951,-1.15840500690054,1.28609935662746,0.246698796864792,0.198408388639266,TRUE,9,32.4797843654026,NA,TRUE
"Prevotella.Otu2602",8.20224892817113,-3.58622138111682,2.91538559072629,-1.23010190916921,0.218658945231296,0.628150920270839,8.20224892817113,1867.06103599013,FALSE,33,8,9.1546308654673,33,5,FALSE,33,3.96165845015293,-3.58622138111682,2.07440619266854,2.91538559072629,1.90977951384566,-1.23010190916921,0.056161608065082,0.218658945231296,TRUE,100,58.6517466146246,NA,TRUE
"Blautia.Otu0620",3.81620491198545,1.08948266771756,0.892263144112744,1.22103291490419,0.222073557671509,0.628150920270839,3.81620491198545,52.7006323395405,FALSE,2.50263290945639,10,10.5921329065172,2.73964289223331,10,FALSE,2.73964289223331,1.29809328489994,1.08948266771756,0.645759701460376,0.892263144112744,2.01018007466915,1.22103291490419,0.0444121334828754,0.222073557671509,TRUE,6,154.990488635363,NA,TRUE
"Prevotella.Otu2501",2.39843980146266,-3.32241380644772,2.84196145253969,-1.16905660471879,0.242380826198654,0.632328286172765,2.39843980146266,79.1040625623543,FALSE,33,9,12.6885774078894,30.9641562215156,6,FALSE,30.9641562215156,2.19626117766881,-3.32241380644772,2.01573759272523,2.84196145253969,1.08955708599923,-1.16905660471879,0.275908295457617,0.242380826198654,TRUE,13,57.1003661271605,NA,TRUE
"Prevotella.Otu1803",6.03567534277715,-3.40592425392169,2.91896749818939,-1.1668250009753,0.24328104841229,0.632328286172765,6.03567534277715,996.431046133359,FALSE,33,8,9.40867257291931,33,6,FALSE,33,3.50489595575924,-3.40592425392169,2.07533895697438,2.91896749818939,1.68883060956414,-1.1668250009753,0.0912518960886797,0.24328104841229,TRUE,100,57.1316401815286,NA,TRUE
"Prevotella.Otu1319",5.43471802379313,-3.39294725355175,2.92070153912577,-1.16168913807172,0.245361759384548,0.632328286172765,5.43471802379313,806.780810589956,FALSE,33,7,9.59726581249521,33,7,FALSE,33,3.35284686303689,-3.39294725355175,2.0757205950472,2.92070153912577,1.6152688714642,-1.16168913807172,0.106252481652433,0.245361759384548,TRUE,100,49.5835259140569,NA,TRUE
"Bacteroides.Otu2520",451.131864076994,1.23617350063785,1.07256401000739,1.15254053753801,0.249099021825635,0.632328286172765,451.131864076994,543831.45638256,FALSE,4.50227157271799,14,6.13296608383403,4.55175175106399,9,FALSE,4.55175175106399,8.05365926555836,1.23617350063785,0.769887500962887,1.07256401000739,10.460826101847,1.15254053753801,1.30711020181864e-25,0.249099021825635,TRUE,15,397.140996373055,NA,FALSE
"Parabacteroides.Otu1736",39.5037884292187,-1.69471019315909,1.5536007754791,-1.09082733473564,0.275348866162639,0.681488443752531,39.5037884292187,19839.0939938526,FALSE,9.40321373687016,13,11.2291693611989,9.49805180827821,9,FALSE,9.49805180827821,5.93529463631188,-1.69471019315909,1.11274641079451,1.5536007754791,5.33391487830013,-1.09082733473564,9.6117594141967e-08,0.275348866162639,TRUE,100,195.659106385872,NA,TRUE
"Blautia.Otu2475",37.662067531721,-0.902444353912323,0.847678955417011,-1.06460629716633,0.28705412897941,0.69313070168199,37.662067531721,3893.4572915724,FALSE,2.64708768909842,11,11.247306494002,2.79735187400229,9,FALSE,2.79735187400229,5.63333158939811,-0.902444353912323,0.605929921044893,0.847678955417011,9.2970018375784,-1.06460629716633,1.44461728772951e-20,0.28705412897941,TRUE,7,284.810426226269,NA,TRUE
