"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Parabacteroides.Otu1736"	"Faecalibacterium.Otu0067"	"Lactobacillus.Otu1332"	"Bacteroides.Otu2038"	"Enterococcus.Otu1019"	"Bacteroides.Otu0863"	"Bacteroides.Otu2654"	"Bacteroides.Otu0848"	"Prevotella.Otu1987"	"Bacteroides.Otu0929"	"Bacteroides.Otu2065"	"Bacteroides.Otu2431"	"Bacteroides.Otu2625"	"Prevotella.Otu1633"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu0069"	"Bacteroides.Otu1201"	"Clostridium_XI.Otu1804"	"Alistipes.Otu2508"	"Bacteroides.Otu0661"	"Bacteroides.Otu0786"	"Bacteroides.Otu2765"	"Bacteroides.Otu0006"	"Escherichia_Shigella.Otu2393"	"Alistipes.Otu1466"	"Blautia.Otu2475"	"Faecalibacterium.Otu0751"	"Bacteroides.Otu0480"	"Bacteroides.Otu2343"	"Akkermansia.Otu1935"	"Megamonas.Otu2657"	"Bacteroides.Otu2437"	"Bacteroides.Otu2104"	"Lachnospiracea_incertae_sedis.Otu0651"	"Prevotella.Otu2602"	"Bacteroides.Otu2216"	"Lactobacillales.Otu0504"	"Prevotella.Otu1994"	"Lachnospiracea_incertae_sedis.Otu0778"	"Clostridium_XI.Otu2681"	"Bacteroides.Otu0877"	"Prevotella.Otu1803"	"Bacteroides.Otu2375"	"Roseburia.Otu1051"	"Bacteroides.Otu1624"	"Sutterella.Otu0171"	"Prevotella.Otu2501"	"Prevotella.Otu1319"	"Bacteroidales.Otu0696"	"Bacteroides.Otu2120"	"Lachnospiraceae.Otu2512"	"Sutterella.Otu1997"	"Roseburia.Otu2728"	"Lachnospiraceae.Otu2222"	"Clostridium_XlVa.Otu0236"	"Blautia.Otu2495"	"Bacteroides.Otu2460"	"Clostridiales.Otu1597"	"Bacteroidales.Otu1168"	"Bacteria.Otu0435"	"Lachnospiracea_incertae_sedis.Otu0113"	"Parabacteroides.Otu1378"	"Lachnospiraceae.Otu2599"	"Lachnospiracea_incertae_sedis.Otu1990"	"Dorea.Otu1142"	"Bacteroides.Otu2069"	"Gemmiger.Otu0907"	"Bacteroides.Otu1976"	"Bacteroides.Otu2416"	"Burkholderiales.Otu0023"	"Lachnospiracea_incertae_sedis.Otu2746"	"Prevotella.Otu2666"	"Lachnospiraceae.Otu0898"	"Bacteroides.Otu1669"	"Lachnospiraceae.Otu0790"	"Bacteroides.Otu2482"	"Roseburia.Otu2084"	"Prevotella.Otu1563"	"Bacteroides.Otu0775"	"Parabacteroides.Otu1107"	"Prevotella.Otu0882"	"Turicibacter.Otu0468"	"Prevotella.Otu0634"	"Prevotella.Otu2327"	"Bacteroides.Otu1854"	"Bacteroides.Otu0312"	"Prevotella.Otu0773"	"Lachnospiraceae.Otu1734"	"Bacteroides.Otu0752"	"Bacteroides.Otu2383"	"Bacteroides.Otu0763"	"Bacteroides.Otu1411"	"Blautia.Otu0620"	"Bacteroides.Otu1260"	"Prevotella.Otu2227"	"Bacteroides.Otu1565"	"Bacteroides.Otu2534"	"Bacteroides.Otu1800"	"Bacteroides.Otu2566"	"other"
0.53472501003613	0.0152549177037334	0	0.0180650341228422	0	0.00160578081091931	0.000401445202729827	0.0301083902047371	0.0806904857486953	0.0505820955439582	0	0	0	0	0	0	0	0.0618225612203934	0	0	0	0	0	0.0457647531112003	0.0164592533119229	0	0	0	0.00200722601364914	0	0	0.000802890405459655	0	0	0.0285026093938177	0	0	0	0	0	0	0	0.00321156162183862	0	0.00281011641910879	0.000401445202729827	0	0	0	0	0	0.0104375752709755	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321156162183862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401445202729827	0	0.000401445202729827	0.00120433560818948	0	0	0.000401445202729827	0	0	0.0867121637896427
0.350796125153101	0.00929740563411647	0	0.00523327023716735	5.56730876294399e-05	0.0101881750361875	0	0	0.0110232713506291	0.00205990424228928	5.56730876294399e-05	0.0555617414541811	0	0.0161451954125376	0.00183721189177152	0	0.000668077051553279	0.0345173143302528	0.000946442489700479	0.00367442378354304	0.0120810600155885	0.0431466429128159	0.0318450061240396	0.00150317336599488	0.0251085625208774	0	0.151152432913929	0.00150317336599488	0.0016701926288832	0	0.0213227925620755	0	0	0	0.00128048101547712	0	0	5.56730876294399e-05	5.56730876294399e-05	0	0.0011134617525888	0.00011134617525888	0.000501057788664959	0	0.00606836655160895	0.00011134617525888	0	0	0	0	0	0.0105778866495936	5.56730876294399e-05	0	0	0.0002783654381472	0.000668077051553279	0.0002783654381472	0.00155884645362432	0	0.000946442489700479	0	0.00022269235051776	0	0.00011134617525888	0.00707048212893887	0.00016701926288832	0.00773855918049215	0	0	0.00829529005678655	0.0558957799799577	0.00373009687117248	0	0.00016701926288832	0.0002783654381472	0.00267230820621312	0	0.0016701926288832	0	0.000779423226812159	0	0	5.56730876294399e-05	0	0	5.56730876294399e-05	5.56730876294399e-05	0	0.00038971161340608	0.00144750027836544	0.00579000111346175	0.00261663511858368	0.00011134617525888	0.00016701926288832	0.00244961585569536	0	0	0.00189288497940096	0.00011134617525888	0.000556730876294399	0.0804476116245407
0.203390785175172	0.0835867973414442	0.0181930832488453	0.0555367804438436	0	0.000394277345950208	0	0.00484397882167399	0.00259096541624423	0.0644925087304269	5.63253351357441e-05	0.0227554353948406	0.000394277345950208	0.0409485186436859	0.000394277345950208	0	0.00028162667567872	0.0278810408921933	0.00540723217303143	0.000732229356764673	0.0158837445082798	0.0266418835192069	0.00270361608651571	0.031260561000338	0.0158274191731441	0	0.00287259209192295	0.00788554691900417	0.00980060831361947	0	0.00275994142165146	0	0	0.0214036273515827	0.0137433817731216	0.00309789343246592	0	0.0019150613946153	0	0	0.000901205362171905	0.00028162667567872	0.00495662949194548	0	0.00501295482708122	0.00416807480004506	0.000450602681085952	0.0174045285569449	0	0	0	0.00743494423791822	0.0203334459840036	0	0.00912470429199054	0.00270361608651571	0.00214036273515827	0	5.63253351357441e-05	0	0.000112650670271488	0	0.00811084825954714	0.00264729075137997	0.000732229356764673	0	0.00028162667567872	0.00129548270812211	0.0112087416920131	0	0.0042244001351808	0	5.63253351357441e-05	0	0.000732229356764673	0.00782922158386842	0.000450602681085952	0.00501295482708122	0.00309789343246592	0	0.00670271488115354	0.00439337614058804	0	0	5.63253351357441e-05	0	0.00202771206488679	0	0	0.000168976005407232	0.00540723217303143	0.000394277345950208	0.00670271488115354	0.00788554691900417	0.000844880027036161	0.00219668807029402	0	0.0146445871352935	5.63253351357441e-05	0.000168976005407232	0	0.139912132477188
0.0264239577216676	0.0157565081229203	0.000489332550401253	0.0085143863769818	0	0.00332746134272852	0	0.00146799765120376	0.000587199060481503	0.00303386181248777	0.279213153258955	0	0	0.000391466040321002	0	0.00156586416128401	0	0.00362106087296927	0	0.00322959483264827	0	0	0.00753572127617929	0.00469759248385203	0.00528479154433353	9.78665100802505e-05	0	0.00166373067136426	0.00322959483264827	0	0.00665492268545704	0	0	0	0.00430612644353102	0.000978665100802505	0.094930514777843	0	0	0	0.00313172832256802	0	0	0.0793697396750832	0.000587199060481503	0.000978665100802505	0	0	0.00176159718144451	0.0705617537678606	0.0189861029555686	0.00313172832256802	0.00606772362497553	0	0.000195733020160501	0.000195733020160501	0.000782932080642004	9.78665100802505e-05	0	0.0328831473869642	0.000391466040321002	0	0.00166373067136426	0	0.000489332550401253	0.000782932080642004	0.00146799765120376	0.00508905852417303	0.000391466040321002	0	0.000978665100802505	0	0.000391466040321002	0.000293599530240752	0	0.00117439812096301	0.000391466040321002	0	0.000293599530240752	0.000293599530240752	9.78665100802505e-05	9.78665100802505e-05	0.00274026228224702	0	0.000195733020160501	0.0360148757095322	0.000195733020160501	0	0.0385594049716187	0.000195733020160501	0.000391466040321002	0	0.000293599530240752	0	0.000685065570561754	9.78665100802505e-05	0.0220199647680564	0	0	0	0	0.188588764924643
0.0526510938079347	0	0.0148312940304042	0.0418984056358917	0	0.281794586577679	0.00111234705228031	0.0159436410826845	0.000741564701520208	0.129403040415276	0	0.0266963292547275	0	0.0307749351130886	0	0.000370782350760104	0.000741564701520208	0.00148312940304042	0.000741564701520208	0.00370782350760104	0	0.0304041527623285	0	0.0537634408602151	0.0233592880978865	0	0	0.00111234705228031	0.00704486466444197	0	0	0.00593251761216166	0	0	0.024842417500927	0	0	0	0	0	0.000370782350760104	0.000370782350760104	0.00148312940304042	0	0.00593251761216166	0.00222469410456062	0	0	0	0	0	0	0	0	0	0	0.00222469410456062	0.000370782350760104	0.00222469410456062	0.00370782350760104	0	0	0.00296625880608083	0	0.00259547645532073	0.000370782350760104	0	0	0	0	0	0	0	0	0.00148312940304042	0	0.000370782350760104	0.0155728587319244	0.000741564701520208	0	0	0	0	0	0	0	0	0.0189098998887653	0	0.000741564701520208	0.000370782350760104	0.00259547645532073	0.000741564701520208	0	0.000370782350760104	0.00259547645532073	0	0	0	0	0	0.181312569521691
0	0	0	0.0159253157605711	0	0	0	0.0420098846787479	0.000274574409665019	0.000274574409665019	0	0.22048325096101	0	0.111751784733663	0	0	0.0013728720483251	0	0.204832509610104	0.00411861614497529	0	0.0661724327292696	0	0	0	0.000823723228995058	0.00356946732564525	0.0112575507962658	0.00356946732564525	0	0	0	0	0.000549148819330038	0.00192202086765513	0.0107084019769358	0	0	0	0	0.00109829763866008	0.00219659527732015	0	0	0	0.00988467874794069	0.119989017023613	0	0	0	0	0	0.000274574409665019	0	0	0.00439319055464031	0.00768808347062054	0.00164744645799012	0.0107084019769358	0	0	0	0.00164744645799012	0	0.00109829763866008	0	0.000823723228995058	0	0	0	0	0	0	0	0.00274574409665019	0	0.00604063701263042	0	0.000823723228995058	0	0.00988467874794069	0	0	0	0	0	0	0	0	0.00164744645799012	0.0013728720483251	0.00274574409665019	0	0.000274574409665019	0.000274574409665019	0	0	0	0	0.00439319055464031	0	0.108731466227348
0.124733061541448	0.0029120559114735	0.0071830712483013	0.0289264220539701	0	0.0235876528829354	0	0.0033003300330033	0.0171811298776937	0.00805668802174335	0.0997864492331586	0.00223257619879635	0	0.0143661424966026	0.00106775383420695	0.0428072218986605	0.0017472335468841	0.0110658124635993	0.00495049504950495	0	0.00067947971267715	0.00087361677344205	0	0.0089303047951854	0.0219374878664337	0	0.0031061929722384	0.00048534265191225	0.0040768782760629	9.706853038245e-05	0	9.706853038245e-05	0	0.00863909920403805	0.0040768782760629	0	0.0158221704523393	0	0	0.0130071830712483	0	0	9.706853038245e-05	0.0128130460104834	0.00495049504950495	0	0	0.0234905843525529	0.0229081731702582	0.0083478936128907	0.00067947971267715	0.0009706853038245	9.706853038245e-05	0.0048534265191225	0	0	0.0050475635798874	0.0001941370607649	0	0	0.0005824111822947	0	0	0.00786255096097845	0	0	0	9.706853038245e-05	9.706853038245e-05	0	0.00048534265191225	0	0	0.0559114735002912	0.0003882741215298	0.0011648223645894	0	9.706853038245e-05	0	0.0050475635798874	0.005824111822947	0.0298971073577946	0.00786255096097845	0	0.0066006600660066	0.00106775383420695	0	0	0.0066006600660066	0.0001941370607649	0.001941370607649	9.706853038245e-05	9.706853038245e-05	0.00087361677344205	9.706853038245e-05	0.0001941370607649	0.00203843913803145	0	0	9.706853038245e-05	0	0.304601048340128
0	0	0	0.282966180577102	0	0	0	0	0	0	0	0.000310269934843314	0	0.000620539869686627	0	0.000310269934843314	0.000620539869686627	0	0.00124107973937325	0.00403350915296308	0	0.000310269934843314	0	0	0	0	0	0.0127210673285759	0.036611852311511	0	0	0	0	0	0	0.094942600062054	0	0	0	0	0.00713620850139622	0	0	0	0	0.0251318647223084	0	0	0	0	0	0	0.00496431895749302	0	0.0124107973937325	0.0183059261557555	0.00465404902264971	0.00124107973937325	0	0	0	0	0.0210983555693453	0	0.00310269934843314	0.00155134967421657	0.00124107973937325	0	0	0	0	0	0.00279242941358982	0	0.0223394353087186	0	0.00434377908780639	0	0.00155134967421657	0	0	0	0	0	0	0	0	0	0	0.000930809804529941	0	0	0	0	0	0	0	0	0	0	0	0.432516289171579
0.194063926940639	0.045662100456621	0.00570776255707763	0.0331050228310502	0	0.0197869101978691	0	0.0251141552511416	0.00494672754946728	0.0175038051750381	0.0418569254185693	0.0197869101978691	0	0.00570776255707763	0.0220700152207002	0.00114155251141553	0	0.0175038051750381	0.0460426179604262	0.00418569254185693	0.0197869101978691	0.00570776255707763	0	0.0201674277016743	0.012937595129376	0	0	0.000380517503805175	0.0091324200913242	0.00076103500761035	0	0	0	0.00076103500761035	0.0076103500761035	0	0.00532724505327245	0	0	0.0643074581430746	0	0	0.00114155251141553	0.00418569254185693	0.000380517503805175	0	0	0	0	0.00380517503805175	0.000380517503805175	0.012937595129376	0	0.0578386605783866	0	0	0.000380517503805175	0	0.00722983257229833	0	0.0513698630136986	0	0	0.0361491628614916	0	0	0	0	0.00190258751902588	0	0.0015220700152207	0	0	0	0	0.00342465753424658	0	0	0	0.00875190258751903	0	0	0.0186453576864536	0	0.00228310502283105	0.00114155251141553	0	0	0.000380517503805175	0	0.0045662100456621	0.00076103500761035	0.00228310502283105	0	0	0.0015220700152207	0.0015220700152207	0.000380517503805175	0	0	0	0.124048706240487
0.0230179028132992	0.160443307757886	0	0.00281329923273657	0	0.176385336743393	8.52514919011083e-05	0.1384484228474	0.00213128729752771	0.00366581415174766	0	0.0653026427962489	0	0.029923273657289	0.00179028132992327	0	0.000341005967604433	0.000767263427109974	0.0184995737425405	0.000341005967604433	0.00494458653026428	0.0540494458653026	0.0030690537084399	0.00144927536231884	0.0208013640238704	8.52514919011083e-05	0.0358908780903666	0.00264279624893436	0	0	0.00230179028132992	0	0	0	8.52514919011083e-05	0.000341005967604433	0	0	0	0	0.0260869565217391	0	0.00485933503836317	0	0.0092924126172208	0.000682011935208866	0.000426257459505541	0	0	0	0	0	0	0	0	0	0.00272804774083546	0.00161977834612106	0.00127877237851662	0	0	0	0.000341005967604433	0	0.000341005967604433	8.52514919011083e-05	0.000426257459505541	0.00051150895140665	0.0153452685421995	0	8.52514919011083e-05	0	8.52514919011083e-05	0	0.00051150895140665	0.00596760443307758	0.00213128729752771	0.00528559249786871	0.00562659846547315	0	0.000170502983802217	0	0	0	0	0	8.52514919011083e-05	0.0132139812446718	0	0.000255754475703325	0.000852514919011083	0.00937766410912191	0.0020460358056266	8.52514919011083e-05	0.0010230179028133	0.00136402387041773	0	0	0	0	0	0.138192668371696
0.034965034965035	0.0563554092965858	0	0.0308515014397367	0	0.0361990950226244	0.000822706705059646	0	0.00452488687782805	0.00205676676264912	0	0.011517893870835	0	0.0555327025915261	0.0287947346770876	0	0	0.00287947346770876	0.00370218017276841	0	0.0304401480872069	0.0119292472233649	0.0201563142739613	0	0.00164541341011929	0	0	0.000822706705059646	0.0123406005758947	0	0.011517893870835	0	0.20855614973262	0.0839160839160839	0	0	0	0	0.000822706705059646	0	0.00329082682023859	0	0.0423693953105718	0	0.0242698477992596	0.000411353352529823	0	0.0411353352529823	0	0	0	0	0	0	0	0	0.00123406005758947	0	0.00987248046071575	0	0	0	0	0	0	0	0	0.00205676676264912	0	0	0	0	0	0	0	0.000411353352529823	0	0.0193336075689017	0	0	0.00781571369806664	0	0	0	0.000822706705059646	0	0.00411353352529823	0.00123406005758947	0	0	0.000411353352529823	0.000411353352529823	0.000411353352529823	0.00164541341011929	0	0.00822706705059646	0	0.00123406005758947	0	0	0	0.178938708350473
0.0371287128712871	0.0255775577557756	0.122112211221122	0.0127887788778878	0	0	0	0.0375412541254125	0.000825082508250825	0.0181518151815182	0	0.00783828382838284	0	0.0251650165016502	0	0	0.000412541254125413	0.00371287128712871	0.00577557755775578	0.00453795379537954	0.0420792079207921	0.0033003300330033	0.00866336633663366	0.0222772277227723	0.000825082508250825	0	0.00165016501650165	0.0148514851485149	0.00123762376237624	0.0433168316831683	0.00165016501650165	0.00247524752475248	0	0.0111386138613861	0.00907590759075908	0.00123762376237624	0	0	0	0	0.00206270627062706	0.00206270627062706	0.00123762376237624	0	0.000412541254125413	0.00165016501650165	0	0.0185643564356436	0	0	0	0	0.00247524752475248	0	0.00206270627062706	0	0.00165016501650165	0.0614686468646865	0.000412541254125413	0	0	0	0.00536303630363036	0.00371287128712871	0.000412541254125413	0.000412541254125413	0.00453795379537954	0.00412541254125413	0.000412541254125413	0	0	0	0.00288778877887789	0	0.000412541254125413	0.000825082508250825	0.00247524752475248	0.000825082508250825	0.00288778877887789	0	0	0	0	0.000412541254125413	0.00536303630363036	0	0	0	0	0.000412541254125413	0.000412541254125413	0.000412541254125413	0	0.00123762376237624	0.000412541254125413	0.000825082508250825	0	0.00123762376237624	0	0	0	0.400577557755776
0	0.460153460457343	0	0.0341867355466079	0.000151941046873813	0	0	0.0257540074451113	0.00144343994530122	0.00653346501557396	0	0	0	0.0012155283749905	0.00501405454683583	0	0.000607764187495252	0	0.01055990275773	0.000683734710932158	0	0	0	0.00767302286712755	0	0	0	0.000759705234369065	0.0151941046873813	0	0	0.0012155283749905	0	0.000455823140621439	0.00957228595305022	0.00197523360935957	0	0	0	0	0.00227911570310719	0	0.0231710096482565	0	0	0.00281090936716554	0	0	0	0	0	0	0.000379852617184532	0	0.000227911570310719	0.00205120413279647	0.0116994606092836	0	0.000531793664058345	0.0480893413355618	0	0.0801489022259363	0.000531793664058345	0	0.00296285041403935	0	0.000759705234369065	0	0	0	0	0	7.59705234369065e-05	0	0.00592570082807871	0.0107878143280407	0.00835675757805971	0	0.000911646281242878	0	0	0	0	0	0	0	0.0291726809997721	0	0	0.00189926308592266	0	0	7.59705234369065e-05	0	0.000151941046873813	0.000151941046873813	0	0.000303882093747626	0	0	0	0.183392843576692
