"feature","visit","Drug.Before.Diet","mean","sd","median","incidence"
"Clostridium_sensu_stricto",2,"DrugBefore_YES",0.00224280945152962,0.00621789035323272,1.93154600942594e-05,0.5
"Clostridium_sensu_stricto",3,"DrugBefore_NO",0.0111544509943688,0.0156172289946607,0.00500718610634554,0.833333333333333
"Clostridium_sensu_stricto",3,"DrugBefore_YES",0.000628960775496023,0.000800508043371939,0.000170183798502383,0.5
"Clostridium_sensu_stricto",4,"DrugBefore_NO",0.00398846724349954,0.0047430678531364,0.00173365517174525,0.833333333333333
"Clostridium_sensu_stricto",4,"DrugBefore_YES",0.00181346088207625,0.00424168876256961,0,0.428571428571429
"Megamonas",1,"DrugBefore_NO",1.08944329447652e-05,3.44512219214335e-05,0,0.1
"Megamonas",1,"DrugBefore_YES",0.00383877159309021,0.0138408878136813,0,0.0769230769230769
"Megamonas",2,"DrugBefore_NO",0.0476358901642058,0.0848628331792501,0,0.285714285714286
"Megamonas",2,"DrugBefore_YES",0,0,0,0
"Megamonas",3,"DrugBefore_NO",0.00649188514357054,0.0159018060705025,0,0.166666666666667
"Megamonas",3,"DrugBefore_YES",0,0,0,0
"Megamonas",4,"DrugBefore_NO",0.00471741744519471,0.0115552656444309,0,0.166666666666667
"Megamonas",4,"DrugBefore_YES",0.000205317280725513,0.000543218464663742,0,0.142857142857143
"Barnesiella",1,"DrugBefore_NO",0.00128591014015246,0.00378685811268227,0,0.4
"Barnesiella",1,"DrugBefore_YES",0.000985022260981444,0.00343882556203249,0,0.153846153846154
"Barnesiella",2,"DrugBefore_NO",0.00205105578572227,0.00459244951244549,0,0.428571428571429
"Barnesiella",2,"DrugBefore_YES",1.82474418462397e-05,4.57694811600722e-05,0,0.2
"Barnesiella",3,"DrugBefore_NO",0,0,0,0
"Barnesiella",3,"DrugBefore_YES",0.0106993610354534,0.0301991050972207,0,0.25
"Barnesiella",4,"DrugBefore_NO",0.00147997410045324,0.00362518137864498,0,0.166666666666667
"Barnesiella",4,"DrugBefore_YES",4.54171779947697e-05,7.7591456754489e-05,0,0.285714285714286
"Enterococcus",1,"DrugBefore_NO",0.00738872330373463,0.0226306409764038,5.44721647238261e-05,0.5
"Enterococcus",1,"DrugBefore_YES",0.000316237373582137,0.000913479945183598,0,0.230769230769231
"Enterococcus",2,"DrugBefore_NO",0.000423450394767413,0.000639509679125586,0,0.428571428571429
"Enterococcus",2,"DrugBefore_YES",0.071475162072919,0.224530820129335,0,0.4
"Enterococcus",3,"DrugBefore_NO",0.00031210986267166,0.000764509907235698,0,0.166666666666667
"Enterococcus",3,"DrugBefore_YES",0.000258611234939499,0.00046517423678236,0,0.375
"Enterococcus",4,"DrugBefore_NO",5.19372597901735e-05,0.000127219785124295,0,0.166666666666667
"Enterococcus",4,"DrugBefore_YES",0.000519083495823829,0.000909801454198069,0,0.285714285714286
"Turicibacter",1,"DrugBefore_NO",0.00201538444174035,0.00388860999965428,0,0.4
"Turicibacter",1,"DrugBefore_YES",0.000257986622597046,0.000617385865504731,0,0.384615384615385
"Turicibacter",2,"DrugBefore_NO",5.89344648750589e-05,0.000155925937710077,0,0.142857142857143
"Turicibacter",2,"DrugBefore_YES",0.00376843771350102,0.0105580225666625,0,0.3
"Turicibacter",3,"DrugBefore_NO",0.000337485235867389,0.000534646415682543,0,0.333333333333333
"Turicibacter",3,"DrugBefore_YES",0.000599500237813101,0.00143756495062799,0,0.375
"Turicibacter",4,"DrugBefore_NO",0.0143947745157293,0.0350833871714177,4.16146483562214e-05,0.5
"Turicibacter",4,"DrugBefore_YES",0.000144684919609345,0.000239184239331597,7.69171602184447e-05,0.571428571428571
"Unclassified_Firmicutes",1,"DrugBefore_NO",0.00280150676809531,0.00400067957634637,0.00117188074435479,1
"Unclassified_Firmicutes",1,"DrugBefore_YES",0.00214176536461329,0.00298920399166046,0.000602954476936991,0.769230769230769
"Unclassified_Firmicutes",2,"DrugBefore_NO",0.0110270680122676,0.0126587972797437,0.00786672836649699,0.714285714285714
"Unclassified_Firmicutes",2,"DrugBefore_YES",0.00160614461711869,0.00207365085430417,0.000586850286381184,0.8
"Unclassified_Firmicutes",3,"DrugBefore_NO",0.0197452979066093,0.0247763648788449,0.0100559933881028,1
"Unclassified_Firmicutes",3,"DrugBefore_YES",0.00150923147868721,0.00127062064598318,0.0010629473035616,1
"Unclassified_Firmicutes",4,"DrugBefore_NO",0.00788614826719023,0.00847948957895943,0.00457869902582445,1
"Unclassified_Firmicutes",4,"DrugBefore_YES",0.000957038740147683,0.0012571294942581,0.000669194735668079,0.857142857142857
"Bacteroides",1,"DrugBefore_NO",0.463409044356826,0.304934945864902,0.439215075428187,1
"Bacteroides",1,"DrugBefore_YES",0.674552525848862,0.246332023225038,0.773486881981124,1
"Bacteroides",2,"DrugBefore_NO",0.291073607806084,0.269814342144654,0.22211938917168,0.857142857142857
"Bacteroides",2,"DrugBefore_YES",0.492252296811251,0.356477558084063,0.514087785728188,1
"Bacteroides",3,"DrugBefore_NO",0.296924182302646,0.347862867258051,0.168420091344378,0.833333333333333
"Bacteroides",3,"DrugBefore_YES",0.624604655298557,0.237203868701533,0.638197012201731,1
"Bacteroides",4,"DrugBefore_NO",0.394360604472623,0.281642858426507,0.420519839194813,1
"Bacteroides",4,"DrugBefore_YES",0.603459012502272,0.263350980618494,0.658916461733363,1
"Veillonella",1,"DrugBefore_NO",0.00201478851521014,0.00542732254334153,3.09962184613477e-05,0.5
"Veillonella",1,"DrugBefore_YES",0.000386544483964056,0.000777296925302483,0,0.461538461538462
"Veillonella",2,"DrugBefore_NO",0.00691959537992416,0.0163901756171554,0.000412541254125413,0.857142857142857
"Veillonella",2,"DrugBefore_YES",0.00702199997413168,0.0218442991556988,2.8162667567872e-05,0.5
"Veillonella",3,"DrugBefore_NO",0.0166295085653827,0.0339911230801223,0.000654061124985135,0.5
"Veillonella",3,"DrugBefore_YES",0.00132554703436509,0.00179693004125199,0.00046611260641083,0.75
"Veillonella",4,"DrugBefore_NO",0.00315847970048131,0.00378219842001724,0.00185144429966657,1
"Veillonella",4,"DrugBefore_YES",7.72835939789639e-05,9.87507999923992e-05,0,0.428571428571429
"Unclassified_Clostridiales",1,"DrugBefore_NO",0.0171079144759401,0.0180041661296103,0.00818200008652764,1
"Unclassified_Clostridiales",1,"DrugBefore_YES",0.00663210637256914,0.00889971541629033,0.00602954476936991,1
"Unclassified_Clostridiales",2,"DrugBefore_NO",0.011251070107991,0.0122931313933954,0.00805774718818197,0.857142857142857
"Unclassified_Clostridiales",2,"DrugBefore_YES",0.00868844536513726,0.0122605444476908,0.00416149370671001,0.9
"Unclassified_Clostridiales",3,"DrugBefore_NO",0.0532216981969486,0.0989463760471371,0.0147119659113229,1
"Unclassified_Clostridiales",3,"DrugBefore_YES",0.0134080093546907,0.0128347059513946,0.00980453566827715,1
"Unclassified_Clostridiales",4,"DrugBefore_NO",0.0211880397656325,0.0206629466336339,0.0144818968835397,1
"Unclassified_Clostridiales",4,"DrugBefore_YES",0.00631541591854044,0.00593693365818887,0.00535355788534464,1
"Blautia",1,"DrugBefore_NO",0.0182770620888412,0.0209682607427412,0.00593526753723184,1
"Blautia",1,"DrugBefore_YES",0.00779776707471289,0.0105725987898304,0.00314270538243626,0.923076923076923
"Blautia",2,"DrugBefore_NO",0.0187197353907917,0.030467008437376,0.00293599530240752,0.857142857142857
"Blautia",2,"DrugBefore_YES",0.0186459638657949,0.036879247647504,0.00835148130312863,0.8
"Blautia",3,"DrugBefore_NO",0.0367650312653045,0.0360818760988851,0.0256573390136102,1
"Blautia",3,"DrugBefore_YES",0.0138100422730152,0.0143957437706091,0.00942335071447053,1
"Blautia",4,"DrugBefore_NO",0.0118864180579867,0.00883828960698194,0.00824657391242427,1
"Blautia",4,"DrugBefore_YES",0.0170011586769549,0.0258813952376356,0.00633430210895,1
