"Bacteroides"	"Prevotella"	"Unclassified_Lachnospiraceae"	"Faecalibacterium"	"Lachnospiracea_incertae_sedis"	"Parabacteroides"	"Alistipes"	"Blautia"	"Ruminococcus"	"Unclassified_Clostridiales"	"Lactobacillus"	"Unclassified_Ruminococcaceae"	"Roseburia"	"Clostridium_XI"	"Enterococcus"	"Erysipelotrichaceae_incertae_sedis"	"Megamonas"	"Sutterella"	"Escherichia_Shigella"	"Unclassified_Bacteria"	"Clostridium_IV"	"Clostridium_XlVa"	"Unclassified_Firmicutes"	"Haemophilus"	"Bifidobacterium"	"Dorea"	"Unclassified_Bacteroidales"	"Clostridium_XVIII"	"Akkermansia"	"Veillonella"	"Streptococcus"	"Clostridium_sensu_stricto"	"Unclassified_Clostridiaceae_1"	"Klebsiella"	"Gemmiger"	"Barnesiella"	"Phascolarctobacterium"	"Oscillibacter"	"Turicibacter"	"Flavonifractor"	"Odoribacter"	"Unclassified_Burkholderiales"
0.019580994131263	0	0.0391544856423838	0.0150124909175339	0.059690396664226	0.6588585943966	0	0.000326370751386104	0.00456917470179001	0.00195822329156764	0	0.00946461065276107	0.0407850366048258	0.012075424548754	0	0.00881189640350307	0	0	0	0.00195822329156764	0	0.000326370751386104	0.000326370751386104	0	0	0.000979112115101105	0.00424280711391062	0.000979112115101105	0	0	0	0	0	0	0	0	0	0	0	0.00881189640350307	0	0
0.784808900114028	0.000359971194529682	0.00323973515341738	0.00899915859117742	0.00323973515341738	0.00719936185445441	0.0280740658570174	0.00107991339700994	0.0428234832280755	0.000719942342414573	0	0.0104389752727525	0.000719942342414573	0.00179985503975374	0	0	0	0	0	0.00251979574960635	0.00863920138927177	0.000719942342414573	0.000719942342414573	0	0.00143988431167115	0.000359971194529682	0.00107991339700994	0.000359971194529682	0	0	0	0	0	0	0	0	0	0.00395967287804255	0.000359971194529682	0	0	0
0.0259122280921247	0.61812362696246	0.0189493032571244	0.0587611249591382	0.0276932531327838	0.00226757175288036	0	0.00194363337294816	0	0.00323938532901174	0.000809847660099722	0.000323939093783796	0.00534496969107033	0	0	0	0	0.00615480403047946	0.000485908630052868	0.000161969549016463	0.000161969549016463	0.00113378660516405	0.0252645619509906	0.00242954085573992	0	0.00113378660516405	0.0826722344244595	0.000971817145379258	0	0.0440414786217481	0	0.000161969549016463	0	0	0.000161969549016463	0	0	0	0	0.000971817145379258	0	0
0.0520364379486425	0	0.29387890386431	0.0176020872879495	0.180663545832108	0	0.00524342166620748	0.0961066652470856	0.0823040515850842	0.0161041728170398	0	0.00337078013362716	0.0453028542613812	0.00599247349853864	0.00187265808150847	0.00973767382320191	0.0389414680619187	0.000374531826449807	0.00374530959592945	0.00262171984307953	0.013108238839773	0.00561794797638272	0.0295836995400755	0	0.00786508745054697	0.00936315907014497	0.000374531826449807	0.0198488839023436	0.0011235952692011	0	0.0071160448116044	0.00224718911990413	0.00374530959592945	0.000374531826449807	0	0	0	0.000749063600362517	0	0.00149812678042865	0	0
0.765703614677239	0.000340367590432829	0.013614283311318	0.00272293741121773	0.0241637478368184	0.00102110261357209	0	0.00102110261357209	0	0.00306330358212122	0	0.000680735141434047	0.0112318945388734	0.0017018371635328	0	0.000680735141434047	0	0	0	0.000340367590432829	0.000680735141434047	0.00272293741121773	0.00136146996741546	0.0139546185724315	0	0	0.00340366939814516	0	0	0	0.000340367590432829	0.000340367590432829	0	0	0	0	0	0.00136146996741546	0	0.000340367590432829	0	0
0.855882648926218	0	0.00120433531705674	0.0204722752728699	0	0.00120433531705674	0	0.000401445191947127	0	0.000802890319198071	0	0.000401445191947127	0.000401445191947127	0	0.000401445191947127	0	0	0	0	0	0	0.000401445191947127	0	0	0	0	0.00602164164992496	0	0.000802890319198071	0	0	0	0	0	0	0	0	0.000401445191947127	0	0	0	0
0.49326589647549	0.0027026994123523	0.0346777340094679	0.0409795203990677	0.0180170432385771	0.0130626915702017	0.109242050510813	0.00720714481366776	0.0369285430158475	0.0144139153010966	0	0.0148643174854439	0.00630626450728038	0.0135131022521568	0	0.000900900779035715	0	0	0.00900888714822946	0.00675670534591895	0.0346777340094679	0.00765758281914796	0.00990974771445626	0	0	0.000900900779035715	0.00135135094005654	0.00225225034811238	0.000450450435217298	0	0.000450450435217298	0.0108106002387675	0.000450450435217298	0.000450450435217298	0.00855845407780066	0.0108106002387675	0.0225206188128259	0.0193681584314406	0.000900900779035715	0.000450450435217298	0	0
0.650777324136241	0.000111346175028802	0.0101879987908415	0.00757146757565652	0.015921830343738	0.000167019262111807	0.167405390822759	0.00228259461066293	0.00623534540986643	0.00111346152251116	5.56730876006802e-05	0.0042868146178136	0.00200422981284871	0.0038414335986668	0	0.000668077001856491	0	0	0	0.00222692166455954	0.0115240740632014	0.000779423147895505	0.000779423147895505	0	0.000222692348677138	0.000668077001856491	0.00205990278552589	0.000111346175028802	0	0	0.000167019262111807	5.56730876006802e-05	0.000111346175028802	0	0	0	0	0.000668077001856491	5.56730876006802e-05	0.000890769284271262	0	0.055866714605686
0.363040071915465	0.000137381508016814	0.149599359176885	0.106816951404041	0.104767707424017	0.000137381508016814	0	0.040653727333191	0.00109905184633149	0.0383200617988957	0	0.00329715022877547	0.0178586468030894	0.0273355157326654	0.000137381508016814	0.0250008300302566	0	0	0.00192333993247038	0.00219810236510463	0	0.0210178233251324	0.00068690748822619	0.00494571414203717	0.0170344832094475	0.0332402034613618	0.00261024569642885	0.00329715022877547	0	0.000274763013440733	0.000824288957349604	0.0012364332610042	0	0	0	0	0	0.000412144513678864	0.00412143358553294	0.00137381465234092	0	0
0.587392678232386	0.000219780218010867	0.063912523309153	0.0448201571919269	0.040501746484675	0.0105492548829297	0.00586077230914343	0.0153840085610644	0.0356700910243074	0.0162630193646444	0.000146520145995894	0.0321556304703829	0.0172885160410495	0.0148712467265021	0	0.00556773680136564	0	0.00608054861109048	0.00065934061156813	0.00373625504348559	0.00366299547160267	0.00754571593946967	0.00205128061273501	0.000952380808408078	0.00593403110843683	0.0133329383032065	0.00139194094246051	0.00329669732516512	0	0	0.000219780218010867	0.000293040288846271	7.32600731945417e-05	0	0.00146520094094914	0	0	0.00300365848717769	0.00388277412670152	0.00351647626925274	0.00600728987588355	0
0.549686529384232	0	0.0391053785368868	0.00017646020730727	0.000823480878637631	0.325049771969036	0	0.0131164993753317	0.00017646020730727	0.00335273767496417	0	0.000529380599943197	0.00382329519693469	0.00264690003261247	0	0.000705840774282552	0	0	0	0.000352920409119886	0	0.0067642563984879	0.000117640138544023	0	0	0.000470560537895636	0.00517614299424755	0	0	0	5.88200693737643e-05	0	0	0	0	0	0	0	0.000117640138544023	0.000411740474220031	0	0
0.143477312782918	0.0258618723853052	0.104205200511129	0.0190078924706768	0.213701593633824	0	0	0.00623243082682249	0	0.0137110069879535	0	0.00124649391217476	0.0734770264855633	0.127111462047149	0.000311623553697453	0	0	0	0.000623247077133385	0.010595002774028	0	0.00342785243317138	0.00623243082682249	0.0989348153994802	0	0.000623247077133385	0	0.00560919464355027	0	0.00592081302265576	0.00966018007375322	0.0112182128143639	0.00373947398962736	0.00280460835190677	0.000311623553697453	0	0	0.000934870540046301	0.0859024143543913	0.00124649391217476	0	0
0.736644112774327	0.000310848611717601	0.0017096665590989	0.109665040800988	0	0	0.0234669166464491	0.00248678637069651	0.000466272908190051	0.000310848611717601	0	0.0031084811612039	0.000155424307736071	0.00341932812093683	0	0.00093254571500755	0	0	0.00932532334352938	0.00139881831908014	0	0	0	0.000155424307736071	0	0	0.00326390468049241	0.00155424245786216	0	0.000155424307736071	0	0.00124339414650736	0.000155424307736071	0.00388559793166207	0	0.000155424307736071	0.0130552710422784	0	0	0	0	0
0.211018471333783	0	0.185120431213797	0.0242053827517675	0.103687347949151	0.00572179976487107	0	0.0290452117278619	0.0184848627923754	0.0936132112211289	0	0.0189249266484	0.0228853262382511	0.0123236317240446	0	0.00176056247078078	0	0	0.000440140830859452	0.011883523120124	0.0294851641570375	0.0519132989339063	0.00792245233522262	0	0.00704219531428649	0.0158444074703464	0	0.0444395967791341	0.00880270321760059	0.000440140830859452	0.000440140830859452	0.000440140830859452	0	0	0	0	0	0.00352111948458657	0.000440140830859452	0.0123236317240446	0	0
0.0632295961346134	0.430424751262718	0.0754627185585684	0.0579595391212444	0.0320136066106297	0.0132841192140895	0.0261402571690571	0.0269915278837212	0.00306565133362456	0.0172008889864231	0.00136251341645976	0.0223944493205753	0.0148167958424023	0.00246955382125436	0	0.00476878035840468	0	0.0202660060669494	0	0.00919683875856653	0.00298049460789603	0.00928199223875189	0.00281018109221598	8.51571147740252e-05	0.00127735637579005	0.0280981504867547	0.00332112137495406	0.000340628452920733	0	0	0.000255471341851929	8.51571147740252e-05	0	0	0.0149019435567359	0	0	0.00451331176578191	8.51571147740252e-05	0.000255471341851929	0.00987806468100254	0.0134544182240144
0.762663178555364	0.0017234617398221	0.00524870288850813	0.0309390512911282	0	0.0130822746990924	0.0596590809613635	0.0034469183604373	0.00195847896734621	0.000470035235336223	0	0.0032902408319861	0.00031335682996775	0.00305522438907103	0.0012534270121783	0.0017234617398221	0	0	0.00031335682996775	0.00101840953801995	0.000391696033853912	0.00211515705973429	0.000783392007611569	0	0	0	0.00250685205512882	0.00109674870296376	0.00689379576804047	0.0013317661554875	0	0	0	0	0	0.000156678416906956	0.0070504703773863	0	0	0.000548374433933913	0	0
0.00476188676547176	0.262069215837134	0.0187819645024347	0.0457512332044809	0.0150787936619372	0.00132275093702167	0.00423279159330707	0.00370369523621207	0.00105820086070742	0.00608461853987099	0.26896746367513	0.00608461853987099	0.00132275093702167	0.0465440396454997	0	0	0.187263388842253	0.00158730092076099	0.00211640053645542	0.00555552697799179	0.00238095013138104	0.00529098060459936	0.00105820086070742	0.00238095013138104	0.0489222815926901	0.0018518507934105	0.000264550261464425	0	0	0.00158730092076099	0.00132275093702167	0	0	0	0.00105820086070742	0.000529100504413815	0.00687825264274447	0	0	0.000529100504413815	0.000793650710333148	0
0.741057109701196	0.000100948919675101	0.0082777168947433	0.0162015928290382	0.000504744577800737	0	0.0448567504372705	0.0433439880647139	0.00030284675491035	0.00832818961488097	0	0.00131233558131576	0.00156470761914003	0.00242277170610995	0	0.00257419461311232	0	0.000151423379191171	0	0.00232182307036549	0.00383604954607422	0.00969094461800346	0.000555219030630007	0	5.04744599018468e-05	0.000100948919675101	0.000605693482044763	0.0080253529803214	0.0279087531821214	0.000151423379191171	0.000100948919675101	0.000201897838321464	0.000100948919675101	0	0	0	0	0.000504744577800737	0	0.00136280999608177	0	0
0.0820682374978675	0.000654664437688434	0.119843849632364	0.0657464046603187	0.113016215739374	0.00458263535150385	0.00392797680590899	0.0889171565220072	0.21311311679921	0.0543104490296844	0	0.0252019147906393	0.0157113012428723	0.0196386721437301	0.00687392295353616	0.00098199656885153	0	0	0	0.049080129441018	0.0353445227632067	0.00654659808212531	0.0166931690510353	0.00981980944750774	0.013092915611542	0.0150567142314356	0.00098199656885153	0.00458263535150385	0.000654664437688434	0.00098199656885153	0.000654664437688434	0.00458263535150385	0.00163666048045371	0	0.00458263535150385	0	0	0.00163666048045371	0	0.000654664437688434	0	0
0.00237690777884505	0	0.363742372878735	0.000339558567328805	0.21929084054943	0	0	0.0614214748309591	0.0183351356617535	0.0312343099411263	0.00475380212902935	0.0275007779110993	0.0132423973433791	0	0	0.0305555167847895	0	0	0	0.00271646524994811	0.000679117095506508	0.00407469161081184	0.00101867554538205	0	0	0.0264824731979263	0	0.0563369177251632	0	0	0.0617603903715623	0	0	0	0	0	0	0.000339558567328805	0	0.00169779205362284	0	0
0.744587295904714	5.74250602647521e-05	0.0432276064406429	0.0357681853274185	0.0153318904221558	0.00511080811698518	0	0.00924530299913093	0.0198677637761601	0.00511080811698518	0	0.00826911444441271	0.00356034621650321	0.00269897455716185	0	0	0.0111402312701137	0.00178017592894816	0	0.00212472563229877	0.000803950757544554	0.00223957547938325	0.00149305101298553	0.000631675621251533	0.000803950757544554	0.00223957547938325	0.000689100669018065	0.00120592597393475	0	5.74250602647521e-05	0.000229700239165338	0.000229700239165338	5.74250602647521e-05	0	0.00568505034600626	5.74250602647521e-05	0	0.000516825519658728	0.00109107592915199	0.00028712529753642	0	0
0.655856773547328	0.000112650670033229	0.0479707850537635	0.0720902957410017	0.013348707993698	0.0328880666398502	0.0195436471388424	0.0119406872961963	0.00343583868327097	0.00636471989814618	0	0.00281626303399697	0.0231476455486019	0.00101385585875235	0	0.000281626671955917	0	0.0199941617805309	0	0.00264728765928868	0.00236566186918627	0.0029289132394272	0.000394277335734836	0.000112650670033229	0.000281626671955917	0.000450602665837351	0.00422438757081982	0.00242198704293173	0	5.63253351059616e-05	0.000281626671955917	0	0	0	0.0121659722710534	0	0.00456233631854011	0.000732229291332694	0	0.000563253321575017	0.00253463736719256	0
0.117074317750378	0.634728222980911	0.0207462118917	0.0166365392748847	0.0114501314818595	0.00137013071244196	0.000685065516976526	0.00293599108434382	0.0317034381026154	0.0363983042501344	0	0.00743778618869834	0.00274025885280329	0.00322958921841006	0	0.0001957330189107	0	0	9.78665099240254e-05	0.00450184425749536	0.000293599526022672	0.00146799712394426	9.78665099240254e-05	0.00107653140294714	0.0001957330189107	0.00254452651628062	0.022116028340171	0	0	0.0001957330189107	0.000489332530873106	0	0	0	0.000391466030322591	0	0	0.00254452651628062	0	9.78665099240254e-05	0.00665487356423784	0
0.710923155611123	0.000741564633553569	0.0111232411481133	0.057069498434004	0.00370781501182171	0.0152014909008204	0.0352170432723461	0.00185391069182318	0.00444937352845453	0.00704480639283245	0	0.00704480639283245	0.00296625445623213	0.00407859455049355	0.00111234682289298	0.000741564633553569	0	0	0	0.0218744142050467	0.00296625445623213	0.00482015189473384	0.000741564633553569	0	0	0.00111234682289298	0.00148312885930771	0.00185391069182318	0.00667403276698342	0	0	0	0	0	0	0	0	0.0122355122809406	0	0.00778635068820958	0	0
0	0	0.0949154820371732	0	0	0	0	0.19826640140437	0	0	0	0	0.0045908561395967	0	0.0558715481980877	0	0	0	0.167458216889001	0.0305110638624899	0	0	0.0450832951833878	0.00432080751150463	0.188989094515699	0	0	0	0	0.0221423980045363	0.012422040777807	0.0297012769710269	0	0.0911510685440416	0	0	0	0	0	0	0	0
0.780651868829942	0.000214054184653669	0.00516785663758907	0.00672736653931079	0.000428108359499548	0.0888988214766636	0.00266038460565758	0.00162069527239631	0.00198764470675887	0.000825637481880393	0	0.002293435699711	0.00140664133173602	0.00489264759510437	0.00217111932666343	0.00305791218130557	0.00143722047029079	0	0.00159011614233397	0.000825637481880393	0.000825637481880393	0.00162069527239631	6.11583389013889e-05	0	0.000519845857572039	0.000244633353318024	0.00122316647378632	3.05791694649915e-05	0	0	9.1737508280598e-05	0	0	0	6.11583389013889e-05	0	0.00431164953606468	0.000214054184653669	0	0.00048926669199585	0	0
0.74811613972714	0	0.0389796943568953	0.022513199763685	0.026081611812797	0	0.00439317642324318	0.0142773842384973	0.00164744571277416	0.00796257373873168	0	0.00164744571277416	0.0112573130269933	0.00631516944594865	0	0.0013728716170657	0	0	0.0010982974178552	0.00796257373873168	0.000274574406214941	0.012630087051895	0.000274574406214941	0	0.000549148791729417	0.00247116717188516	0.0010982974178552	0.00356945974586714	0	0.0010982974178552	0	0	0	0	0	0	0	0.00796257373873168	0	0.00192201968428032	0	0
0.284628937570348	0.436235551409839	0.00184430103171789	0.0355196128042978	0.000388274111773974	0.0619870867679244	0.0105802724141499	0.000873616662317122	0.000485342632857903	0.000582411149368789	0	0.00669767852119761	0	0	0	0.00174723265788559	0	0.0307658703866226	0	0.00155309586174695	0.000194137059545422	0.00611527929887242	0.000582411149368789	0	0	0	0.0124244522322226	0.000194137059545422	9.70685302300152e-05	0	9.70685302300152e-05	0	0	0.000291205587031611	0.000194137059545422	0.0124244522322226	0	0.0019413693881727	0	0.00242671087777388	0.0151421120934708	9.70685302300152e-05
0.00248215692994163	0.000310269929865166	0.218547740730309	0.346719095305051	0.146542888671213	0	0	0.0170640182854703	0.00124107942077198	0.0397041191291145	0.000310269929865166	0.00217188783640194	0.0573684648185593	0.00403349821605126	0	0.000620539829861448	0	0	0	0.00651562252995861	0	0.0102387289585519	0.00558482979502605	0.00558482979502605	0.00775667058962107	0.00186161853378152	0	0.000620539829861448	0	0.0691351085507705	0.00775667058962107	0.019855971069759	0.00899770670281952	0	0	0	0	0	0	0	0	0
0.520005237812049	0.179401411900347	0	0.0479268555062188	0.000380517494622428	0.0502072144172625	0.0273938339888269	0.00114155226348147	0.000380517494622428	0.00114155226348147	0	0.00570773156575742	0	0.00418568031971568	0	0	0	0.0578064609798797	0	0.00152206942752544	0	0.000761034934148385	0	0	0	0	0.0642632170535115	0	0	0.000380517494622428	0	0.00875179086487475	0	0	0.00190258637118424	0.000380517494622428	0	0	0	0	0	0
0.72800155446611	0.000170502982976094	0.0265953301647368	0.00485931591454237	0.039801936885911	0	0.04372008591748	0.00716106411530652	0.00502981681386803	0.00954802201846343	0	0.00861029429114548	0.00843979750313432	0.00034100596099545	8.52514917978429e-05	0.000511508929101332	0	0	8.52514917978429e-05	0.00289854666591085	0.00119352060325552	0.0033248020585751	0.00110826916784051	8.52514917978429e-05	0.00127877202999625	0.00119352060325552	0.00034100596099545	0.00213128568400957	0	0.000170502982976094	0	0	8.52514917978429e-05	8.52514917978429e-05	0.0153446663623585	0	0	0	0	0.00673481694737107	0	0
0.00211528134164893	0.779067903524883	0.0176264449136291	0.00652207609498728	0.00616953604191762	0.00123391472302083	8.81367881813254e-05	0.00740342258554408	0.00405428115474541	0.00625767112878102	0	0.00863729785795336	0.00176273485303689	0.0015864615238341	0	8.81367881813254e-05	0	0.00141018814533635	0.000528820705125037	0.00528818265046315	0.000969504519370586	0.00088136776884525	0.00193900812746755	0	0	0.00132205143931349	0.00361360045564336	8.81367881813254e-05	0	0	8.81367881813254e-05	0.000528820705125037	0.000528820705125037	0.000616957478928615	0.000528820705125037	0.000176273575677996	0	0.00088136776884525	0	0	8.81367881813254e-05	0.0085491643237561
0.577061296862994	0.000822706612252007	0.0127516083495573	0.0464662061020446	0.00411352192442807	0.000411353340928866	0.0316689143140419	0.00246811760937877	0	0.00534756809590986	0	0.000822706612252007	0.000411353340928866	0	0.000822706612252007	0	0.207073116199188	0.0431786837176759	0	0.00246811760937877	0	0.00534756809590986	0	0	0	0	0.0193324033251362	0	0	0.000411353340928866	0	0	0	0	0	0.00164541266765885	0	0.0012340597443638	0	0.000411353340928866	0	0
0.398219737268136	0.00577554544862927	0.0379446892669318	0.0152634337359143	0.032172667317647	0.133268529897257	0.0453639773369004	0.0799478096453483	0.0214505001951656	0.0169133850264784	0	0.0346465334163829	0.0243375313396803	0.00660061213656862	0	0.000412541242423661	0	0.0185632902787972	0	0.00577554544862927	0.0107258669479084	0.00206270480791082	0.0305233129619217	0.00165016426759042	0.00165016426759042	0.00577554544862927	0.00453793822049147	0.0132009367190597	0.00288778476519189	0.000412541242423661	0.000412541242423661	0	0.000412541242423661	0.000412541242423661	0.000412541242423661	0.0123759216982239	0.000825082414636835	0.00536301059521316	0.000412541242423661	0.00206270480791082	0.00701314383069508	0
0.6132877360529	0.000221173693271977	0.0652000355172418	0.0262429328309652	0.0207888299010631	0.0502589919215686	0.0142283609652444	0.0187986568538385	0.00457090711473094	0.00833077948552893	0	0.0168084093552125	0.0110584593634275	0.00951032552530595	0	0.00132704178095557	0	0.0356014438461827	0	0.00427601174081184	0.00442345947585589	0.00213801075688662	0.000810970126383596	0	0.00243290824574525	0.000368622816777083	0.00235918389236409	0.00309642678303327	0	7.37245649582804e-05	0.00132704178095557	0	7.37245649582804e-05	0	0.00759355722061454	0	0.0151866766248661	0.00258035691243633	0.000589796486006106	0.00243290824574525	0.001916837516823	7.37245649582804e-05
0.726465803678441	0.0939738167527736	0.0387015109697741	0.017384381646761	0.000463606844774277	0	0	0.00556325363961121	0.000231803428614865	0.0034770444542066	0	0.00208622936288222	0.00625865176925282	0.00069541023602279	0	0.00231803223100369	0	0	0.00069541023602279	0.00417244964582706	0	0.000231803428614865	0.00857662178801687	0	0	0.00069541023602279	0	0.000463606844774277	0	0	0	0.00069541023602279	0.00162262330279945	0	0	0	0	0.00069541023602279	0	0	0	0
0.603155979993545	0	0.064908688681388	0.0289093672884732	0.0361674775515953	0.0745677784762514	0.0608822309300892	0.0272962336610018	0.00295857556550274	0.0104893181391911	0	0.00201721218762	0.00416889593936253	0.00376545640573163	0	0	0	0	0	0.00228617337161661	0.00282409522400855	0.00658951659373454	0.0075308594236545	0	0.000268961804180543	0.00242065390281281	0.00201721218762	0.0138510901832139	0	0	0.000134480903306323	0	0	0	0.00215169279907499	0	0.00107584702215409	0.000134480903306323	0.000268961804180543	0.000403442700190559	0	0
0.477216713736879	0	0.0649311588228688	0.0253453762860261	0.0328395094972222	0.00749725214942014	0.0264160636903743	0.00749725214942014	0.0296279393569721	0.00999626336574686	0	0.106900882168663	0.00714024636104385	0.0207054109145092	0	0.000714030642646706	0	0	0.000357015344075928	0.0135661672376654	0.0446121193385906	0.00142806092125253	0.00142806092125253	0.000357015344075928	0.000357015344075928	0.00214209047177825	0.00249910486024968	0.00606922371769546	0.0174928600813835	0	0	0.0035701459324509	0.00571221456216019	0	0.0192776349518466	0	0.0121382238870532	0.00142806092125253	0.000357015344075928	0.00142806092125253	0.00321313263608948	0
0.60075149457237	0	0.0444281389504616	0.0555059467692834	0.00957213977645752	0	0	0.0021271730520378	0.00668535626313064	0.0577055665400418	0.000151941046289192	0.0182319155516085	0.00402642686266582	0.00068373465765862	0	0.00113955760491694	0	7.59705233638289e-05	0	0.0902822262917732	0.00068373465765862	0.0214980021602529	0.00144343944406263	0	0.00326672669763641	0.00113955760491694	7.59705233638289e-05	0.00417836663084444	0.00167135073748294	0.00235508404949561	0.00129149853939757	0.000151941046289192	7.59705233638289e-05	0	0	0	0	0.00714116850740055	0	0.000835675660539754	0	0.0163329363538052
0.281065038088678	0.493707885053333	0.0123878455829922	0.0115030399961865	0.00540750486259136	0.00771794520447446	0	0.0059974077590915	0.000835709272498862	0.00117982471890942	4.91593746729538e-05	0.00068823119136704	0.00211385153754352	0.000393274987404371	0	9.83187492271069e-05	0	0	0.00290039904035924	0.00221217005689206	0	0.000294956243879698	0.00201553299776141	0.0517908248228996	0.000196637497503808	0.00275292150558838	0.0111097901369985	0.000589912462098447	0	0.0132726414721954	0.000393274987404371	0.00776710310572841	0.00309703565470452	0	0	0	0	4.91593746729538e-05	0.000835709272498862	4.91593746729538e-05	0	0
0.611438673195672	0.000475680800232115	0.0463622690128661	0.0449367122788752	0.0158157278455017	0.0410159693390692	0	0.0158157278455017	0.0160535380618914	0.0133186691456177	0	0.00570813882009758	0.0165291557578159	0.00451895239240657	0	0.000237840406843142	0	0	0.00309192039166395	0.0083243181797299	0	0.00665948223105104	0.0115350040380839	0	0.000237840406843142	0.00130812187689762	0.000713521166712757	0.00701623450254552	0	0.00130812187689762	0.000237840406843142	0.0154590108481794	0.0296068053702528	0	0.000832441335658032	0	0	0.000118920204262457	0.00118920176513248	0.00107028163654966	0.000118920204262457	0
