"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","visit","SE_Intercept","SE_visit","WaldStatistic_Intercept","WaldStatistic_visit","WaldPvalue_Intercept","WaldPvalue_visit","betaConv","betaIter","deviance","maxCooks","replace"
"Prevotella.Otu0738",1.76920155833532,-1.35863165283491,0.9814600530511,-1.38429643530706,0.166267705098322,0.354917601267571,1.76920155833532,100.455839023061,FALSE,40.7573491330313,8,27.0777469925464,37.9930350710367,7,FALSE,37.9930350710367,3.3392330106308,-1.35863165283491,2.4580426968855,0.9814600530511,1.35849267991229,-1.38429643530706,0.174307403762243,0.166267705098322,TRUE,15,96.450340092276,NA,TRUE
"Clostridium_XlVa.Otu0236",22.3760323908125,-0.273532738162307,0.20872596607752,-1.31048735000569,0.190031020864037,0.390621260694455,22.3760323908125,1247.14935919037,FALSE,1.64715681465305,10,8.32872178962585,1.71225615675097,10,FALSE,1.71225615675097,5.06835102466844,-0.273532738162307,0.526259834007756,0.20872596607752,9.6308908587421,-1.31048735000569,5.92138641615908e-22,0.190031020864037,TRUE,7,543.091018207772,NA,FALSE
"Barnesiella.Otu2015",1.23400880352714,1.12666940567116,0.859734972451935,1.31048455834934,0.190031964662167,0.390621260694455,1.23400880352714,63.7427435990178,FALSE,29.1796140307755,7,27.8652826051047,29.0120305303472,6,FALSE,29.0120305303472,-2.91703779917341,1.12666940567116,2.18495821809934,0.859734972451935,-1.33505427015025,1.31048455834934,0.181858584931237,0.190031964662167,TRUE,15,84.0401080187046,NA,TRUE
"Bacteroides.Otu0848",229.744796178007,0.429964296081105,0.334912616673676,1.28381038717345,0.199208308263779,0.397267180726932,229.744796178007,318348.173766483,FALSE,4.50280315564028,12,7.9972165800706,4.55694802957827,12,FALSE,4.55694802957827,6.80283586284251,0.429964296081105,0.843803691759595,0.334912616673676,8.06210725228811,1.28381038717345,7.49903609707835e-16,0.199208308263779,TRUE,27,721.659835775002,NA,FALSE
"Prevotella.Otu2327",1.50681709139765,-1.28200388461236,1.00350854420754,-1.27752164345022,0.201418144265671,0.397267180726932,1.50681709139765,83.7924925101334,FALSE,42.6197543460341,9,27.5634215942829,39.8278754160795,9,FALSE,39.8278754160795,3.31034864633542,-1.28200388461236,2.51459271147201,1.00350854420754,1.31645519818499,-1.27752164345022,0.18802130620151,0.201418144265671,TRUE,22,94.4378036305854,NA,TRUE
"Bacteroides.Otu1352",7.03240275535828,-0.3719326061794,0.292806871897877,-1.27023182129797,0.204002065778695,0.397267180726932,7.03240275535828,141.06952471992,FALSE,3.09838062939816,14,16.9299028156372,3.29190893510104,13,FALSE,3.29190893510104,3.60373521467534,-0.3719326061794,0.737406913765282,0.292806871897877,4.88703746520936,-1.27023182129797,1.0236462009459e-06,0.204002065778695,TRUE,9,371.561603242521,NA,TRUE
"Burkholderiales.Otu0023",1.12487078793337,-1.61347690740963,1.29719838647292,-1.24381661605105,0.213567063546429,0.406825860836328,1.12487078793337,84.7773973995712,FALSE,67,2,27.9415391704529,67,8,FALSE,67,2.79777938877565,-1.61347690740963,3.25786433111238,1.29719838647292,0.858777132631659,-1.24381661605105,0.390463486039178,0.213567063546429,TRUE,14,22.4236047205369,NA,TRUE
"Sutterella.Otu1997",1.08561129114047,-1.60416453987108,1.29725257692193,-1.23658612702654,0.216240772876967,0.406825860836328,1.08561129114047,28.6160622101569,FALSE,67,10,27.9664453502651,67,11,FALSE,67,2.76556755649594,-1.60416453987108,3.25809786008085,1.29725257692193,0.848828879690959,-1.23658612702654,0.39597651776872,0.216240772876967,TRUE,12,50.4229025751605,NA,TRUE
"Dorea.Otu1142",20.5783045400565,-0.328646222021491,0.277814408743091,-1.18297039922579,0.236820878970004,0.438118626094507,20.5783045400565,2363.00652944557,FALSE,3.00221071613793,12,8.07228908255609,3.07283120066206,9,FALSE,3.07283120066206,5.05353478179675,-0.328646222021491,0.699900907567213,0.277814408743091,7.22035752084155,-1.18297039922579,5.18510710740226e-13,0.236820878970004,TRUE,9,487.367206984193,NA,FALSE
"Prevotella.Otu0773",0.76195495765384,-1.27396344848322,1.10840905466354,-1.14936218097743,0.250406667763502,0.455658034782766,0.76195495765384,20.9597805367268,FALSE,56.3404118935154,10,28.3734594772069,48.457016513936,8,FALSE,48.457016513936,2.12164473075297,-1.27396344848322,2.78250992606455,1.10840905466354,0.762493140052774,-1.14936218097743,0.445765735858201,0.250406667763502,TRUE,12,67.6696911515937,NA,TRUE
"Phascolarctobacterium.Otu1814",5.66819036472221,-0.670967694631125,0.629639665262949,-1.06563758868482,0.286587500462619,0.503305240929288,5.66819036472221,336.873302806183,FALSE,15.6497761615234,14,18.4466842033515,15.8226428508088,9,FALSE,15.8226428508088,3.81667869750238,-0.670967694631125,1.58289872898168,0.629639665262949,2.4111957560025,-1.06563758868482,0.0159003116844714,0.286587500462619,TRUE,14,207.441109067171,NA,TRUE
"Bacteroides.Otu0001",826.453802742035,-0.337704335447715,0.32126978022274,-1.05115499880997,0.293187407543058,0.503305240929288,826.453802742035,2010376.00951709,FALSE,4.19072195661518,12,4.5239506828452,4.19788823605188,8,FALSE,4.19788823605188,10.4080729498418,-0.337704335447715,0.809149431311461,0.32126978022274,12.8629799973689,-1.05115499880997,7.27181832265815e-38,0.293187407543058,TRUE,18,915.918211341282,NA,FALSE
"Clostridium_XI.Otu2681",7.51554012983366,0.36258551583713,0.346996767219956,1.04492476613562,0.29605774237274,0.503305240929288,7.51554012983366,265.606723212797,FALSE,4.48414489079902,11,16.2030112721568,4.69553439163176,12,FALSE,4.69553439163176,1.98602591126638,0.36258551583713,0.881831782972558,0.346996767219956,2.25215959507799,1.04492476613562,0.0243121883509483,0.29605774237274,TRUE,8,342.494912374243,NA,TRUE
"Parabacteroides.Otu0538",3.03113064627938,-0.638548357056078,0.617772363637522,-1.03363049990813,0.301308935206638,0.503305240929288,3.03113064627938,212.7959904702,FALSE,14.5000602286852,11,22.82315153528,14.9995895466216,10,FALSE,14.9995895466216,2.93136955362513,-0.638548357056078,1.55135733769523,0.617772363637522,1.88955148011232,-1.03363049990813,0.0588179715392725,0.301308935206638,TRUE,12,180.030320916041,NA,TRUE
"Erysipelotrichaceae_incertae_sedis.Otu0818",22.6448061515667,-0.272971906124388,0.267153915430266,-1.02177767331148,0.306886138795644,0.503305240929288,22.6448061515667,2522.11631286675,FALSE,2.7707028216775,9,8.41546761834946,2.84392013465455,9,FALSE,2.84392013465455,5.08317018390645,-0.272971906124388,0.673295196543405,0.267153915430266,7.54969025473919,-1.02177767331148,4.36294617201243e-14,0.306886138795644,TRUE,10,509.250096807966,NA,TRUE
