"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Prevotella.Otu1987"	"Bacteroides.Otu2654"	"Bacteroides.Otu0863"	"Faecalibacterium.Otu0067"	"Bacteroides.Otu2038"	"Alistipes.Otu2508"	"Bacteroides.Otu0848"	"Bacteroides.Otu0929"	"Bacteroides.Otu2431"	"Parabacteroides.Otu1736"	"Ruminococcus.Otu1859"	"Bacteroides.Otu2065"	"Bacteroides.Otu2625"	"Prevotella.Otu1994"	"Alistipes.Otu1466"	"Escherichia_Shigella.Otu2393"	"Bacteroides.Otu1201"	"Blautia.Otu2475"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu0661"	"Bacteroides.Otu0069"	"Clostridium_XI.Otu1804"	"Bacteroides.Otu2765"	"Bacteroides.Otu0480"	"Bacteroides.Otu0786"	"Bacteroides.Otu0006"	"Akkermansia.Otu1935"	"Bacteroides.Otu2481"	"Bacteroides.Otu2437"	"Faecalibacterium.Otu0751"	"Bacteroides.Otu1726"	"Clostridium_XlVa.Otu0236"	"Prevotella.Otu1633"	"Dorea.Otu1142"	"Bacteroides.Otu1624"	"Bifidobacterium.Otu1244"	"Bacteroides.Otu2343"	"Prevotella.Otu2602"	"Sutterella.Otu0171"	"Bacteroides.Otu2104"	"Lactobacillus.Otu0959"	"Megamonas.Otu2657"	"Prevotella.Otu1803"	"Lachnospiraceae.Otu0220"	"Lachnospiraceae.Otu2512"	"Ruminococcaceae.Otu1504"	"Clostridiales.Otu1597"	"Prevotella.Otu0634"	"Bacteroides.Otu0877"	"Parabacteroides.Otu1378"	"Lachnospiraceae.Otu2222"	"Clostridium_XI.Otu2681"	"Bacteroides.Otu1565"	"Gemmiger.Otu0907"	"Enterococcus.Otu1019"	"Bacteroides.Otu2216"	"Lachnospiraceae.Otu0898"	"Megamonas.Otu1877"	"Ruminococcus.Otu0422"	"Sutterella.Otu1997"	"Clostridium_IV.Otu1864"	"Prevotella.Otu1319"	"Phascolarctobacterium.Otu1814"	"Prevotella.Otu0738"	"Lachnospiracea_incertae_sedis.Otu1152"	"Lachnospiracea_incertae_sedis.Otu0113"	"Roseburia.Otu1051"	"Klebsiella.Otu1452"	"Blautia.Otu2495"	"Prevotella.Otu1563"	"Bacteroides.Otu2120"	"Bacteroides.Otu2375"	"Lachnospiraceae.Otu0790"	"Parabacteroides.Otu1107"	"Bacteroidales.Otu1168"	"Lachnospiraceae.Otu2599"	"Prevotella.Otu0773"	"Bacteroides.Otu2534"	"Lachnospiracea_incertae_sedis.Otu0778"	"Bacteria.Otu0435"	"Alistipes.Otu0529"	"Lachnospiracea_incertae_sedis.Otu1990"	"Bacteroides.Otu2460"	"Streptococcus.Otu0749"	"Prevotella.Otu0882"	"Oscillibacter.Otu0154"	"Lachnospiraceae.Otu0272"	"Blautia.Otu0620"	"Lachnospiracea_incertae_sedis.Otu2549"	"Roseburia.Otu2084"	"Lachnospiraceae.Otu0875"	"Bacteroides.Otu2416"	"Ruminococcaceae.Otu0064"	"Bacteroides.Otu1411"	"Lachnospiracea_incertae_sedis.Otu2746"	"Ruminococcus.Otu1429"	"Prevotella.Otu2666"	"Bacteroides.Otu1669"	"Lachnospiracea_incertae_sedis.Otu0651"	"Bacteroides.Otu2383"	"Blautia.Otu0591"	"Lachnospiraceae.Otu1734"	"Bacteroides.Otu0775"	"Catenibacterium.Otu2320"	"Lachnospiraceae.Otu0578"	"Prevotellaceae.Otu2503"	"Lachnospiraceae.Otu2612"	"Prevotella.Otu2327"	"Bacteroides.Otu0752"	"Prevotella.Otu2501"	"Ruminococcaceae.Otu2507"	"Prevotella.Otu2702"	"Prevotella.Otu2220"	"Bacteroides.Otu1854"	"Bacteroides.Otu0801"
0.043786329217071	0.143468670403773	0	0.0115939431547635	0.0183564570081983	0.0151362980265417	0.000644122338712446	0.0122380197999224	0.0553662338318583	0.00644117929297921	0.0209324487694104	0.00483089908412044	0	0	0.0019323659471702	0	0.00257648668243543	0	0.00483089908412044	0.00161030526218941	0.00611912445373646	0.00676323346415788	0.00772939163532543	0.00708528693387374	0.0405685812012059	0	0.00257648668243543	0.0019323659471702	0.171143976627284	0	0.00869554259160296	0.00289854666591085	0	0.00225442643172042	0	0.0125600562355201	0.000322061186058862	0.000322061186058862	0.00386472467885938	0	0.0041867832593378	0.016102363719071	0	0	0	0.0041867832593378	0	0	0	0	0.00547501290465673	0.0051529562616202	0	0.000644122338712446	0.0122380197999224	0.00837349313015808	0	0.000322061186058862	0.00128824441018286	0	0	0	0	0	0.0173904277788171	0	0	0.000966183424555506	0	0	0	0	0.00161030526218941	0.00354266569752654	0.00128824441018286	0.0177124393694894	0	0.000322061186058862	0	0	0	0	0	0	0.000644122338712446	0	0	0.000322061186058862	0.000322061186058862	0.000644122338712446	0	0.000966183424555506	0.0144922463283635	0.00225442643172042	0	0.000644122338712446	0	0	0	0.0051529562616202	0.00611912445373646	0.000644122338712446	0.000644122338712446	0	0.000644122338712446	0	0	0	0	0	0.0019323659471702	0	0.00128824441018286	0	0	0.00772939163532543	0
0.117606305790034	0.170710201042268	0	0.0608608233927183	0.00180886244438285	0.00663245061994471	0.00964712199223839	0	0.108020136559625	0.00331624354476794	0.00753685960723006	0	0.00211033910286897	0.0975239612509221	0.184065895749103	0	0	0	0.00180886244438285	0.00482361711006422	0.00391919406689228	0.00391919406689228	0.0162790518558862	0.000301477233901692	0.0111544265139826	0	0	0.00723539059323811	0	0	0	0.00211033910286897	0	0.00422066880735031	0	0	0	0	0	0	0	0	0	0	0	0	0.000301477233901692	0	0	0	0.00391919406689228	0	0	0	0	0.000301477233901692	0.00331624354476794	0.0346629406406045	0.000301477233901692	0	0	0.00180886244438285	0	0	0	0	0	0	0.00211033910286897	0	0	0	0	0.00542656365918724	0.000301477233901692	0	0.000602954440402568	0.000602954440402568	0	0	0	0	0	0	0.0141689561116011	0	0	0.00120590866159874	0	0.000602954440402568	0	0	0	0	0	0	0	0	0	0.00391919406689228	0.00120590866159874	0	0.000904431592101835	0	0	0	0	0	0	0	0.00241181556955064	0	0	0	0	0	0
0.148683986776242	0.0674248031547765	0	0.0189206847078422	0.00892526529272252	0.0203484707666964	0.00821126081409634	0.0178498196946924	0.0513875912498177	0.0135661672376654	0.0153510571888279	0.00464118290926927	0.0035701459324509	0	0.000357015344075928	0	0.00107104585020724	0.000357015344075928	0.00892526529272252	0.00321313263608948	0.000714030642646706	0.0128521988379181	0.0153510571888279	0.0167789342140207	0.0192776349518466	0	0.00249910486024968	0.0103532602361624	0.017135898239345	0	0.00642623209968579	0.00214209047177825	0	0.000714030642646706	0	0.00107104585020724	0.000357015344075928	0	0.0035701459324509	0	0	0.00999626336574686	0	0	0	0.00142806092125253	0.0210623484247194	0.0795305569878602	0	0	0.00142806092125253	0.000357015344075928	0.00606922371769546	0.0035701459324509	0.0035701459324509	0.0132091838794169	0	0.000357015344075928	0.000714030642646706	0	0	0	0.025702275375725	0	0.0121382238870532	0	0.00107104585020724	0.00464118290926927	0.000357015344075928	0	0.000714030642646706	0	0.00285611893018799	0.000714030642646706	0.000714030642646706	0.000357015344075928	0	0.000357015344075928	0	0	0.00321313263608948	0	0	0.00392715877376942	0	0	0	0.00142806092125253	0.000357015344075928	0.00249910486024968	0.00285611893018799	0.00321313263608948	0.000357015344075928	0.00321313263608948	0.00142806092125253	0.0035701459324509	0.00285611893018799	0	0	0.00678323966263399	0.00392715877376942	0.000714030642646706	0.000714030642646706	0.00142806092125253	0.000714030642646706	0	0	0	0.00642623209968579	0	0.00214209047177825	0	0	0	0	0.00142806092125253	0
0.234133321592436	0.149802055296392	0	0.0343859287067786	0.00137216670821476	0.00447059417343358	0.0216431402888736	0.0308909791507004	0.0111984203338633	0.0328818221726786	0.0205367999949645	0.0001327903678817	0	4.42634560761977e-05	0.0520745490258321	0	0.0192534138567292	0	0.0219086580692401	0.00137216670821476	0.000531161448111502	0.0187223481278788	0.0555663018873575	0	0.0177487140203451	0	0	0.0283690699435404	8.8526912065672e-05	0	0.00553290378146862	0.00181480070354171	0	0.00199185420697105	0	0.000619688345607658	0.0001327903678817	0	4.42634560761977e-05	0	4.42634560761977e-05	0.00606405631898375	0	0	4.42634560761977e-05	8.8526912065672e-05	0.0001327903678817	0	0	0	0.00327548989367383	0	0.0001327903678817	0	0.0011065861764244	0.0011065861764244	0	0	0.000486897997759043	0	0	0	0	0	0.00141643012127625	0	0.000221317278646522	0.000619688345607658	0.000221317278646522	0	0.000265580733421869	0	0.00331975310909474	0.0101804190485855	0.00433780509311446	0	0.000309844187676877	0.000265580733421869	0	0.0130130888137565	4.42634560761977e-05	0	0.00473617209524306	4.42634560761977e-05	0.00730340532784039	0	0	0.0011065861764244	4.42634560761977e-05	0.00106232274636518	4.42634560761977e-05	0.00349680590486977	0.0011065861764244	0.00314270020925343	0	0.0170848628815249	8.8526912065672e-05	0	0	0.00393943740259556	0	0.0001327903678817	0.000309844187676877	0.000309844187676877	0.00256727763313899	0	4.42634560761977e-05	4.42634560761977e-05	0	4.42634560761977e-05	0.00677225701522212	0	0.00420501593630753	0	0	8.8526912065672e-05	0
0	0.445291172446369	0	0.00144343944406263	0.0257511613224853	0.0341800798527512	0	0	0.00653341853503905	0	0.00121552807566497	0	0	0	0.00501403353756405	0	0	0	0.0105597065090635	0.000759705161291512	0.000607764150079541	0	0	0.00068373465765862	0.0076729475772274	0	0	0	0.00121552807566497	0	0.000455823124836685	0.0151935201275367	0	0.0116991937271387	0	0.000759705161291512	0	0	0	0	0	0.00957213977645752	0	0	0	0.00341866689550212	0.000379852608049837	7.59705233638289e-05	0.0480708254849581	0	0.0231689367465086	0	0.00205120269441336	0	0.000303882089070662	0	0	0	0.00592566614951902	0	0	0	0	0	0	0	0	0.000531793638992742	0.00281090566558048	0	0	0	0	0	0.00835666031486878	0	0	0.00296284607916802	0	0	0.00227911373001738	0.080063338629355	0	0	0.000531793638992742	0	0	0.00706519990049658	0	0.000151941046289192	7.59705233638289e-05	0.000911646154964882	0	0	0	0	7.59705233638289e-05	0.00509000309149938	0	0.0107876050968647	0.00197523232495043	0	0.00106358712759194	0.00189926194408746	0	0	0	0	0.000151941046289192	0	0	0	0	0	0	0.0291685447047314	0
0.124411865446401	0.00291205179574972	0.099621585699338	0.0171802847034991	0.00330032404173546	0.0289223895998944	0.0235854661576743	0.000679479660392026	0.00805660086405465	0.00223257434412635	0.0143656483805905	0.00718300947949782	0	0	0.00106775363131634	0.0130068163251979	0.0031061879772767	0	0.00495047482909986	0.000485342632857903	0.00174723265788559	0.000873616662317122	0.011065586637186	0	0.00893018610029885	9.70685302300152e-05	0	0.0219357286657116	9.70685302300152e-05	0	0.00863899174584155	0.00407686698255823	0	0.00504754214658138	0.0427941589264733	0	0	0	0	0.0158215103701631	0.0234884245085156	0.00407686698255823	0	0	0.0128126954412301	0	9.70685302300152e-05	0	0	0.00660061213656862	9.70685302300152e-05	0.00786246995313172	0	0	0	9.70685302300152e-05	0	0	0.000388274111773974	0	0	0.00485340746497502	0	0.00834779665886468	0	0.0147538813488317	0	0	0	0.000291205587031611	0.000194137059545422	0.00504754214658138	0.000970685151389769	0.00495047482909986	0	0.0298926552913692	0.000582411149368789	0	0.00660061213656862	0	0	0	0.00378566364269422	0	0	0	0.00786246995313172	0.00116482210118223	0	9.70685302300152e-05	0	0	0	0.000485342632857903	0.000388274111773974	0.000873616662317122	0	0	0.055882383660533	0.00116482210118223	0	9.70685302300152e-05	0	0.000194137059545422	0.00582407889753371	0.00640647918165708	0	0.0219357286657116	0	0.00106775363131634	0.0019413693881727	0.0229061700012987	0.000291205587031611	0.000582411149368789	0.00436806997670876	0	0
0	0	0	0.000274574406214941	0.0419975377614949	0.0159246426857479	0	0	0.000274574406214941	0.218734847871621	0.111520480964905	0	0	0	0	0	0.00356945974586714	0.000823723135842978	0.203426558345569	0.0112573130269933	0.0013728716170657	0.0661242350997748	0	0.00411860450105061	0	0	0	0	0	0	0.000549148791729417	0.00356945974586714	0	0.00768800773652064	0	0.000823723135842978	0.119702945648822	0	0	0	0	0.00192201968428032	0	0	0	0.00274574064658381	0.000274574406214941	0	0	0	0	0	0.00439317642324318	0.00219659351088401	0	0	0	0	0.00274574064658381	0	0	0	0	0	0	0	0	0.00164744571277416	0.00988451778817427	0	0.00164744571277416	0	0	0	0.00604060027680212	0	0	0.0010982974178552	0	0	0.0010982974178552	0	0	0	0.0107081973323133	0	0	0.00796257373873168	0.000274574406214941	0.000274574406214941	0	0.000823723135842978	0	0	0	0.000274574406214941	0	0.0013728716170657	0	0	0.0107081973323133	0.00274574064658381	0.000549148791729417	0.00164744571277416	0.00988451778817427	0	0	0	0.00164744571277416	0	0.0013728716170657	0	0	0	0	0	0
0	0	0.326028394823619	0	0	0.00423055321872507	8.81367881813254e-05	8.81367881813254e-05	0	8.81367881813254e-05	0	0.00123391472302083	0.00141018814533635	0	0	0.138286140881237	0	0.000528820705125037	0	0.00370173665434281	0	0	0	0.00141018814533635	8.81367881813254e-05	0	0	0	0	0	0	0.00132205143931349	0	0.000264410361805357	0.0197413582821292	0.000793231011473375	0	0	0	0.0590173820951787	0	0	0	0	0.0446704938714575	0.000176273575677996	0.00220341792443453	0	0.00282037348633916	0.00149832484040477	0	0	0.000264410361805357	0	0	0.000528820705125037	0	0	0	0	0	0.00141018814533635	0.000969504519370586	0.0434377753165318	0	0.000705094247939612	0	0.00220341792443453	0.000528820705125037	0.000616957478928615	0.000264410361805357	0.0150708202870825	0.00167459819493969	0	0.00317291905478397	0	0	0.000352547145878754	0.0365686162837983	0	0.000528820705125037	0	0	0.000176273575677996	0	0	0.000352547145878754	8.81367881813254e-05	8.81367881813254e-05	0.000264410361805357	0.000352547145878754	0.000264410361805357	0.000264410361805357	0	0	0	8.81367881813254e-05	0.00132205143931349	0.0103118214806371	0	0.000352547145878754	0	0.000352547145878754	0.000264410361805357	0	0.00440682515125454	0	0.00775595960992299	0.000528820705125037	0.0177145679434711	0	0.00185087149744106	8.81367881813254e-05	0.0444943953303173	0.00229155449010389	0	0
0.0582522658384287	0.000217888657171244	0.000653665930136276	0	0	0.0828119506852919	0.00522930398036137	0	0	0	0	0.000108944329232145	0	0	0	0	0	0.127986717262635	0	0.0389921886304734	0.0347462491367216	0	0.00512036110965552	0.113169326697381	0.000108944329232145	0	0.00130733158097494	0.00555613221492548	0	0	0	0.0365971247569393	0	0.0227673978734138	0.000108944329232145	0.0335485599321747	0	0	0.000653665930136276	0.000217888657171244	0	0	0	0.000108944329232145	0.000217888657171244	0.000217888657171244	0.000108944329232145	0	0	0	0	0.000108944329232145	0.000108944329232145	0.101579225409608	0	0.00119838733708371	0	0	0.00076261023221447	0	0	0	0	0.000217888657171244	0	0	0	0.0030504364937307	0.00904225612423068	0.00686343886930936	0.000217888657171244	0	0.000435777303998122	0.00076261023221447	0.00729920525782697	0	0	0.0161230622090786	0	0	0.00108944307896901	0	0	0	0	0.000108944329232145	0	0	0.000108944329232145	0.00196099667321945	0.00206994078134145	0.0044667026544861	0.000871554525241352	0.00119838733708371	0	0	0	0	0	0	0.00098049880792388	0	0.00795285221593507	0.0234208895642658	0	0	0.00152522002091483	0	0	0.000108944329232145	0	0	0	0	0	0	0
0.0526267980902333	0	0	0.000741564633553569	0.0159429656818346	0.0418861566993046	0.278192410386166	0	0.12904458945525	0.0266931592190306	0.030770079376059	0.0148307503509778	0	0	0	0	0	0	0.000741564633553569	0.00111234682289298	0.000741564633553569	0.0303994703800336	0.00148312885930771	0.00370781501182171	0.0537375738865238	0	0	0.0233571642620668	0.00593248281378536	0	0	0.00704480639283245	0	0.00222469226946502	0.000370782342264272	0	0	0	0	0	0	0.0248398629784075	0	0	0	0	0	0	0.00370781501182171	0	0.00148312885930771	0	0	0.000370782342264272	0	0	0.00111234682289298	0	0.00148312885930771	0	0	0	0.000741564633553569	0	0	0	0	0.00296625445623213	0.00222469226946502	0	0.000370782342264272	0	0	0.00593248281378536	0.000370782342264272	0	0	0.00259547354125922	0	0	0.000370782342264272	0	0	0.000370782342264272	0.00222469226946502	0	0	0.0122355122809406	0	0.000370782342264272	0	0.000741564633553569	0	0	0	0	0	0.000741564633553569	0	0	0	0.00259547354125922	0	0.000741564633553569	0	0	0	0	0	0	0.000370782342264272	0	0	0	0	0	0
0.0393359734628447	0.174751417865657	0	0.000636897557960674	0.0277368722207278	0.0204500642159684	0.0317687695843894	0.0275246540358897	0.00120302851173879	0.0273831745569035	0.0299297186003469	0	0.139032226948054	0	0.000778430322630022	0	0.0174076552511712	0	0.00332601467304875	0.014011288777393	0.000141532799753933	0.0217943258365071	0.00601510773693404	0.00976560799526682	0.00148609385537752	0	0.000566131170664545	0.0086333935643853	0	0	7.07664000541612e-05	0.00530745509076944	7.07664000541612e-05	0.00339678067335452	0	0.00375061041263964	0.000283065596672746	0	0.000212299198744924	0	0	0.000778430322630022	0	0	7.07664000541612e-05	0.00629816797184058	0.0116761907076868	0	0.000141532799753933	0	0.00452903412385931	0.000778430322630022	0.000778430322630022	0	0.000141532799753933	0.0122422814184624	0	0	7.07664000541612e-05	0	7.07664000541612e-05	0	0	0	0	0	0.00268911996329957	0.0050243932682732	0.00198145790657819	0	0.00318448262282345	0	0.000141532799753933	0.000566131170664545	0.000212299198744924	0.000990729439510934	0	0.00120302851173879	0	0	0.00169839278620421	0	7.07664000541612e-05	0.00530745509076944	0.000778430322630022	0	0	0.000707663942067296	7.07664000541612e-05	0.00212299040864556	0.00459979978679404	0.00169839278620421	0.00283065222438397	7.07664000541612e-05	0	7.07664000541612e-05	0.00467056542669416	0.0100486597037144	0	0.00495362774886144	0.000141532799753933	0.00827957421692599	0.00169839278620421	0.00106149580235419	0	0	0.00134456119702493	0	0.00183992536481938	0	7.07664000541612e-05	0	0.0319102306750833	0	0	7.07664000541612e-05	0
0.0905103039754673	0.0045400886572054	0	0.00302673154812809	0.0898404214037165	0.0109296630056763	0.000672607986951238	0.0322795797834502	0.00655788136264516	0.0201768720806054	0.0225304630545263	0	0.00201782274370046	0.000336304012493673	0.000336304012493673	0	0.0705652665893293	0.00184967104887344	0.0131154807195272	0.00823935523694256	0.00168151930174703	0.0205131065086139	0.01076152088557	0.0220261321921881	0.00504453888742472	0.0267329852509872	0	0.00554898783397435	0	0	0.0250520288612818	0.00487638894697627	0	0.000672607986951238	0	0.00924822868425483	0.00588528635513864	0	0	0	0	0.00319488274373611	0	0	0	0.00353118485919467	0.00420378785396286	0.0371530461304448	0	0	0.00386748657528151	0.000504456006854224	0.00269042890492615	0.00100891188533663	0.01076152088557	0.00672602966287063	0	0	0.000336304012493673	0	0	0	0.0190000338706511	0	0.000672607986951238	0	0.00336303384900973	0.00269042890492615	0.00319488274373611	0.000168152008624093	0.00151336750707569	0	0.00521268868524318	0.00588528635513864	0.00622158421070552	0.000504456006854224	0	0.0045400886572054	0	0	0.00168151930174703	0	0.0100889494103052	0.00941637337140481	0.000672607986951238	0	0	0.000336304012493673	0.000840759948030207	0.00403563727167497	0.000504456006854224	0.00756676821641317	0.00336303384900973	0.00201782274370046	0	0.00672602966287063	0.0073986209145608	0.00638973287700558	0	0.000504456006854224	0.000504456006854224	0.00285858026694	0.000504456006854224	0.0045400886572054	0.00420378785396286	0	0.000168152008624093	0	0.000168152008624093	0	0.00201782274370046	0	0.000168152008624093	0	0	0	0
0	0.000378644443810955	0.00151457723237572	0	0.0117377085119787	0.0401255437189908	0.000378644443810955	0	0.000378644443810955	0	0	0.000757288833335057	0	0	0	0	0	0.00265050806662181	0.00416507693890327	0.0261234958723497	0.376501718868292	0	0	0.0344498306819082	0.00340779347990875	0	0	0	0	0	0	0.0117377085119787	0	0.00643691124752972	0.0155237990506103	0.00302915099040974	0	0.00833008162480381	0	0	0.00113593311428553	0.00265050806662181	0.00113593311428553	0	0	0.00113593311428553	0.000757288833335057	0	0	0	0.0056796362569608	0.000757288833335057	0.0056796362569608	0	0	0.000757288833335057	0.000757288833335057	0	0.00984459675692749	0	0	0	0	0	0	0	0.00189322113331921	0.00113593311428553	0.0166595852932596	0	0.00265050806662181	0.000378644443810955	0.000378644443810955	0	0.000757288833335057	0	0	0.0196882395758596	0	0	0.0109804684778008	0	0	0	0	0.00151457723237572	0	0	0.00113593311428553	0.00681554738572386	0.00227186476282984	0.00227186476282984	0.00340779347990875	0	0	0	0	0	0	0	0	0	0.00605827418651626	0.00113593311428553	0	0	0	0	0	0	0	0.00113593311428553	0	0	0	0	0
