"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Bacteroidales.Otu1168",12.2959755338199,4.99168930456853,1.95229354772792,2.55683337701847,NA,NA,12.2959755338199,4157.6908926488,FALSE,14.8561022591749,10,9.20605798816451,14.0313995544764,9,FALSE,14.0313995544764,0.523554207900507,-3.8418154048247,4.99168930456853,1.88676674015982,2.01227928167329,1.95229354772792,0.277487511708076,-1.90918598616692,2.55683337701847,0.781405793688396,0.0562381034452707,0.0105629800542189,TRUE,100,90.8341228098545,46.407124608953,TRUE
"Clostridium_XlVa.Otu0236",22.5446268995886,1.85342038051816,0.743519234144656,2.49276722834256,0.012675191074678,0.154214824741916,22.5446268995886,2104.85831564848,FALSE,1.96155334820991,12,10.2390574451185,2.09008397570585,7,FALSE,2.09008397570585,3.68018216016541,-0.844553631661542,1.85342038051816,0.721832772134051,0.771108212621739,0.743519234144656,5.0983860836426,-1.09524657867421,2.49276722834256,3.42561583983534e-07,0.273408624491074,0.012675191074678,TRUE,8,250.572363923794,0.305353338845411,FALSE
"Prevotella.Otu1633",230.177499573466,-4.45907093100569,1.8411970066952,-2.42183259846233,NA,NA,230.177499573466,1657285.1879629,FALSE,13.3172598237104,8,8.08267570076243,12.8649550822258,7,FALSE,12.8649550822258,9.6137541909205,-6.06520024510437,-4.45907093100569,1.75507399144492,1.89755346962887,1.8411970066952,5.47769167441521,-3.19632639721642,-2.42183259846233,4.30910125932197e-08,0.00139189558400969,0.0154424624098788,TRUE,100,134.12665061765,123.935203199616,TRUE
"Erysipelotrichaceae_incertae_sedis.Otu0818",84.8619256687643,2.39499295294967,1.06055887400172,2.25823668224361,0.0239309074455559,0.249565177646511,84.8619256687643,127292.846002467,FALSE,4.27109013876613,12,9.14348708639985,4.38662252090632,8,FALSE,4.38662252090632,5.31785557768079,-2.36286155243508,2.39499295294967,1.02401360964432,1.09962782773534,1.06055887400172,5.19314931715399,-2.14878297260024,2.25823668224361,2.06766219158629e-07,0.0316516077833482,0.0239309074455559,TRUE,100,250.664354095413,0.494766994492478,FALSE
"Blautia.Otu2495",17.6852129145394,-2.54354816677797,1.13841641372267,-2.23428627356176,NA,NA,17.6852129145394,4952.00353422625,FALSE,4.5272365227678,12,9.68839626081422,4.7045201973371,9,FALSE,4.7045201973371,6.00922872846083,-2.98903378301756,-2.54354816677797,1.07103211271089,1.16697060658885,1.13841641372267,5.61068959291133,-2.56136167110049,-2.23428627356176,2.01521953383573e-08,0.0104262752503568,0.0254642429215502,TRUE,16,173.688828411498,9.09030154084152,TRUE
"Roseburia.Otu2728",12.573161352825,-3.53128017085085,1.61884198978646,-2.18136185812468,0.0291566624350715,0.264368390654481,12.573161352825,2243.13650044908,FALSE,9.87484748880119,11,9.22699589946054,9.82364052391643,5,FALSE,9.82364052391643,5.10131970794558,-1.34409224580553,-3.53128017085085,1.5424645091522,1.67422542374881,1.61884198978646,3.3072525673537,-0.802814380154337,-2.18136185812468,0.000942159036230443,0.422082029281096,0.0291566624350715,TRUE,24,132.469619937074,4.11469588370525,FALSE
"Lachnospiracea_incertae_sedis.Otu0113",14.1479054129338,-2.10061690627573,0.982948511047806,-2.13705690854195,0.0325933632313744,0.264368390654481,14.1479054129338,742.821773055235,FALSE,3.45894105127998,6,9.35404730999187,3.63357824860665,9,FALSE,3.63357824860665,4.92136897914505,-0.51859352280296,-2.10061690627573,0.941137416178245,1.01926406995467,0.982948511047806,5.22917152643836,-0.50879211589007,-2.13705690854195,1.702713349619e-07,0.610897946276504,0.0325933632313744,TRUE,13,209.892742444,0.478483449808177,FALSE
"Bacteroides.Otu1800",3.575944072278,4.23063094306221,2.07379589660026,2.04004210346728,NA,NA,3.575944072278,132.734505354656,FALSE,17.361837075612,8,10.0275073899643,16.0889370323493,7,FALSE,16.0889370323493,-1.56151688538053,0.167445994030441,4.23063094306221,2.02836907488522,2.15230585873164,2.07379589660026,-0.769838637708917,0.0777984194723687,2.04004210346728,0.441395617049965,0.937988403718493,0.0413461323995001,TRUE,20,82.097914860145,17.0850299270322,TRUE
"Prevotella.Otu1563",14.5868746968133,5.78725633910053,2.9298686810133,1.97526134075709,NA,NA,14.5868746968133,5965.69644430299,FALSE,33,8,9.39191773403854,33,9,FALSE,33,5.21939352971773,-10.110233761315,5.78725633910053,2.80651493385519,3.02564039579742,2.9298686810133,1.85974194070939,-3.34151863366115,1.97526134075709,0.0629220451563341,0.000833214235629829,0.0482384979772457,TRUE,100,58.7657780514504,50.1689286611493,TRUE
"Lachnospiraceae.Otu2222",14.0588416170741,-2.75923252682327,1.41900884768764,-1.94447873339169,0.0518377475224822,0.345092716456412,14.0588416170741,1106.85705320155,FALSE,7.57992947838866,10,9.34649345596956,7.68048761500718,8,FALSE,7.68048761500718,5.31553329649379,-1.06095096018116,-2.75923252682327,1.3596839379655,1.47001065259122,1.41900884768764,3.90938890139973,-0.721730116928748,-1.94447873339169,9.2529897984208e-05,0.470460421934143,0.0518377475224822,TRUE,17,166.006829156597,0.129447590047025,FALSE
"Bacteroides.Otu2120",26.5774985246426,-2.40009658655348,1.23516941127762,-1.94313149648913,0.0520002723427471,0.345092716456412,26.5774985246426,3263.49596660665,FALSE,5.74588726168045,14,10.6415534430726,5.91739648788004,10,FALSE,5.91739648788004,4.94450417288417,1.05507356721891,-2.40009658655348,1.19297834811728,1.28628953713447,1.23516941127762,4.14467218176039,0.820245781963946,-1.94313149648913,3.40300180198246e-05,0.412076007699449,0.0520002723427471,TRUE,31,218.263106605494,3.47406761110794,FALSE
"Bacteroides.Otu2625",133.858257183966,2.7128047666066,1.47088104400765,1.84434001489008,0.0651336033431154,0.396229420337285,133.858257183966,120754.713781692,FALSE,8.53690466087599,14,8.73901762827531,8.5404367344046,5,FALSE,8.5404367344046,4.94293510384762,0.299013185961574,2.7128047666066,1.42499682281493,1.52843207188885,1.47088104400765,3.46873412256694,0.195633938505393,1.84434001489008,0.000522916680123065,0.844896694447734,0.0651336033431154,TRUE,100,262.894602292499,1.73308627164508,FALSE
"Bacteroides.Otu2038",151.975015064556,1.88890210359971,1.0796420196946,1.74956334520402,NA,NA,151.975015064556,161861.500751363,FALSE,4.50101961049131,9,8.63124092293162,4.59952449150486,9,FALSE,4.59952449150486,5.89018668445314,0.172042029789043,1.88890210359971,1.04577421021533,1.12186284583578,1.0796420196946,5.63236942249736,0.153353888514663,1.74956334520402,1.77750419116175e-08,0.878119206311538,0.0801936893306496,TRUE,25,326.793484883929,23.0982419576336,TRUE
"Prevotella.Otu0773",16.0072392878628,-5.04359709967869,2.92941468561647,-1.72170813659225,NA,NA,16.0072392878628,8095.16905065446,FALSE,33,17,9.52162005902047,33,8,FALSE,33,5.45797450018541,-4.22203339263591,-5.04359709967869,2.81088814028563,3.03726982121905,2.92941468561647,1.94172596979644,-1.39007517973538,-1.72170813659225,0.0521702830749572,0.164506049349344,0.0851224026537228,TRUE,100,48.4980710381285,82.0305363179155,TRUE
"Dorea.Otu1142",19.7211768949641,1.70591456564693,1.0010624546268,1.70410403243312,0.0883616534230498,0.494692678323658,19.7211768949641,4451.63518835122,FALSE,3.61449007094146,13,9.90915230073456,3.78181665448777,9,FALSE,3.78181665448777,4.13128371103814,-2.53959336150822,1.70591456564693,0.96005592943289,1.03317175775332,1.0010624546268,4.30316983040614,-2.45805534505771,1.70410403243312,1.683716866954e-05,0.0139691644458145,0.0883616534230498,TRUE,14,202.026720094789,1.23185355304461,FALSE
"Bacteroides.Otu1854",9.50895091365697,2.41734955303957,1.44730968365897,1.67023656397311,0.094872568445633,0.494692678323658,9.50895091365697,1187.28567138357,FALSE,7.82051837924463,10,9.01694300245426,7.89654878376958,6,FALSE,7.89654878376958,2.41924328426023,-2.09955357807506,2.41734955303957,1.39352716801558,1.49503767584718,1.44730968365897,1.73605749481389,-1.4043482729526,1.67023656397311,0.0825536690032989,0.16021516609995,0.094872568445633,TRUE,27,134.316136714093,1.63414846194606,FALSE
"Prevotella.Otu1803",32.7980503525354,4.74691804192411,2.93591121248099,1.61684659322948,NA,NA,32.7980503525354,34303.273570333,FALSE,33,9,11.0036137439932,33,9,FALSE,33,6.47071919457303,-11.3615069756112,4.74691804192411,2.80738254010793,3.0293402837252,2.93591121248099,2.30489400789829,-3.75048885615449,1.61684659322948,0.021172510289815,0.000176490149071461,0.105911399050584,TRUE,100,59.5785961679333,101.607650634574,TRUE
"Prevotella.Otu1319",29.1682305299449,4.5807359596722,2.93665973677998,1.55984566488964,NA,NA,29.1682305299449,27111.8779453422,FALSE,33,11,10.8321726245149,33,10,FALSE,33,6.3009941988631,-11.1918779285514,4.5807359596722,2.80764358200835,3.02984768673008,2.93665973677998,2.24422866180041,-3.69387477052685,1.55984566488964,0.0248176928055559,0.000220862602361724,0.118796357218646,TRUE,100,52.0099874173913,96.851592962308,TRUE
"Lachnospiraceae.Otu0790",14.3623428931063,1.82206357781207,1.16936260396803,1.55816816069645,0.119193390419492,0.580074500041527,14.3623428931063,711.167219225104,FALSE,5.10924523354105,13,9.37241449861244,5.26593862020918,9,FALSE,5.26593862020918,2.39097388212719,0.405272536638217,1.82206357781207,1.14223960789571,1.2174448728736,1.16936260396803,2.09323321096522,0.332887792842423,1.55816816069645,0.0363283414353655,0.739218984341678,0.119193390419492,TRUE,12,195.444614294846,0.115652634538625,FALSE
"Bacteroides.Otu2460",18.3413985789476,1.4985745958267,1.01670079661891,1.47395831773741,0.140492814298764,0.608228514972377,18.3413985789476,1066.43014556235,FALSE,3.83898087740245,11,9.75741402211422,3.99104546494444,7,FALSE,3.99104546494444,3.33928266754673,-0.14652310035721,1.4985745958267,0.988360864975644,1.05687668273265,1.01670079661891,3.37860672744162,-0.138637839921268,1.47395831773741,0.000728541470648725,0.889736340104123,0.140492814298764,TRUE,15,223.154446464782,0.568215664765006,FALSE
