"Bacteroides.Otu2654"	"Ruminococcus.Otu1859"	"Prevotella.Otu1994"	"Bacteroides.Otu1201"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu2765"	"Bacteroides.Otu2343"	"Megamonas.Otu2657"	"Lachnospiraceae.Otu2512"	"Clostridiales.Otu1597"	"Lachnospiraceae.Otu2222"	"Ruminococcus.Otu0422"	"Lachnospiracea_incertae_sedis.Otu0113"	"Bacteroides.Otu2375"	"Lachnospiracea_incertae_sedis.Otu1990"	"Bacteroides.Otu2460"	"Lachnospiraceae.Otu0272"	"Lachnospiracea_incertae_sedis.Otu2549"	"Bacteroides.Otu2416"	"Lachnospiracea_incertae_sedis.Otu2746"
3.27877565181825	1.74845686222811	2.25065964743392	4.22343267501555	4.52834720106262	4.93050167506652	1.36343715662777	0.064895339229369	1.97610447722036	0.154459028327848	1.49659837310447	-0.874835187046624	1.73534674949341	1.75321246719584	0.757411835942615	3.67525273379741	0.145967429538513	0.676479970441431	0.661205735010837	0.523270810512017
3.30180195876789	7.31326111477462	2.25554422005709	3.35583954596535	1.39070405872142	3.56981104557022	2.79577788937023	0.224228608069332	2.89016435255236	0.334527932960479	1.53022068861939	-0.705324859038686	3.36569840314102	3.13851838103641	0.813040560318797	1.9535457274157	0.338588854532009	0.716690904251807	2.69586330899749	0.589086292186876
3.95591826814541	8.97301662641692	6.98799295556965	4.09419383775051	2.32169075648652	3.79945345596765	1.75128953475751	-0.141177357779597	3.4030379511894	7.9089465139836	4.98111592164175	-1.08677678080874	4.34403858893513	1.71784916383485	4.40557961153608	1.52756066700867	3.22968616243678	3.66421544632666	0.583531888865399	3.35151380782703
11.448420190044	1.62995769137968	2.23946798548563	5.32184290975456	3.69364912941572	4.8661353745115	1.29988319187074	-0.281698428997116	1.92392780634621	-0.204102962483596	1.40974913575368	-1.21911904149457	2.37662166350458	5.13644878806214	0.598203145645104	3.3615030881224	-0.201783391650203	0.570595359412894	2.85251287188068	1.05779771202703
5.37426679435312	5.27285148625172	2.23786229848705	3.38615490325811	3.57223733746637	5.66968071316624	1.40298155696705	-0.317737641796505	4.52557175873421	-0.248688685704968	3.12893084129432	-1.25555421284878	3.26947149935351	4.21855080314473	3.57660206572357	2.14053694029464	2.29844943858708	1.25152674133308	1.07227935866818	2.94982945289838
4.94931243703259	5.1993071122796	2.23969243083929	3.96029940817434	1.28710231800837	5.30366524033904	1.30128661996711	-0.276942889362296	4.79741652213537	-0.198240053713389	3.91064327402731	-1.21451392814733	3.80090831593426	2.50675184169817	3.01721493946943	1.74686396589233	3.26217896305505	2.50906232512037	2.64590271594205	2.63020691837012
4.04979915497353	5.64420029354835	2.23995047797483	6.17862151155046	1.28902520609471	4.38818571108336	2.10535086463148	3.90533294528725	5.39483471540399	-0.191601049059989	3.51887820256108	2.4846453701451	4.73466362927446	4.15695205957029	3.42031506582456	2.85734037574173	1.29754104189948	2.50700724348355	2.0620430532887	2.97023459413545
4.63098871373621	3.84307152475964	2.2406483893791	6.72616680384898	2.70142157558566	4.11841676916077	3.15663855440215	-0.257378288088716	2.2701202011853	-0.174162973261413	1.41965577455759	-1.19186235534592	2.41259781585126	4.80493171133748	1.07238875083571	2.88216016275384	0.525882639525724	1.47470606600391	0.487579591000042	0.354735417807264
7.56525017905991	1.7477662945323	2.25058624001938	3.34162697059896	1.36108664025187	6.60371632948063	1.36305779673178	0.0621269420845317	1.97578187343445	0.15133035190585	1.49607533870799	-0.877780409419167	1.734822715511	3.56425181568832	0.756523444670522	0.88109084617245	0.142620654524925	0.675850879599907	3.35268945178181	0.522254579749838
4.44389122485858	2.07997189360743	5.76714526535345	6.16989256363813	1.31154626933082	5.27468265471619	1.32170264521976	-0.210762520499824	1.94141564040738	-0.118803970873839	1.43937588447908	-1.13255784222054	1.67809864627453	2.04650410946062	0.655406070075635	3.58146688223041	-0.101504847540089	0.607030024752913	2.07810535639549	0.402256407002677
7.37082880210951	1.64015183902136	2.2403256100436	6.30287749225763	1.29180381574987	5.46064885031149	4.21688382917622	-0.263863459535019	3.50172054008836	2.51190437887522	1.41696625518321	-1.20184090138812	2.91850612374333	4.32788032227444	1.33866073560989	2.68273771206687	-0.175646366497877	0.579499825002377	4.12523853517667	0.855586510604349
5.58178606264381	1.71160950181303	2.24688236814587	4.73295043242996	3.92122667287283	6.41564305264101	3.13432164596989	-0.098756508290671	1.95918870183211	-0.0304904749277455	1.46894471511036	-1.04893993336982	2.73931948278025	3.6945772024685	0.709380529333708	2.00882513739072	1.03774974335289	0.643072798624581	2.93416178713619	0.46746140977643
7.37805758004802	3.57013762955369	2.24813756905579	4.21683877750027	3.65918272193958	5.42349995128411	1.3501476705943	-0.0389489923914483	2.36562588636837	0.0371003926618045	1.47830560074015	-0.985312345037341	1.71702762126487	4.23185415143893	0.725888111926493	5.66066612743875	0.0204277774625221	0.654414390576903	0.623553677321723	0.486851118396332
5.75067853903844	3.61023684716403	2.2449314780941	4.9672987551824	2.05231027216546	5.47939050972258	2.87845730800166	-0.162573672989834	4.96265821902154	-0.080703426217752	3.76595396438378	-1.09863700433264	3.68165917444848	2.40469899075217	3.14688179944771	0.803566161540119	0.906369777455004	2.72898461837108	2.98507702710244	2.74136444643836
7.62722213894623	1.63673525481189	2.24003609612241	7.12324987976642	2.66258326978046	6.57195292655911	1.51995008547671	-0.269783642512372	2.34891745606966	-0.189421706951669	2.01217442869183	-1.20766127124074	3.10905605321175	5.64877387246411	1.01930504337906	6.05713143562807	0.454758930073732	0.919396907528323	4.35186816572171	1.13654734139011
4.0956002902104	1.62077211384361	2.23871106537027	5.40560084289163	2.15120955944287	5.04106614782394	1.29510521833194	-0.298227524854051	2.38674757317234	4.47384875442169	3.14887308696863	-1.23547652437738	2.42278488462795	1.66352529839243	0.585272603519229	1.9099584524926	-0.226292395561778	0.809467720084602	0.444030296549695	0.683885031377647
5.89898642397113	1.62588762948879	4.70324140966143	4.71692853103888	2.77746337760798	5.0768018068722	1.29776313789504	-0.288966689950625	2.05661485844856	-0.213072271257997	1.4068825373074	-1.22624287421273	1.6456616283411	3.9489200707	0.592484478492076	0.706491370733896	-0.212525196429572	0.567053466299316	1.65067809764302	0.321820340092635
3.55458317950362	1.7252102445137	2.24824384271929	10.7787970488949	2.8380896025004	3.55820259602008	1.35071856369072	-0.0341656035324909	2.36863096663495	0.0425062918725305	4.00205319395138	-0.980223427823914	3.31013672341384	1.73636195825604	0.727259727088651	5.26367893494068	1.11963492575489	0.655363396116866	0.625207081648904	0.488451888734807
3.24704067632372	3.95622052585667	7.15966135577091	3.32294558971438	1.31956983084374	3.66608032781025	1.32840314374938	-0.184324387227209	4.09139899338796	5.06601589631284	2.3830568831721	-1.11067527443912	4.19049489737129	1.7069641716702	1.71423304463947	0.792825319430486	0.853666928124169	2.07305748009108	0.557837081600819	1.16142030226025
3.23434221547287	1.65653142698667	2.24174311253705	3.31551828991476	6.10050865768963	3.62998639028249	2.29821888279659	0.46666007805225	2.15987318307603	-0.148209545466756	1.75443169864959	-1.16219160731916	3.96650350184358	2.86425290182015	0.635122645513016	0.752933686705039	0.639875782355599	3.12733111882058	2.76131062582949	0.376917535116712
3.86258360341463	1.7546132223716	2.25131858069662	3.82374735882384	2.3599423499848	6.87114266111801	1.3668231413694	0.0891600526566346	1.97898978344336	3.81581886081252	1.50126887066517	-0.849020618864975	3.73237672101411	4.34258130335054	1.68533586475861	3.20464674222369	0.175301564910537	0.682092725857741	0.670534920596993	0.532283730252254
3.90867295710461	12.4620461541605	2.23996212494261	4.82825238789373	1.70912654900922	4.29995387516114	1.81153940022421	-0.271312360531372	5.17540836777837	0.776716986704215	2.75197900435177	-0.585450254493617	4.4882687583051	2.71303182390162	4.22605095871228	2.53503526716902	0.445743035895119	4.05587704264464	0.943302402823692	4.02244400082154
4.48924606328929	3.35227230220722	2.24147215843926	5.50965823320442	2.75121957821235	4.68496688902229	1.31220646487325	-0.241348919361747	3.7498576977482	-0.15448364861557	3.28858419201586	-1.16901740353038	3.44675903709536	4.10834178345226	4.25338362113427	2.00595754196159	1.74684214781068	1.57666317022109	2.79718216053134	3.93427630159443
3.26789726985485	1.72689485920835	2.24841511685319	4.60852941623826	8.16168983748808	4.45891398177821	1.35163656292686	-0.0265409808018263	2.64651741984484	0.0511231832056691	3.95499437889955	-0.972111799226688	2.82492671222483	1.73757592605881	0.729461942694243	0.852908926727372	2.02073567769593	2.76667477743355	0.627858709639025	0.491018821156065
