"feature","Sample.type","age.quant","mean","sd","median","incidence"
"Faecalibacterium.Otu0751","control","(15.3,26.4]",0.0102648398220338,0.00734753962292355,0.011411053393511,1
"Faecalibacterium.Otu0751","patient","[3.18,6.27]",0.00750158319340755,0.00595431348055983,0.00635094370848473,1
"Faecalibacterium.Otu0751","patient","(6.27,8.71]",0.00259856887600417,0.00258205742425333,0.00225097090743993,0.833333333333333
"Faecalibacterium.Otu0751","patient","(8.71,15.3]",0.00416093869422714,0.00519477422479768,0.00245288836914341,0.75
"Faecalibacterium.Otu0751","patient","(15.3,26.4]",0.0067207678325866,0.0114287258594533,0.00376546530392684,0.888888888888889
"Bacteroides.Otu1624","control","[3.18,6.27]",8.92538379150304e-05,0.000178507675830061,0,0.25
"Bacteroides.Otu1624","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu1624","control","(8.71,15.3]",0.00637802715010463,0.0114354980121276,0.000287125301481567,0.571428571428571
"Bacteroides.Otu1624","control","(15.3,26.4]",0.00107844312473526,0.00225656499061736,0,0.4
"Bacteroides.Otu1624","patient","[3.18,6.27]",0.0299972542559033,0.0599945085118067,0,0.25
"Bacteroides.Otu1624","patient","(6.27,8.71]",0.003285087582172,0.00798191134205243,0,0.333333333333333
"Bacteroides.Otu1624","patient","(8.71,15.3]",8.05152979066023e-05,0.000161030595813205,0,0.25
"Bacteroides.Otu1624","patient","(15.3,26.4]",0.000693687307423799,0.00194792272979136,0,0.444444444444444
"Lactobacillus.Otu0959","control","[3.18,6.27]",0,0,0,0
"Lactobacillus.Otu0959","control","(6.27,8.71]",0,0,0,0
"Lactobacillus.Otu0959","control","(8.71,15.3]",0,0,0,0
"Lactobacillus.Otu0959","control","(15.3,26.4]",0.0364218555367823,0.0809665417751213,0,0.4
"Lactobacillus.Otu0959","patient","[3.18,6.27]",0,0,0,0
"Lactobacillus.Otu0959","patient","(6.27,8.71]",0,0,0,0
"Lactobacillus.Otu0959","patient","(8.71,15.3]",0.000283983339644074,0.000567966679288148,0,0.25
"Lactobacillus.Otu0959","patient","(15.3,26.4]",0,0,0,0
"Alistipes.Otu0529","control","[3.18,6.27]",0.000224941515206046,0.000449883030412093,0,0.25
"Alistipes.Otu0529","control","(6.27,8.71]",0,0,0,0
"Alistipes.Otu0529","control","(8.71,15.3]",0.00558843751161898,0.00704005822855686,0.00490842490842491,0.714285714285714
"Alistipes.Otu0529","control","(15.3,26.4]",0.00114749661796533,0.00165823362614658,0.00070459749867888,0.8
"Alistipes.Otu0529","patient","[3.18,6.27]",0.00190258751902588,0.00380517503805175,0,0.25
"Alistipes.Otu0529","patient","(6.27,8.71]",0.000789364966949953,0.00193354138985629,0,0.166666666666667
"Alistipes.Otu0529","patient","(8.71,15.3]",0.00200892857142857,0.00401785714285714,0,0.25
"Alistipes.Otu0529","patient","(15.3,26.4]",0.00154164369443403,0.00344114232354136,0,0.222222222222222
"Bacteroides.Otu0775","control","[3.18,6.27]",0.00022349597887127,0.000337846707628344,8.99766060824186e-05,0.5
"Bacteroides.Otu0775","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu0775","control","(8.71,15.3]",0.00388021541217991,0.00241937492985912,0.00453657976340875,1
"Bacteroides.Otu0775","control","(15.3,26.4]",3.09645455952934e-05,6.92388288434677e-05,0,0.2
"Bacteroides.Otu0775","patient","[3.18,6.27]",0.00247116968698517,0.00494233937397035,0,0.25
"Bacteroides.Otu0775","patient","(6.27,8.71]",0.00179764935798572,0.00162342966991148,0.0016770312573134,0.833333333333333
"Bacteroides.Otu0775","patient","(8.71,15.3]",0.000719066310098919,0.00105342772984577,0.000322061191626409,0.5
"Bacteroides.Otu0775","patient","(15.3,26.4]",0.00120811974690317,0.00220128998080444,8.6587583340549e-05,0.666666666666667
"Prevotellaceae.Otu2503","control","[3.18,6.27]",0.00699481865284974,0.0139896373056995,0,0.25
"Prevotellaceae.Otu2503","control","(6.27,8.71]",0,0,0,0
"Prevotellaceae.Otu2503","control","(8.71,15.3]",1.84189199145362e-05,4.87318815122779e-05,0,0.142857142857143
"Prevotellaceae.Otu2503","control","(15.3,26.4]",0.00204511874028595,0.00336683348450657,0,0.4
"Prevotellaceae.Otu2503","patient","[3.18,6.27]",0,0,0,0
"Prevotellaceae.Otu2503","patient","(6.27,8.71]",7.37724268177526e-06,1.80704802790308e-05,0,0.166666666666667
"Prevotellaceae.Otu2503","patient","(8.71,15.3]",0,0,0,0
"Prevotellaceae.Otu2503","patient","(15.3,26.4]",0.00243749865182597,0.0073124959554779,0,0.111111111111111
"Bacteroides.Otu0752","control","[3.18,6.27]",0.00114084647241005,0.00100122247433759,0.00121064688983973,0.75
"Bacteroides.Otu0752","control","(6.27,8.71]",0.0008058017727639,0.00113957579562699,0.0008058017727639,0.5
"Bacteroides.Otu0752","control","(8.71,15.3]",0.00267448626217286,0.00222173824982545,0.00298380221653879,1
"Bacteroides.Otu0752","control","(15.3,26.4]",0.000223168577280767,0.000283196664387454,7.07664001132262e-05,0.6
"Bacteroides.Otu0752","patient","[3.18,6.27]",0.00208772500043379,0.00192505712058686,0.00189234497803653,0.75
"Bacteroides.Otu0752","patient","(6.27,8.71]",0.00228348486658493,0.00277262484003619,0.000939096218465088,0.833333333333333
"Bacteroides.Otu0752","patient","(8.71,15.3]",0.000483091787439614,0.000966183574879227,0,0.25
"Bacteroides.Otu0752","patient","(15.3,26.4]",0.000711766328447607,0.000752104481771213,0.000433947058458868,0.777777777777778
"Ruminococcaceae.Otu2507","control","[3.18,6.27]",0.000269929818247256,0.000539859636494511,0,0.25
"Ruminococcaceae.Otu2507","control","(6.27,8.71]",0.0002686005909213,0.00037985859854233,0.0002686005909213,0.5
"Ruminococcaceae.Otu2507","control","(8.71,15.3]",0.00118957863256124,0.00208845747525271,0.000227324391907252,0.857142857142857
"Ruminococcaceae.Otu2507","control","(15.3,26.4]",0.00738392250093168,0.0138009419474315,0.00108375909583527,0.8
"Ruminococcaceae.Otu2507","patient","[3.18,6.27]",0,0,0,0
"Ruminococcaceae.Otu2507","patient","(6.27,8.71]",0.000828797107871657,0.0016822771508932,0,0.333333333333333
"Ruminococcaceae.Otu2507","patient","(8.71,15.3]",0.000322061191626409,0.000644122383252818,0,0.25
"Ruminococcaceae.Otu2507","patient","(15.3,26.4]",0.000179657096740036,0.000381202416923148,0,0.333333333333333
"Prevotella.Otu2602","control","[3.18,6.27]",0.000362694300518135,0.000725388601036269,0,0.25
"Prevotella.Otu2602","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2602","control","(8.71,15.3]",0.00875945268415614,0.0231430448721727,0,0.285714285714286
"Prevotella.Otu2602","control","(15.3,26.4]",0.0168656351801015,0.0255236621728006,0.00211379249603664,0.6
"Prevotella.Otu2602","patient","[3.18,6.27]",0.00133181126331811,0.00266362252663623,0,0.25
"Prevotella.Otu2602","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2602","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2602","patient","(15.3,26.4]",0.00448612393597621,0.00676685039758888,0,0.444444444444444
"Bacteroides.Otu2216","control","[3.18,6.27]",8.92538379150304e-05,0.000178507675830061,0,0.25
"Bacteroides.Otu2216","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2216","control","(8.71,15.3]",0.00260707175135779,0.0039100596062848,0,0.428571428571429
"Bacteroides.Otu2216","control","(15.3,26.4]",0.000596857024987876,0.00114785399210254,0,0.4
"Bacteroides.Otu2216","patient","[3.18,6.27]",0.00866747060596925,0.0173349412119385,0,0.25
"Bacteroides.Otu2216","patient","(6.27,8.71]",0.0125989920806336,0.0308611018709184,0,0.166666666666667
"Bacteroides.Otu2216","patient","(8.71,15.3]",8.05152979066023e-05,0.000161030595813205,0,0.25
"Bacteroides.Otu2216","patient","(15.3,26.4]",2.85816362986781e-05,8.57449088960343e-05,0,0.111111111111111
"Bacteroides.Otu1411","control","[3.18,6.27]",0.00107931675977652,0.00167538055982757,0.000373556761252437,0.75
"Bacteroides.Otu1411","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu1411","control","(8.71,15.3]",0.0045547004257548,0.00779182748209073,0.000852514919011083,1
"Bacteroides.Otu1411","control","(15.3,26.4]",0.0006953732831191,0.0015156521026009,0,0.4
"Bacteroides.Otu1411","patient","[3.18,6.27]",6.86436024162548e-05,0.00013728720483251,0,0.25
"Bacteroides.Otu1411","patient","(6.27,8.71]",0.00303601368630437,0.00689616455216983,2.52372299616394e-05,0.5
"Bacteroides.Otu1411","patient","(8.71,15.3]",0.000161030595813205,0.000322061191626409,0,0.25
"Bacteroides.Otu1411","patient","(15.3,26.4]",0.00106999174281411,0.00216971745383434,8.6587583340549e-05,0.666666666666667
"Bacteroides.Otu0848","control","[3.18,6.27]",0.012904366131267,0.0256707489250987,0.000103626943005181,0.5
"Bacteroides.Otu0848","control","(6.27,8.71]",0.00067150147730325,0.000949646496355825,0.00067150147730325,0.5
"Bacteroides.Otu0848","control","(8.71,15.3]",0.0174620337301308,0.0292175760209371,0.00468883205456096,1
"Bacteroides.Otu0848","control","(15.3,26.4]",0.00418085803085573,0.00798625868150154,0.00120302880192485,0.6
"Bacteroides.Otu0848","patient","[3.18,6.27]",0.0331355433026167,0.0505670902961376,0.012018635095306,1
"Bacteroides.Otu0848","patient","(6.27,8.71]",0.0247367649572605,0.0514540776534491,0.00390944746867605,0.666666666666667
"Bacteroides.Otu0848","patient","(8.71,15.3]",0.0288209590962827,0.0281920426810594,0.0297553334862648,1
"Bacteroides.Otu0848","patient","(15.3,26.4]",0.0135158733199775,0.0166141425055433,0.00655792836724399,0.888888888888889
"Sutterella.Otu1997","control","[3.18,6.27]",0.000362694300518135,0.000725388601036269,0,0.25
"Sutterella.Otu1997","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Sutterella.Otu1997","control","(8.71,15.3]",0.00223503000627906,0.00322844712433162,0,0.428571428571429
"Sutterella.Otu1997","control","(15.3,26.4]",0.00620023661508827,0.0109307890854929,0.0017614937466972,0.8
"Sutterella.Otu1997","patient","[3.18,6.27]",0.0149118810022994,0.0286305539840813,0.000904431715405487,0.5
"Sutterella.Otu1997","patient","(6.27,8.71]",0,0,0,0
"Sutterella.Otu1997","patient","(8.71,15.3]",0,0,0,0
"Sutterella.Otu1997","patient","(15.3,26.4]",0.00219947350832745,0.00425456318428418,0,0.333333333333333
"Ruminococcaceae.Otu0064","control","[3.18,6.27]",0.00932074592160831,0.0177022559101978,0.000714030703320243,0.5
"Ruminococcaceae.Otu0064","control","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu0064","control","(8.71,15.3]",0.00452955119268161,0.00813720351331493,0,0.428571428571429
"Ruminococcaceae.Otu0064","control","(15.3,26.4]",0,0,0,0
"Ruminococcaceae.Otu0064","patient","[3.18,6.27]",0,0,0,0
"Ruminococcaceae.Otu0064","patient","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu0064","patient","(8.71,15.3]",0,0,0,0
"Ruminococcaceae.Otu0064","patient","(15.3,26.4]",5.66316572165928e-05,0.000130687161198327,0,0.222222222222222
"Prevotella.Otu2666","control","[3.18,6.27]",0,0,0,0
"Prevotella.Otu2666","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2666","control","(8.71,15.3]",1.84189199145362e-05,4.87318815122779e-05,0,0.142857142857143
"Prevotella.Otu2666","control","(15.3,26.4]",0.00211349511503934,0.00458444077431096,0,0.4
"Prevotella.Otu2666","patient","[3.18,6.27]",0,0,0,0
"Prevotella.Otu2666","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2666","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2666","patient","(15.3,26.4]",0.00621913098855566,0.0186346392567834,0,0.222222222222222
"Parabacteroides.Otu1736","control","[3.18,6.27]",0.00414317823053797,0.00534447578510252,0.00252785367180115,0.75
"Parabacteroides.Otu1736","control","(6.27,8.71]",0.00242077464788732,0.00342349233849121,0.00242077464788732,0.5
"Parabacteroides.Otu1736","control","(8.71,15.3]",0.00613387397466801,0.00616131494427343,0.00477050025786488,1
"Parabacteroides.Otu1736","control","(15.3,26.4]",0.00327562540920639,0.00394020199190821,0.00123391503613608,0.8
"Parabacteroides.Otu1736","patient","[3.18,6.27]",0.00142694063926941,0.00285388127853881,0,0.25
"Parabacteroides.Otu1736","patient","(6.27,8.71]",0.0822836568331604,0.19393421149798,0.000450272343444999,0.666666666666667
"Parabacteroides.Otu1736","patient","(8.71,15.3]",0.0047452659807427,0.00614300902199366,0.00279410339005683,0.75
"Parabacteroides.Otu1736","patient","(15.3,26.4]",0.00652075114959159,0.0137219014534038,0.000108944329447652,0.555555555555556
"Akkermansia.Otu1935","control","[3.18,6.27]",0.00477905555337476,0.00829113231393231,0.000989742666906604,0.5
"Akkermansia.Otu1935","control","(6.27,8.71]",0.00409556790109445,0.00541214907280536,0.00409556790109445,1
"Akkermansia.Otu1935","control","(8.71,15.3]",0.0038176836791756,0.00778977881713331,0,0.428571428571429
"Akkermansia.Otu1935","control","(15.3,26.4]",0,0,0,0
"Akkermansia.Otu1935","patient","[3.18,6.27]",0.000303882093747626,0.000607764187495252,0,0.25
"Akkermansia.Otu1935","patient","(6.27,8.71]",0.00537796061407466,0.0104934084710639,4.42634560906516e-05,0.5
"Akkermansia.Otu1935","patient","(8.71,15.3]",0.0505619631120619,0.0820976924992075,0.0151335880598727,0.75
"Akkermansia.Otu1935","patient","(15.3,26.4]",1.07853922647167e-05,3.235617679415e-05,0,0.111111111111111
"Prevotella.Otu1633","control","[3.18,6.27]",0.00500543123036715,0.00965431088860058,0.000269929818247256,0.5
"Prevotella.Otu1633","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1633","control","(8.71,15.3]",0.000374015561333621,0.000817179581114344,0,0.285714285714286
"Prevotella.Otu1633","control","(15.3,26.4]",0.0132304346317838,0.0176524367244581,0.00510833186542188,0.6
"Prevotella.Otu1633","patient","[3.18,6.27]",0.000285388127853881,0.000570776255707763,0,0.25
"Prevotella.Otu1633","patient","(6.27,8.71]",7.02094684472304e-05,0.000148627726876165,0,0.333333333333333
"Prevotella.Otu1633","patient","(8.71,15.3]",0.00399271278465949,0.00769068642345044,0.000223214285714286,0.5
"Prevotella.Otu1633","patient","(15.3,26.4]",0.0103142913425939,0.0190377357139046,0.000108944329447652,0.555555555555556
"Prevotella.Otu0634","control","[3.18,6.27]",0.000569948186528497,0.00113989637305699,0,0.25
"Prevotella.Otu0634","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0634","control","(8.71,15.3]",0.00513093075842682,0.0117073204764138,7.32600732600733e-05,0.714285714285714
"Prevotella.Otu0634","control","(15.3,26.4]",0.00746450390193063,0.0104922060778562,0.00149832540102239,0.8
"Prevotella.Otu0634","patient","[3.18,6.27]",0.000570776255707763,0.00114155251141553,0,0.25
"Prevotella.Otu0634","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0634","patient","(8.71,15.3]",0.00401785714285714,0.00803571428571428,0,0.25
"Prevotella.Otu0634","patient","(15.3,26.4]",0.00663706050775474,0.0128904745768661,0,0.333333333333333
"Lachnospiraceae.Otu0898","control","[3.18,6.27]",0.0238524996158895,0.0442737919749526,0.00260643050372059,0.75
"Lachnospiraceae.Otu0898","control","(6.27,8.71]",0.0013430029546065,0.00189929299271165,0.0013430029546065,0.5
"Lachnospiraceae.Otu0898","control","(8.71,15.3]",0.000309913218829476,0.000315810204308829,0.000426257459505541,0.571428571428571
"Lachnospiraceae.Otu0898","control","(15.3,26.4]",1.41532800226452e-05,3.16476962352245e-05,0,0.2
"Lachnospiraceae.Otu0898","patient","[3.18,6.27]",0.00224323054079935,0.00274563875001774,0.00152361066755934,0.75
"Lachnospiraceae.Otu0898","patient","(6.27,8.71]",0.00135533008150985,0.00222416960686673,0.000445346848191699,0.666666666666667
"Lachnospiraceae.Otu0898","patient","(8.71,15.3]",0.00289485727806553,0.00466395020922907,0.000867336668967104,0.75
"Lachnospiraceae.Otu0898","patient","(15.3,26.4]",0.000356168212696054,0.000353465631121278,0.000336304018833025,0.666666666666667
"Prevotella.Otu1319","control","[3.18,6.27]",0.000569948186528497,0.00113989637305699,0,0.25
"Prevotella.Otu1319","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1319","control","(8.71,15.3]",0.00523097325572828,0.0138398543494869,0,0.142857142857143
"Prevotella.Otu1319","control","(15.3,26.4]",0.0108215492558199,0.0187669553919791,0.00035229874933944,0.6
"Prevotella.Otu1319","patient","[3.18,6.27]",0.000951293759512938,0.00190258751902588,0,0.25
"Prevotella.Otu1319","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1319","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu1319","patient","(15.3,26.4]",0.00240107053292449,0.00478677832348617,0,0.444444444444444
"Lachnospiracea_incertae_sedis.Otu0778","control","[3.18,6.27]",0.00250197759606692,0.00255074485904694,0.00212470379749645,0.75
"Lachnospiracea_incertae_sedis.Otu0778","control","(6.27,8.71]",0.000880281690140845,0.00124490630490589,0.000880281690140845,0.5
"Lachnospiracea_incertae_sedis.Otu0778","control","(8.71,15.3]",0.00189028619744051,0.00230362890874327,0.00151682294539437,0.714285714285714
"Lachnospiracea_incertae_sedis.Otu0778","control","(15.3,26.4]",0.00282633838944287,0.00242207011820718,0.00169839360271743,1
"Lachnospiracea_incertae_sedis.Otu0778","patient","[3.18,6.27]",0.000844353335441818,0.00108764207822077,0.000549148819330038,0.5
"Lachnospiracea_incertae_sedis.Otu0778","patient","(6.27,8.71]",0.000517030987002317,0.00107296174718167,2.21317280453258e-05,0.5
"Lachnospiracea_incertae_sedis.Otu0778","patient","(8.71,15.3]",0.00274517228322605,0.0054903445664521,0,0.25
"Lachnospiracea_incertae_sedis.Otu0778","patient","(15.3,26.4]",0.00269292084366941,0.00430091149152018,0.00108944329447652,0.777777777777778
"Clostridium_XI.Otu1804","control","[3.18,6.27]",0.00855908482102327,0.00702448556427352,0.00872830887803368,0.75
"Clostridium_XI.Otu1804","control","(6.27,8.71]",0.00703888419153114,0.00311703071387497,0.00703888419153114,1
"Clostridium_XI.Otu1804","control","(8.71,15.3]",0.00535216955062151,0.00409801292878785,0.0057372346528973,1
"Clostridium_XI.Otu1804","control","(15.3,26.4]",0.0114332887470299,0.0144948656118352,0.00696702275894101,1
"Clostridium_XI.Otu1804","patient","[3.18,6.27]",0.00232238015905822,0.00211877356601304,0.00240117542795372,1
"Clostridium_XI.Otu1804","patient","(6.27,8.71]",0.00809211550025121,0.0153540020716864,0.00198512889411003,0.833333333333333
"Clostridium_XI.Otu1804","patient","(8.71,15.3]",0.0181979978564822,0.0172177865998832,0.0191676731078905,0.75
"Clostridium_XI.Otu1804","patient","(15.3,26.4]",0.016079127384912,0.0371565301104776,0.00165494414563508,0.777777777777778
"Prevotella.Otu0738","control","[3.18,6.27]",0.000103626943005181,0.000207253886010363,0,0.25
"Prevotella.Otu0738","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0738","control","(8.71,15.3]",0.000184189199145362,0.000487318815122779,0,0.142857142857143
"Prevotella.Otu0738","control","(15.3,26.4]",0.000226175976149643,0.000325066714415716,0,0.4
"Prevotella.Otu0738","patient","[3.18,6.27]",0,0,0,0
"Prevotella.Otu0738","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0738","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu0738","patient","(15.3,26.4]",0.012495358467094,0.0321296581738129,0,0.333333333333333
"Parabacteroides.Otu1107","control","[3.18,6.27]",0.00028285738700263,0.000190417158831633,0.000358460887994898,0.75
"Parabacteroides.Otu1107","control","(6.27,8.71]",0.0018802041364491,0.00265901018979631,0.0018802041364491,0.5
"Parabacteroides.Otu1107","control","(8.71,15.3]",0.0012243054313399,0.00176823811507324,0.00034455036177788,0.571428571428571
"Parabacteroides.Otu1107","control","(15.3,26.4]",0.000711434103964699,0.000480549043873738,0.000990729601585167,0.8
"Parabacteroides.Otu1107","patient","[3.18,6.27]",0,0,0,0
"Parabacteroides.Otu1107","patient","(6.27,8.71]",0.00176752078643689,0.0033835816867694,0,0.333333333333333
"Parabacteroides.Otu1107","patient","(8.71,15.3]",0.00442834138486312,0.00885668276972625,0,0.25
"Parabacteroides.Otu1107","patient","(15.3,26.4]",0.00516060460433546,0.00997307677949513,0.000504456028249538,0.555555555555556
"Bacteroides.Otu1854","control","[3.18,6.27]",0.000408828823162712,0.000686476396245825,0.000103626943005181,0.5
"Bacteroides.Otu1854","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Bacteroides.Otu1854","control","(8.71,15.3]",9.63470005135319e-05,0.000177965188578631,0,0.285714285714286
"Bacteroides.Otu1854","control","(15.3,26.4]",4.93831549565892e-05,7.72059026470549e-05,0,0.4
"Bacteroides.Otu1854","patient","[3.18,6.27]",0.00729317024994302,0.014586340499886,0,0.25
"Bacteroides.Otu1854","patient","(6.27,8.71]",0.000408145516048051,0.000957034435053208,0,0.333333333333333
"Bacteroides.Otu1854","patient","(8.71,15.3]",0.00193236714975845,0.00386473429951691,0,0.25
"Bacteroides.Otu1854","patient","(15.3,26.4]",0.000153869519114652,0.000371552512772139,0,0.222222222222222
"Megamonas.Otu2657","control","[3.18,6.27]",0,0,0,0
"Megamonas.Otu2657","control","(6.27,8.71]",0,0,0,0
"Megamonas.Otu2657","control","(8.71,15.3]",0.0045611316802922,0.0083064649679975,0,0.285714285714286
"Megamonas.Otu2657","control","(15.3,26.4]",0.0260701074511185,0.0582945324414248,0,0.2
"Megamonas.Otu2657","patient","[3.18,6.27]",0,0,0,0
"Megamonas.Otu2657","patient","(6.27,8.71]",0.00345489443378119,0.00846272847794572,0,0.166666666666667
"Megamonas.Otu2657","patient","(8.71,15.3]",0,0,0,0
"Megamonas.Otu2657","patient","(15.3,26.4]",1.21049254941836e-05,3.63147764825508e-05,0,0.111111111111111
"Lachnospiraceae.Otu2599","control","[3.18,6.27]",0.0016843199497415,0.00272804368992478,0.000489388504845605,0.75
"Lachnospiraceae.Otu2599","control","(6.27,8.71]",0.00189486367574234,0.00229988331054062,0.00189486367574234,1
"Lachnospiraceae.Otu2599","control","(8.71,15.3]",0.00106389139538851,0.000579605169957124,0.000918800964741013,1
"Lachnospiraceae.Otu2599","control","(15.3,26.4]",0.00162098781738844,0.00138435207960921,0.00120302880192485,1
"Lachnospiraceae.Otu2599","patient","[3.18,6.27]",0.00116602563240911,0.00127930075673883,0.000850626057798534,0.75
"Lachnospiraceae.Otu2599","patient","(6.27,8.71]",0.00114187536078745,0.00165788126861751,0.000208502058156873,0.666666666666667
"Lachnospiraceae.Otu2599","patient","(8.71,15.3]",0.0051145003279277,0.00971849495357006,0.00038424488152749,0.75
"Lachnospiraceae.Otu2599","patient","(15.3,26.4]",0.00301570783890251,0.00511839519497206,0.00124120810922631,0.888888888888889
"Streptococcus.Otu0749","control","[3.18,6.27]",0,0,0,0
"Streptococcus.Otu0749","control","(6.27,8.71]",0,0,0,0
"Streptococcus.Otu0749","control","(8.71,15.3]",0.0107556536127965,0.0284567846474129,0,0.142857142857143
"Streptococcus.Otu0749","control","(15.3,26.4]",0,0,0,0
"Streptococcus.Otu0749","patient","[3.18,6.27]",0,0,0,0
"Streptococcus.Otu0749","patient","(6.27,8.71]",0,0,0,0
"Streptococcus.Otu0749","patient","(8.71,15.3]",0.000378644452858766,0.000757288905717531,0,0.25
"Streptococcus.Otu0749","patient","(15.3,26.4]",1.21049254941836e-05,3.63147764825508e-05,0,0.111111111111111
"Catenibacterium.Otu2320","control","[3.18,6.27]",0,0,0,0
"Catenibacterium.Otu2320","control","(6.27,8.71]",0,0,0,0
"Catenibacterium.Otu2320","control","(8.71,15.3]",0,0,0,0
"Catenibacterium.Otu2320","control","(15.3,26.4]",0.0110491273992619,0.0223248039842379,0,0.4
"Catenibacterium.Otu2320","patient","[3.18,6.27]",0,0,0,0
"Catenibacterium.Otu2320","patient","(6.27,8.71]",0,0,0,0
"Catenibacterium.Otu2320","patient","(8.71,15.3]",0,0,0,0
"Catenibacterium.Otu2320","patient","(15.3,26.4]",0.0007118358894713,0.0021355076684139,0,0.111111111111111
"Bacteroides.Otu2520","control","[3.18,6.27]",0.0179052447959925,0.0331048223216111,0.00207253886010363,0.5
"Bacteroides.Otu2520","control","(6.27,8.71]",0.120870265914585,0.170936369344049,0.120870265914585,0.5
"Bacteroides.Otu2520","control","(8.71,15.3]",0.0468395225484437,0.0484243412415658,0.0266410912190963,1
"Bacteroides.Otu2520","control","(15.3,26.4]",0.0428840170504602,0.0753153076098668,0.00596099804138636,0.8
"Bacteroides.Otu2520","patient","[3.18,6.27]",0.169339027400634,0.207002068934414,0.108601324572598,0.75
"Bacteroides.Otu2520","patient","(6.27,8.71]",0.0413625213876807,0.0601589623074458,0.0133041957161231,0.666666666666667
"Bacteroides.Otu2520","patient","(8.71,15.3]",0.043581764417685,0.067273774530478,0.0149935302804381,1
"Bacteroides.Otu2520","patient","(15.3,26.4]",0.0338771962209825,0.0581278899594274,0.00553054662379421,1
"Bacteroides.Otu0069","control","[3.18,6.27]",0.00761693248580789,0.00879580190333321,0.00755803491092316,0.5
"Bacteroides.Otu0069","control","(6.27,8.71]",0.005372011818426,0.0075971719708466,0.005372011818426,0.5
"Bacteroides.Otu0069","control","(8.71,15.3]",0.00701624238697266,0.00413908860815669,0.00745840504876649,1
"Bacteroides.Otu0069","control","(15.3,26.4]",0.00365433572239882,0.00373309018674314,0.00204377075704675,0.8
"Bacteroides.Otu0069","patient","[3.18,6.27]",0.0084458940130842,0.00976527235841424,0.00813988543864938,0.5
"Bacteroides.Otu0069","patient","(6.27,8.71]",0.0177712119061286,0.0204300647184846,0.0134502443923202,0.833333333333333
"Bacteroides.Otu0069","patient","(8.71,15.3]",0.0178344360262854,0.0295109815869747,0.00475759144237405,0.75
"Bacteroides.Otu0069","patient","(15.3,26.4]",0.012530724765889,0.0114870961426112,0.0107617286026568,1
"Clostridium_XlVa.Otu0236","control","[3.18,6.27]",0.00301027193525732,0.00308572909577897,0.00305131586979484,0.75
"Clostridium_XlVa.Otu0236","control","(6.27,8.71]",0.0225927736037498,0.0296718552507939,0.0225927736037498,1
"Clostridium_XlVa.Otu0236","control","(8.71,15.3]",0.00428439550404864,0.00655470970462028,0.000918800964741013,1
"Clostridium_XlVa.Otu0236","control","(15.3,26.4]",0.00442757907463132,0.00515215634464275,0.00339678720543486,1
"Clostridium_XlVa.Otu0236","patient","[3.18,6.27]",0.00599718573056706,0.00483314955227956,0.00595438240458974,1
"Clostridium_XlVa.Otu0236","patient","(6.27,8.71]",0.003017292935306,0.00305207905165908,0.00210827481431997,0.833333333333333
"Clostridium_XlVa.Otu0236","patient","(8.71,15.3]",0.00238481445353557,0.00283595619507657,0.00135042845640672,1
"Clostridium_XlVa.Otu0236","patient","(15.3,26.4]",0.00449809828901,0.00707740906223814,0.00206868018204386,1
"Roseburia.Otu1051","control","[3.18,6.27]",0.0011267726840513,0.0012165468073167,0.00090389627686633,0.75
"Roseburia.Otu1051","control","(6.27,8.71]",0.00841120622472412,0.0111355247218372,0.00841120622472412,1
"Roseburia.Otu1051","control","(8.71,15.3]",0.00183175000287658,0.00115554727446447,0.00191815856777494,1
"Roseburia.Otu1051","control","(15.3,26.4]",0.00248621766733125,0.00176739317837876,0.00198145920317033,1
"Roseburia.Otu1051","patient","[3.18,6.27]",0.00370148219609642,0.00429176503584671,0.0024606250182225,0.75
"Roseburia.Otu1051","patient","(6.27,8.71]",0.00112649527291514,0.00141822904327047,0.000539691549574499,0.666666666666667
