"Prevotella.Otu1987"	"Bacteroides.Otu2654"	"Bacteroides.Otu2625"	"Enterococcus.Otu1019"	"Lachnospiracea_incertae_sedis.Otu0778"	"Prevotella.Otu1633"	"Alistipes.Otu1466"	"Roseburia.Otu1051"	"Lachnospiraceae.Otu2222"	"Haemophilus.Otu1497"	"Lachnospiracea_incertae_sedis.Otu0113"	"Roseburia.Otu2084"	"Prevotella.Otu2602"	"Akkermansia.Otu1935"	"Clostridiaceae_1.Otu1955"	"Prevotella.Otu1319"	"Prevotella.Otu2501"	"Lachnospiraceae.Otu0033"	"Lachnospiraceae.Otu2076"	"Prevotella.Otu0634"
0.429044533832846	4.26092463789169	1.65352791567771	1.09822422659428	6.19776053040459	6.87612842745149	1.48143245964393	4.62681269927631	6.9814275484822	3.75813343590689	3.68367341202914	4.81491693116662	0.00232101375481464	-0.574069721405612	-0.12738458501968	-0.527652479880124	-0.00418144810334731	2.96128373379807	2.25696572406969	-0.801476871076683
0.333301139794316	9.60093493718245	7.35908531803496	6.36740296516315	2.22778298505515	6.87593288617514	1.43562357674598	4.4862168204184	2.39803098640583	0.627098599092712	2.64296169859211	4.05642033269495	-0.34291297479045	-0.882179304717935	-0.209916720692247	-0.678140022772957	-0.324423144506189	-0.490215146996918	1.22393299135876	-1.15971805010859
0.332357308379999	4.60274468363311	2.32158091915322	-0.494449545648671	3.73615363956136	6.87593118206685	6.05754895743342	4.2686730342972	3.82324959902998	0.626503952264105	3.78927509500545	4.83277772549345	-0.346963081334467	-0.884152752641787	1.68222351355979	-0.678632528732227	-0.32818005440875	0.354104915892143	1.92596162583791	-1.16195446539263
0.459320190599636	7.61263026512642	1.66988633049498	-0.00838857464431553	4.02199896906492	6.87620061224136	4.37446957390021	4.24824730603259	4.41580114202773	2.10588178364106	1.91354709080619	4.10905061753756	0.092833435554643	-0.485181673172313	-0.0467063540720529	-0.44721261140161	0.079778568767651	-0.289079029117969	1.24231261596838	-0.705665601329612
0.727880321542557	3.34986192277627	1.74287513104282	49.7777656182121	2.33476893063282	6.8765614942282	1.56597950318741	3.47505602587277	2.19635114043795	0.899230386469085	1.96468389781704	2.69533052344477	0.413444024077394	-0.170324895615967	0.239069836540709	-0.162280741711688	0.377179410399358	0.025685915461741	1.26551964082855	-0.366285580666245
11.4737251427327	7.06379129171839	3.96369301607206	-0.18643433259082	3.40828987150203	7.13522144772785	1.4704057437092	3.28922687419918	3.52883083242403	3.07401952003904	2.89586873841171	3.43574139928174	11.687172133236	-0.643389458506217	1.71523726890878	6.87777503704239	2.58924180532414	-0.36718442873037	1.23409773243701	8.13936040260363
0.313066794176152	3.64588518404118	7.36674582172842	-0.590430924344639	7.08158437108352	6.87589721796155	1.426600863661	4.4828425386195	4.05161024825673	2.63943710497788	4.12638476214416	4.93274056316029	-0.433808721192104	-0.92650239131146	0.433517136225948	-0.688674142728536	-0.4087387362187	2.45580981643986	3.26543953245408	-1.21002069324917
0.67522736940957	3.34579640976221	1.73072812217777	0.294509816066412	2.32493001707647	6.87649675588495	4.6111876572012	4.15941834277514	2.19046211609149	0.85103504357662	1.95601408984248	3.67274057916454	0.366901227771388	-0.216032415541905	0.197583923395789	-0.203644085427725	0.334005955470512	-0.0208344534818031	1.26148092738895	-0.415553121220177
3.73501126927144	3.88417728793812	2.17301011272978	1.78742615324393	2.46915088757261	7.17141250952754	1.41735757681726	4.31655459130995	2.62538476779788	0.60136911359043	6.31088825530661	4.44653751088323	0.472745691807561	-0.967683231553143	-0.232301005342264	-0.699695914799683	3.0976775698462	0.567472778695359	1.21885803410304	-1.26925441193429
0.39161549022273	3.51725696600389	1.6340704516631	-0.243527395748793	6.69597646037791	6.87604636351741	1.46291129444934	6.28064844727753	9.45867530506438	12.1138499559589	8.08335717514726	6.19847652472163	-0.119924306120188	-0.694121175927229	-0.177654294813357	-0.634375625396373	-0.11757714468305	1.78256613362319	3.21518180839332	-0.930878770671875
0.534389440704873	3.33557101813248	9.44116857944694	0.147369481963767	2.29952814997474	6.87633645194547	1.5245195220354	3.11042234059737	2.1754354388258	1.78263359122281	1.93363178999399	2.68145299550252	0.233766065121876	-0.346778279190416	0.0789139200316072	-0.321963480273617	0.210508757186528	-0.1539054629049	1.25124981278254	-0.55648238515746
0.283422224777611	3.30294174528885	1.58267357404101	-0.686932510295782	2.21099744762637	6.87584810967689	1.41379560329214	6.36761119571955	2.12518565147719	1.39208362937819	1.85568907436269	3.89322741699854	-0.498640758227982	-0.977549756851697	2.95670313175167	-0.704008288643814	-0.453007249564078	-0.53363176994209	1.21788919938458	-1.2947306111264
0.231128901876442	7.53006118667012	7.30391877262684	3.576681137977	2.19487559205705	6.87576987077991	1.39240035654238	3.35046121382188	2.11641137236349	0.565397243611489	1.84151578952012	2.64404619536412	-0.574143184648303	-1.03744875681478	-0.264035362804722	-0.730731765055908	-0.513315275768423	-0.58036375259086	1.21221107458961	-1.40824774258803
7.71761852805605	7.35627720405782	3.12879361967063	0.330025963039487	3.3584844009303	9.01672917269401	5.96903784932591	3.6929793658159	2.12447942182499	2.1939408693788	3.10198675023477	4.07804148891024	11.1964298835472	-0.982038338743412	-0.23887084668343	0.506030681088904	4.9110350417955	-0.537171356166626	1.72784150015352	4.92359467324117
0.961198012352645	6.49136771937023	4.26939780377094	-0.66353006270872	9.03164432103682	6.87586812716121	3.43311890458692	4.02979863160304	3.64604980977657	1.12561717001883	3.33605510584686	4.59232730273249	-0.481115308923752	-0.0541887454498763	1.78636422773381	-0.697635201861911	-0.438778902307259	3.42703990059248	3.59862645311151	-1.25757552545866
0.411002192989564	5.53822557223627	3.3647653280417	-0.17178303568278	2.25682130634335	6.87608790730749	3.38579705325975	3.10034551785922	2.15077049894502	1.49683146958682	2.90910654753027	3.30683240169414	-0.0550087470736118	8.5000940741181	1.50287237495812	-0.578602375256265	-0.0573609740805792	-0.360732994020253	1.234702592651	-0.862162874942688
0.257418512692917	3.30015154712521	1.57138154305233	-0.737216379487946	7.85713203613485	6.8758079260655	1.40296659502873	3.74176063846654	5.0161941606372	4.25561111096872	3.74265075591424	4.75650840364709	-0.535909988074277	-1.00691262787116	1.72146397635015	-0.717352506885957	-0.482990663029258	3.05237733186029	3.17104274663333	0.805501980323873
0.218810492561112	4.58445331417579	2.18685106653654	-0.814559808627405	4.35099224687493	6.87575288289264	2.95707481653855	3.53300830959298	3.87200248130629	1.19712995824745	3.67004707821551	4.8741214384253	-0.592268664790797	-1.05208845871725	-0.270330243871569	-0.736959270108483	-0.527520306120196	0.107171108621026	2.79503051897581	-1.43135390951065
0.155756582468091	3.29070837877865	1.53109632395045	-0.948540785711152	2.17414997416885	6.87567370016383	1.36421691312803	3.08277894521005	2.10531138064465	0.523492520224495	1.82330911576938	2.63731179568153	-0.687533513852441	-1.13093502709238	-0.301695492514336	-0.768372399314384	-0.600048270961064	-0.650226621261461	1.2050954107136	-1.56738617833598
0.44250190739475	7.3906992075489	9.53841285857446	3.79709880926355	2.26963934006167	6.87615985576856	1.48828115413984	4.04671569413486	2.15809251671279	0.698832193868426	1.9073023461278	2.67018857055307	0.0433754772303546	-0.533752038406515	-0.0907906963594515	-0.491166707245159	0.0339009871855747	-0.312984651508142	1.23958148284957	-0.758018965563167
5.2283457189511	3.6235172148484	1.55856439626641	1.39681881611389	2.19357724676409	6.87887781709862	1.73891263285591	3.78627303492627	2.1157100348779	1.99156400309195	2.7699257769766	3.56677210039496	3.40313876568113	-1.04268692497027	1.2731305781807	2.46036347384074	0.400709332545092	-0.584383347241243	1.21175922852803	1.67118927095641
0.271336728338998	3.30162449913025	1.57737484415806	-0.710129096790059	2.20713984955097	6.87582910904868	1.40871588845486	3.08948846195489	2.12307517485042	4.34426675711638	1.85229694328981	2.64813569812417	-0.515898006632227	-0.991108209621424	5.19012208179139	-0.710223185439556	-0.466939261722331	-0.544316840625655	1.21651921340976	-1.33425224643335
0.341490935754553	6.53719832504906	5.00287221957326	-0.451903233058468	2.23067492734542	6.87594784285293	1.43934072052839	5.45765652157098	2.1360570438407	0.632277222314052	3.194227605136	3.95857402819521	-0.308466429268405	-0.865401769657499	1.58582310169784	-0.673861926774583	-0.29247026460673	-0.483186919876326	1.22498776645254	-1.13045867208681
2.35856056000267	3.30860307147293	1.60482544076967	-0.496546465969553	3.73379935111733	6.88036636684446	1.43499885356873	5.41014647613817	2.3957085034707	5.36932213521454	4.28854001012605	4.74895045020143	1.23570181056897	-0.885077297239696	0.499215557194074	0.513606655175505	-0.329940032637923	-0.491406096914703	2.62979954014425	-1.16300231482221
6.67664921030084	3.29831191216136	1.56379190847284	-0.772914276041076	3.25811114559231	6.91122701623247	1.39568025764085	3.85258443881991	5.38031382646432	2.83079453715077	3.93269027293289	3.88646043293179	6.29434873126558	-1.02774997003946	0.1454323426174	4.08299826885208	1.52358344914531	-0.572890928731187	1.21306591213029	6.20943065590461
0.463535233583629	3.6006675371693	9.38020499503549	0.00499777825830305	4.2528784369166	6.87621110319072	1.49917726987143	4.91113591055972	5.14262529208152	2.69101575076801	3.92529638409458	4.03802179211826	0.104945643140974	-0.473286836300904	-0.0359101400110013	-0.43644829457244	0.0910139454493424	-0.282663810783568	2.88333689907487	-0.69284431155292
0.444755352812907	3.32439045904812	4.74253419263508	-0.0556044270131908	4.75992655817199	6.87616521590651	1.4894363422926	5.94508498472947	5.20159220432246	0.700369312986136	2.7738664424576	3.88353317149658	0.0501117017547147	-0.527136704969127	-0.0847863638370812	-0.485180114421695	0.0401495607345467	-0.309724559126843	3.43290139953344	-0.750888383791669
0.749042922974289	3.35157368668834	1.7479125372415	0.366623318960643	2.33886955203794	6.87658892510742	5.67054117880571	3.12033005128347	2.19881665893384	0.918601357918554	3.68604600225315	3.18829602951958	0.43215079374255	-0.151953845419535	0.255744112328699	-0.14565572978956	0.394531953458721	0.0443836709821296	1.26721520319751	-0.346483664875641
6.69930767253484	3.35233753769963	1.75014609329074	0.375674558908281	9.58769862998872	53.3723673723218	1.57282383617697	4.45836507299837	3.23603575151333	4.67545813818774	3.88564223513927	5.40096082093515	0.440340514868015	-0.143911100435566	0.263044018785937	-0.138377390782514	49.4814838662683	2.81854174127483	3.90893606120119	0.873804143351089
0.46709631071275	3.60496881276759	4.16897221402557	2.96029929633003	3.78266476336603	6.87622005462923	1.50104721153944	6.17479906019568	9.16393315637014	0.715739392382984	8.37738436568863	3.8512434924173	0.115095105108086	0.600079004038883	2.70294593112685	-0.4274283018518	0.10042866423649	-0.272519239490862	1.2436072871347	-0.682100671962002
0.460734331804346	5.88181580141496	1.67066417696242	-0.00388407521285439	6.40002986017057	6.87620411939818	1.49771160905728	4.25250052626115	3.61518396384309	5.80050003927319	2.47636569070285	4.1922735658996	0.0969091858791132	-0.481179067958308	-0.0430734347508871	-0.443590425479143	0.0835592660377006	2.20039435373028	1.24254654680712	-0.701351245288821
0.433922241343152	7.34133584894482	1.65612762554807	1.11913614438116	2.26608818846451	6.87613970091909	1.48390409176187	3.31540413040138	2.15605694138286	0.692994675880284	1.90417483673909	2.6688811150501	0.0173646380716646	1.01660277086613	-0.113975453181308	-0.514282965095027	0.00977313322733464	-0.325584559243925	1.23822222403642	-0.785552551312228
1.31539747465275	7.08031726439203	4.93177522413324	-0.251767991930444	4.63855722291035	6.87604186661231	13.0720590152569	3.41472025113795	3.22887836368317	0.663274501825654	3.01547137132207	4.79019334573278	-0.127380542506109	-0.701443599593854	0.686486537659434	-0.636034519160726	-0.124493606758733	0.993942514314607	1.2315412761351	-0.938771515794188
0.239611726561743	3.29833386097135	2.10573566375246	0.0464439948711869	5.31583636433781	6.87765284959266	1.39576789989975	4.07451246362187	2.44481675759239	3.17499259082929	4.40651079634106	4.57361488326034	-0.561741716935993	-1.02749362360671	-0.259670171639347	-0.726427597198289	-0.50353091082528	-0.572692888544761	4.25064025249971	-1.39284107808574
0.22008925252944	3.43629157379857	1.5558796650975	-0.811943930915481	2.19165848258835	6.87575462209542	1.38807735842276	3.37692383534511	2.11467501466765	0.559062527497175	2.17895253997843	3.37869520586199	-0.590380459535573	-1.05055832756323	-0.269679234126658	-0.736314084754419	-0.526045964566935	-0.590401636759079	1.21109295293707	-1.42891266182818
0.418188686191218	3.72959810357394	1.64779506165403	1.05107096572722	11.8097845027248	6.98014573747647	1.47597956509973	5.68135373346916	3.18627670540582	8.89734705608324	3.73549351686713	6.29699781309874	-0.0318425623191629	-0.607620183734434	2.46025490584885	-0.558014208265028	-0.0358718433718543	7.51730641748628	3.92806459578969	-0.837640477548143
0.914636017548121	6.12130965795875	3.1575247477493	-0.796588198259469	2.19385012068802	6.87576499719735	3.86812233903927	3.08673832537455	2.11585736950691	0.866412870061783	1.84061456464595	2.64370777666593	-0.579271873583036	-1.0415802141786	0.093032641549824	-0.732501560567236	-0.517346370795221	-0.583535060857446	1.2118541258827	-1.41471280135565
0.934715938101186	6.9410040406543	4.14579641335605	1.8176485194024	2.18807247203162	6.87573776517857	4.64538158259443	3.15283489948574	2.11274531064175	0.551930801607151	1.8355376616633	2.69148010569896	-0.609010824991862	2.39188641885672	-0.276053723977997	-0.742643075504423	-0.540535246271404	-0.601909003563136	1.20985249812129	-0.831034174644591
0.275041315209539	12.6902505877745	2.6722862729006	-0.702987076939472	2.2083137947165	6.87862115215423	6.24541906854663	3.92665101417189	2.12371670805236	0.591245350161232	2.6586565907106	3.04794008473051	-0.510596581595335	8.27672525332347	0.614093631980072	-0.708320478188568	-0.462667958713043	-0.54103440435413	1.21693537447325	-1.32176778760026
0.275111179975955	3.30203202875901	1.57902024432923	-0.70285265533035	2.20833600640281	6.87583498171449	1.41029360763927	3.54007866967545	3.98977304084679	0.59128729170894	5.19870314790213	3.99352943858731	-0.510496701123776	-0.986862933584173	-0.241142370159811	-0.708284574848121	-0.462587411692599	-0.540972561781758	1.21694325482517	-1.32153562820923
0.508261885719502	4.26684209004956	2.21351467825743	-0.843967985069475	3.08225760698938	6.87573387717944	3.32905829180226	4.20978682103921	3.54444285493151	0.766983211812841	4.47209982656941	3.8589473219451	-0.613415416235278	-1.06930726458911	-0.277544804554526	-0.74412725499411	-0.543941637942016	-0.604627738431955	2.04716503465683	-0.859031970746937
19.277146370372	3.99948223455598	1.6111160896716	-0.435350541736151	4.8332235928396	6.95362459844257	1.44101050932607	3.94012070964179	2.62740679100084	2.73648543934578	3.91635200386741	3.14369127652093	13.889237212766	-0.858111108053489	-0.203440174021385	8.16529201157007	2.64070819718225	-0.477283111848696	3.40991292339954	0.508700246192262
0.470749750248955	3.82472600334762	1.6762096240675	2.38363902063951	2.8378814166911	6.88582839753393	1.50297320161335	4.03506313413889	2.1650183761277	0.718275217258089	3.85185940530596	3.2597282997524	0.12543032462216	4.51794213225726	-0.0176511228444679	-0.418243223363375	0.110015693149355	-0.262189000161313	1.24422262185685	-0.671160400062661
1.21933552905423	6.33267398020203	1.88390538652562	4.71006382121757	2.87752141011843	6.87583389837981	4.51174504315109	3.7134109420803	2.29991863409432	0.590871017635517	2.54444806725938	3.80268532619173	-0.511488457665681	-0.987641784406844	-0.241508296144052	-0.708640983501467	-0.463387076748812	0.118842730587998	1.21686507271086	-1.32384576021934
0.478359058495079	3.6186825829219	1.68046553478856	0.0511583427409477	3.6541243188589	6.87624890598272	4.07583842357592	5.38383085889917	4.57152642791917	0.723576653363534	3.63977087388115	3.46964377120886	0.14671253389781	-0.432269511536806	0.00131877057871155	-0.399329376169545	0.129757233750134	-0.240917046045628	2.14905208797533	-0.648632271291203
10.6734693882028	5.83933037067091	2.8633205021755	-0.760074770652421	2.1992607410129	7.76922370613894	3.49110165962958	3.08785023947182	2.11878598432504	0.573938398796594	1.84537005503986	2.64549948205222	9.15127635491329	-0.3218546690949	-0.256452422153929	4.63796923960654	3.88355275420261	-0.567088484916893	1.21374317643597	2.48491612285636
0.30951594718892	3.30591132009232	1.59441534183087	-0.609127805481451	4.283568602684	6.8796492934383	1.4250411460016	5.24436742287231	4.94764371216741	3.2058533500918	5.02274742194904	3.24464959858073	-0.450725988142525	-0.93475807225034	2.80297949101922	-0.690517272737032	-0.422956941865531	0.266445027241661	3.42631575144394	-1.21940671728792
6.9507164443762	4.55085589798655	5.51761968294376	-0.3245331713522	2.24143895348418	6.89314934090621	1.45306893674546	3.09688572532183	2.14207777124779	0.651243943611667	1.88247228499839	2.65998668940921	3.71033406181816	-0.766101236026834	-0.189137377774348	2.38328720841007	-0.185566567113362	-0.42816522691289	1.22894838986048	1.49819101261999
0.335253906101741	4.8586033308292	4.08747633359323	0.654401047970032	8.21420090616786	6.87593642471169	6.0779488266468	3.79402208290283	2.13482958420985	1.25984247972366	2.8071745426907	5.20103681194246	-0.334587338327776	-0.878123079638597	-0.208851462263544	-0.677120694823848	-0.316700220249294	3.38144181854618	3.79442981449718	-1.15512229913954
0.407613455943283	4.57865245578437	6.15847393492353	1.6337224765661	3.91987314859729	6.87608049924872	1.47073130020296	3.28985813879027	2.15000774703718	0.675296393927189	1.89483238609936	2.66501408712276	-0.0660935708565207	-0.641256509427282	-0.161844694038379	-0.588453639309027	-0.0676433416641549	-0.36612719064543	1.23419601606237	0.789312908118443
0.599111653191204	3.94649809928698	1.71412782452815	0.220149188031605	4.02202516457621	6.87641141354803	3.28909411725911	3.96778668248082	2.18254318012822	2.9763320623258	4.56407599027221	4.17149295861804	0.299618423443736	2.35817560151552	1.10802413989454	-0.263439413222081	0.271593909983851	0.979178852875974	1.25607565600228	2.64075477170453
0.223062115742664	4.48602080585204	1.55708380827598	-0.805877273359673	3.06639003300052	6.87575868700353	2.91079687714507	3.38904917865025	4.09385827353898	0.560761853791757	4.67472622401053	4.52692214016875	-0.585996759204658	-1.04701050447425	0.0720126960115423	-0.734812996425671	-0.522618145225379	-0.587692343147846	2.12814570578617	-1.4232762769061
0.418986132323617	5.32392628418502	3.64747930888069	-0.143369489812542	2.26001222004035	6.88356799509985	1.4763778690092	4.90049350470204	4.5069833514672	0.68290716339473	2.3905265903929	2.66665930040562	-0.0292996709460214	-0.605122928147485	1.95179418598072	-0.55575429914379	-0.0335130378251147	-0.34823287982866	1.23591004002441	-0.834948718268644
0.256887465202339	6.91943298859199	1.83587499758672	-0.738257974990772	3.21259504550186	6.87580713233278	4.40021108061788	3.43299255345151	4.43302582893096	0.580434554851303	4.03853430966017	3.74955102678442	-0.53667657140274	-1.00752043182875	-0.250705318677542	-0.717623911774661	-0.483603193700541	-0.557180894813329	2.17890638419206	-1.36261628869765
0.25624473202306	4.21080944774424	4.56423856978614	-0.739519435381973	4.08516661131108	6.87580617307671	1.40248665727655	4.27035277046594	3.70900065582923	0.580055008145605	2.73372860243311	3.42315961238938	-0.537604680655832	1.78045314714561	0.216843506501815	-0.717952335017111	-0.484344553150271	-0.557755413929601	2.41850741351812	-1.36371482597985
11.4530261516292	3.55583351152338	1.57812952972864	-0.706783318427854	4.11360936886388	6.97969358405866	1.40943956807403	4.0323826222529	3.35141845095204	5.62074458677477	3.24319151003027	3.60552793063328	21.3317340191781	-0.989156192509365	4.11906067449377	4.07084051687172	2.63501146042489	-0.542779956722831	2.87469217399063	-1.32836679526994
0.273272463505868	4.34959335065156	2.10111969482256	-0.706393713847355	2.98085212802136	6.87857074868594	1.40952403383741	4.16019371661876	3.68805171698668	0.5901843205046	3.79006198180791	4.63375058033154	-0.513126596039783	-0.988928886685245	7.03363948321388	-0.7092292383436	-0.464707334679616	0.113708227829974	2.28920494976802	-1.32768572612108
