".record.id","Sample.type","feature","Abundance"
"SB17","patient","Sutterella",0.0366559485530547
"SB18","patient","Sutterella",0
"SB19","control","Sutterella",0.0017614937466972
"SB21","control","Sutterella",0
"SB22","patient","Sutterella",0
"SB23","patient","Sutterella",0
"SB24","control","Sutterella",0.00129087779690189
"SB25","control","Sutterella",0
"SB26","control","Sutterella",0.0002686005909213
"SB28","patient","Sutterella",0
"SB29","patient","Sutterella",0
"SB3","control","Sutterella",0.00518134715025907
"SB30","patient","Sutterella",0.000151423379769836
"SB31","control","Sutterella",0.00608058608058608
"SB32","control","Sutterella",0.0257005728440935
"SB33","control","Sutterella",0.00178017686918571
"SB34","patient","Sutterella",0
"SB35","patient","Sutterella",0
"SB36","patient","Sutterella",0.0578386605783866
"SB38","patient","Sutterella",0.0128088387057609
"SB39","patient","Sutterella",0.00515297906602254
"SB4","patient","Sutterella",0.00180886343081097
"SB40","control","Sutterella",0
"SB41","patient","Sutterella",4.42634560906516e-05
"SB42","patient","Sutterella",7.59705234369065e-05
"SB43","patient","Sutterella",0.0307707241312367
"SB44","patient","Sutterella",0
"SB45","control","Sutterella",0.00141018861272695
"SB5","patient","Sutterella",0.000108944329447652
"SB6","patient","Sutterella",0
"SB7","control","Sutterella",0
"SB8","patient","Sutterella",0
"SB9","patient","Sutterella",0.0011359333585763
"SB1","control","Megamonas",0
"SB10","control","Megamonas",0
"SB11","patient","Megamonas",0
"SB12","control","Megamonas",0
"SB13","control","Megamonas",0
"SB14","control","Megamonas",0
"SB15","control","Megamonas",0.134583563154992
"SB16","patient","Megamonas",0
"SB17","patient","Megamonas",0
"SB18","patient","Megamonas",0
"SB19","control","Megamonas",0.130878985379602
"SB21","control","Megamonas",0
"SB22","patient","Megamonas",0.0499040307101727
"SB23","patient","Megamonas",0
"SB24","control","Megamonas",0
"SB25","control","Megamonas",0
"SB26","control","Megamonas",0
"SB28","patient","Megamonas",0
"SB29","patient","Megamonas",0
"SB3","control","Megamonas",0
"SB30","patient","Megamonas",0
"SB31","control","Megamonas",0
"SB32","control","Megamonas",0
"SB33","control","Megamonas",0.0111404616974848
"SB34","patient","Megamonas",0
"SB35","patient","Megamonas",0
"SB36","patient","Megamonas",0
"SB38","patient","Megamonas",0
"SB39","patient","Megamonas",0
"SB4","patient","Megamonas",0
"SB40","control","Megamonas",0
"SB41","patient","Megamonas",0
"SB42","patient","Megamonas",0
"SB43","patient","Megamonas",0
"SB44","patient","Megamonas",0
"SB45","control","Megamonas",0
"SB5","patient","Megamonas",0.000108944329447652
"SB6","patient","Megamonas",0
"SB7","control","Megamonas",0
"SB8","patient","Megamonas",0
"SB9","patient","Megamonas",0
"SB1","control","Bifidobacterium",0.000681973175721755
"SB10","control","Bifidobacterium",0.00127735672315422
"SB11","patient","Bifidobacterium",0
"SB12","control","Bifidobacterium",0.190116122063192
"SB13","control","Bifidobacterium",0.00704225352112676
"SB14","control","Bifidobacterium",0.00219185146982981
"SB15","control","Bifidobacterium",0.0015857694429123
"SB16","patient","Bifidobacterium",0.000413736036408771
"SB17","patient","Bifidobacterium",0.000385852090032154
"SB18","patient","Bifidobacterium",0
"SB19","control","Bifidobacterium",0.0343491280605954
"SB21","control","Bifidobacterium",0.00791794133525283
"SB22","patient","Bifidobacterium",0.00115163147792706
"SB23","patient","Bifidobacterium",0.000268961807423346
"SB24","control","Bifidobacterium",0.00372920252438325
"SB25","control","Bifidobacterium",0.000213128729752771
"SB26","control","Bifidobacterium",0.005372011818426
"SB28","patient","Bifidobacterium",0
"SB29","patient","Bifidobacterium",0.00143988480921526
"SB3","control","Bifidobacterium",0.00953367875647668
"SB30","patient","Bifidobacterium",5.04744599232788e-05
"SB31","control","Bifidobacterium",0.00593406593406593
"SB32","control","Bifidobacterium",0
"SB33","control","Bifidobacterium",0.000803950844148386
"SB34","patient","Bifidobacterium",0.000606113083383843
"SB35","patient","Bifidobacterium",0
"SB36","patient","Bifidobacterium",0
"SB38","patient","Bifidobacterium",6.07053967097675e-05
"SB39","patient","Bifidobacterium",0.0209339774557166
"SB4","patient","Bifidobacterium",0.000301477238468496
"SB40","control","Bifidobacterium",0.000357015351660121
"SB41","patient","Bifidobacterium",0
"SB42","patient","Bifidobacterium",0.00326673250778698
"SB43","patient","Bifidobacterium",0
"SB44","patient","Bifidobacterium",0.000549148819330038
"SB45","control","Bifidobacterium",0
"SB5","patient","Bifidobacterium",0.00119838762392417
"SB6","patient","Bifidobacterium",0
"SB7","control","Bifidobacterium",0
"SB8","patient","Bifidobacterium",0.000336304018833025
"SB9","patient","Bifidobacterium",0.0102234002271867
"SB1","control","Akkermansia",0
"SB10","control","Akkermansia",0
"SB11","patient","Akkermansia",0.0303571428571429
"SB12","control","Akkermansia",0
"SB13","control","Akkermansia",0.00880281690140845
"SB14","control","Akkermansia",0.00038679731820526
"SB15","control","Akkermansia",0
"SB16","patient","Akkermansia",0
"SB17","patient","Akkermansia",0
"SB18","patient","Akkermansia",0
"SB19","control","Akkermansia",0
"SB21","control","Akkermansia",0.00539859636494511
"SB22","patient","Akkermansia",0
"SB23","patient","Akkermansia",0
"SB24","control","Akkermansia",0.00731497418244406
"SB25","control","Akkermansia",0.0223785166240409
"SB26","control","Akkermansia",0.0002686005909213
"SB28","patient","Akkermansia",0
"SB29","patient","Akkermansia",0
"SB3","control","Akkermansia",0
"SB30","patient","Akkermansia",0.0279123763375732
"SB31","control","Akkermansia",0
"SB32","control","Akkermansia",0
"SB33","control","Akkermansia",0
"SB34","patient","Akkermansia",0
"SB35","patient","Akkermansia",0.000802890405459655
"SB36","patient","Akkermansia",0
"SB38","patient","Akkermansia",0
"SB39","patient","Akkermansia",0.175201288244766
"SB4","patient","Akkermansia",0
"SB40","control","Akkermansia",0.0174937522313459
"SB41","patient","Akkermansia",8.85269121813031e-05
"SB42","patient","Akkermansia",0.00167135151561194
"SB43","patient","Akkermansia",9.706853038245e-05
"SB44","patient","Akkermansia",0
"SB45","control","Akkermansia",0
"SB5","patient","Akkermansia",0
"SB6","patient","Akkermansia",0.00667408231368187
"SB7","control","Akkermansia",0
"SB8","patient","Akkermansia",0
"SB9","patient","Akkermansia",0
"SB1","control","Clostridium_XlVa",0.0218231416230962
"SB10","control","Clostridium_XlVa",0.00928212552158733
"SB11","patient","Clostridium_XlVa",0.000892857142857143
"SB12","control","Clostridium_XlVa",0
"SB13","control","Clostridium_XlVa",0.0519366197183099
"SB14","control","Clostridium_XlVa",0.00232078390923156
"SB15","control","Clostridium_XlVa",0.0015857694429123
"SB16","patient","Clostridium_XlVa",0.00248241621845263
"SB17","patient","Clostridium_XlVa",0.00218649517684887
"SB18","patient","Clostridium_XlVa",0.00105387142768582
"SB19","control","Clostridium_XlVa",0.00651752686277964
"SB21","control","Clostridium_XlVa",0.00827784775958251
"SB22","patient","Clostridium_XlVa",0.00575815738963532
"SB23","patient","Clostridium_XlVa",0.00658956428187197
"SB24","control","Clostridium_XlVa",0.00286861732644865
"SB25","control","Clostridium_XlVa",0.0051150895140665
"SB26","control","Clostridium_XlVa",0.0024174053182917
"SB28","patient","Clostridium_XlVa",0
"SB29","patient","Clostridium_XlVa",0.000719942404607631
"SB3","control","Clostridium_XlVa",0.00766839378238342
"SB30","patient","Clostridium_XlVa",0.00969109630526953
"SB31","control","Clostridium_XlVa",0.00754578754578755
"SB32","control","Clostridium_XlVa",0.0205914228208701
"SB33","control","Clostridium_XlVa",0.00223957735155622
"SB34","patient","Clostridium_XlVa",0.00658065633388172
"SB35","patient","Clostridium_XlVa",0.000401445202729827
"SB36","patient","Clostridium_XlVa",0.00076103500761035
"SB38","patient","Clostridium_XlVa",0.000849875553936745
"SB39","patient","Clostridium_XlVa",0.00837359098228663
"SB4","patient","Clostridium_XlVa",0.00602954476936991
"SB40","control","Clostridium_XlVa",0.00142806140664049
"SB41","patient","Clostridium_XlVa",0.0028328611898017
"SB42","patient","Clostridium_XlVa",0.0214996581326445
"SB43","patient","Clostridium_XlVa",0.00611531741409435
"SB44","patient","Clostridium_XlVa",0.0126304228445909
"SB45","control","Clostridium_XlVa",0.000881367882954345
"SB5","patient","Clostridium_XlVa",0.0305044122453426
"SB6","patient","Clostridium_XlVa",0.00482017055988135
"SB7","control","Clostridium_XlVa",0.00459981600735971
"SB8","patient","Clostridium_XlVa",0.00386749621657979
"SB9","patient","Clostridium_XlVa",0.00757288905717531
"SB1","control","Roseburia",0.00886565128438281
"SB10","control","Roseburia",0.0148173379885889
"SB11","patient","Roseburia",0.00267857142857143
"SB12","control","Roseburia",0.00459087226573049
"SB13","control","Roseburia",0.022887323943662
"SB14","control","Roseburia",0.00489943269726663
"SB15","control","Roseburia",0.0132377275234418
"SB16","patient","Roseburia",0.00206868018204386
"SB17","patient","Roseburia",0.00090032154340836
"SB18","patient","Roseburia",0.0026656747876759
"SB19","control","Roseburia",0.00405143561740356
"SB21","control","Roseburia",0.0113370523663847
"SB22","patient","Roseburia",0.0168905950095969
"SB23","patient","Roseburia",0.00416890801506186
"SB24","control","Roseburia",0.00315547905909352
"SB25","control","Roseburia",0.00596760443307758
"SB26","control","Roseburia",0.0016116035455278
"SB28","patient","Roseburia",0
"SB29","patient","Roseburia",0.000719942404607631
"SB3","control","Roseburia",0.0167875647668394
"SB30","patient","Roseburia",0.00156470825762164
"SB31","control","Roseburia",0.0172893772893773
"SB32","control","Roseburia",0.0195076637250348
"SB33","control","Roseburia",0.00356035373837143
"SB34","patient","Roseburia",0.00597454325049788
"SB35","patient","Roseburia",0.000401445202729827
"SB36","patient","Roseburia",0
"SB38","patient","Roseburia",0.00339950221574698
"SB39","patient","Roseburia",0.0035426731078905
"SB4","patient","Roseburia",0.00211034066927947
"SB40","control","Roseburia",0.00714030703320243
"SB41","patient","Roseburia",0.00376239376770538
"SB42","patient","Roseburia",0.00402643774215604
"SB43","patient","Roseburia",0
"SB44","patient","Roseburia",0.0112575507962658
"SB45","control","Roseburia",0.00176273576590869
"SB5","patient","Roseburia",0.0183026473472056
"SB6","patient","Roseburia",0.00296625880608083
"SB7","control","Roseburia",0.00629820961007714
"SB8","patient","Roseburia",0.0129477047250715
"SB9","patient","Roseburia",0.0208254449072321
"SB1","control","Dorea",0.00932030006819732
"SB10","control","Dorea",0.0281018479093928
"SB11","patient","Dorea",0.00446428571428571
"SB12","control","Dorea",0
"SB13","control","Dorea",0.0158450704225352
"SB14","control","Dorea",0.00283651366683858
"SB15","control","Dorea",0.0313017098731384
"SB16","patient","Dorea",0
"SB17","patient","Dorea",0.0047588424437299
"SB18","patient","Dorea",0.000805901679995041
"SB19","control","Dorea",0.00546063061476132
"SB21","control","Dorea",0.0122368184272089
"SB22","patient","Dorea",0.0138195777351248
"SB23","patient","Dorea",0.00242065626681011
"SB24","control","Dorea",0.00272518646012622
"SB25","control","Dorea",0.00447570332480818
"SB26","control","Dorea",0.005372011818426
"SB28","patient","Dorea",0
"SB29","patient","Dorea",0.000359971202303816
"SB3","control","Dorea",0.00746113989637306
"SB30","patient","Dorea",0.000100948919846558
"SB31","control","Dorea",0.0133333333333333
"SB32","control","Dorea",0.00464468183929401
"SB33","control","Dorea",0.00223957735155622
"SB34","patient","Dorea",0.000952463416746039
"SB35","patient","Dorea",0
"SB36","patient","Dorea",0
"SB38","patient","Dorea",0.00394585078613489
"SB39","patient","Dorea",0.01256038647343
"SB4","patient","Dorea",0
"SB40","control","Dorea",0.00214209210996073
"SB41","patient","Dorea",0.000708215297450425
"SB42","patient","Dorea",0.0011395578515536
"SB43","patient","Dorea",0
"SB44","patient","Dorea",0.00247116968698517
"SB45","control","Dorea",0.00132205182443152
"SB5","patient","Dorea",0.0442313977557468
"SB6","patient","Dorea",0.00111234705228031
"SB7","control","Dorea",0.00530748000849197
"SB8","patient","Dorea",0.0132840087439045
"SB9","patient","Dorea",0.00605831124574025
"SB1","control","Unclassified_Firmicutes",0.0102295976358263
"SB10","control","Unclassified_Firmicutes",0.00281018479093928
"SB11","patient","Unclassified_Firmicutes",0.00580357142857143
"SB12","control","Unclassified_Firmicutes",0.0450985687280583
"SB13","control","Unclassified_Firmicutes",0.00792253521126761
"SB14","control","Unclassified_Firmicutes",0.0036101083032491
"SB15","control","Unclassified_Firmicutes",0.00151682294539437
"SB16","patient","Unclassified_Firmicutes",0.00786098469176665
"SB17","patient","Unclassified_Firmicutes",0.00090032154340836
"SB18","patient","Unclassified_Firmicutes",0.000867894116917736
"SB19","control","Unclassified_Firmicutes",0.00405143561740356
"SB21","control","Unclassified_Firmicutes",0.0122368184272089
"SB22","patient","Unclassified_Firmicutes",0.000383877159309021
"SB23","patient","Unclassified_Firmicutes",0.00753093060785368
"SB24","control","Unclassified_Firmicutes",0.00272518646012622
"SB25","control","Unclassified_Firmicutes",0.00916453537936914
"SB26","control","Unclassified_Firmicutes",0.0024174053182917
"SB28","patient","Unclassified_Firmicutes",0
"SB29","patient","Unclassified_Firmicutes",0.000719942404607631
"SB3","control","Unclassified_Firmicutes",0.0105699481865285
"SB30","patient","Unclassified_Firmicutes",0.000555219059156067
"SB31","control","Unclassified_Firmicutes",0.00205128205128205
"SB32","control","Unclassified_Firmicutes",0.0250812819321876
"SB33","control","Unclassified_Firmicutes",0.00149305156770415
"SB34","patient","Unclassified_Firmicutes",0.00614771841717898
"SB35","patient","Unclassified_Firmicutes",0
