"Bacteroides"	"Unclassified_Lachnospiraceae"	"Ruminococcus"	"Parabacteroides"	"Unclassified_Ruminococcaceae"	"Lachnospiracea_incertae_sedis"	"Blautia"	"Erysipelotrichaceae_incertae_sedis"	"Clostridium_IV"	"Megamonas"	"Bifidobacterium"	"Clostridium_XlVa"	"Unclassified_Firmicutes"	"Lactobacillus"	"Unclassified_Bacteroidales"	"Clostridium_XVIII"	"Streptococcus"	"Enterococcus"	"Clostridium_sensu_stricto"	"Unclassified_Enterobacteriaceae"
13.2060254067203	6.77794130949492	5.53736489054812	1.82865718192525	4.58606514947387	4.58762927309319	6.51368049080335	4.73973834265105	3.74471342307199	-0.420098219736139	2.37832103827019	5.8218454382909	3.41471338734548	-0.559928711880492	4.90649926553214	1.39079636782222	0.647727715186777	3.28181093196985	1.98776716177754	-0.520739636005207
11.0001931769797	7.90963946199185	6.60538501041881	4.89348289934734	8.294932482406	6.83069100940748	5.12414401111281	2.08890380012655	6.58098264978282	-1.20253952882458	1.77833863439488	3.77045674021137	3.04729609116648	-1.43085460669624	3.52181944672537	4.2490123476285	-0.139581897715442	-0.81435433324098	2.78853078797416	-1.24944192416731
13.5385318516638	7.70580681772267	6.23377215230313	3.09735316087584	8.36337214728517	4.88284729746684	5.99984433827119	3.29706324320618	4.76651517926786	-1.51222663929404	1.20797557910017	5.44592638305263	4.02420633425231	-1.7755635588766	5.48207377624787	1.89316447632386	1.21911667446097	-1.12118554081393	0.979724055852163	-1.53785934716395
11.6673910445171	7.87293884218402	5.25551034117175	0.473214113366352	6.57375157313109	5.80169672011489	4.13271631704354	2.69819594135202	3.16128854238084	-1.88697987293227	3.51658278536344	6.13873796173002	3.3351222851956	-0.441978899331625	1.82177799110619	4.22633854137606	2.53361093020892	-1.54121362528644	1.29082642447201	-1.84417662085491
11.1032920711698	4.93709210823936	2.75155766915454	8.15766561257037	5.73827904613288	2.8316493675556	3.53162653179047	3.32512716423703	2.7037488010101	-1.66649991254624	1.19194525190006	5.23315818904502	2.83565099190126	-1.9472832610353	5.72815011098971	1.73110651031134	0.539445840052008	-1.27403612170006	0.969928823436853	-1.68153694434003
12.0688399035353	7.8385755959846	3.81498703204552	1.22635775194	4.00519535110998	7.08804572273775	6.37047733548485	2.93765569678916	2.80879562263566	-1.07382655567954	2.21781763455716	5.72357763022045	2.27515839498687	-1.28758576338665	3.22316520904907	4.15936455989691	-0.0579119615061554	-0.686828337985545	1.01920645994383	-1.12956911459363
7.29911392930419	7.72972475727724	5.60130547009493	4.16591921933478	6.63270238201331	6.21335201443439	6.4179695373463	1.54431698269536	3.97474495104491	-1.37936967915542	1.2241959629611	4.13855779724817	4.35345987739786	-1.62768209409808	4.9491659041108	1.59615384885431	0.843659623874681	-0.989553773989644	2.25123131370288	0.337135694896289
9.04782256340124	8.27549140581082	4.17180350344642	2.75697915892057	3.74617664478302	5.85294550389791	7.27167934570994	5.47524578082927	2.97057054394546	-0.916359079863502	2.35706017103297	6.04260040176609	3.21304380657312	1.78106040301195	2.87063081129207	4.72073551477438	5.07576705440971	-0.587286631165132	2.25927902745557	2.46974952583057
12.3707495253646	6.81704163191187	5.27041160319034	6.60688328879658	5.95131538241592	5.21377526556019	4.46058328012566	2.68880016651252	4.61230349949258	-0.641760504992389	1.36496173969921	5.13995814481844	3.15302350303933	-0.806658302830401	3.73305546258841	3.80504697889771	0.40343868596848	2.23140970767735	1.07956174680709	-0.727177885864037
10.8169745818371	7.64631226000691	9.05676343336292	3.50380490916596	7.54449647255405	6.89146826182544	6.50246680311703	1.83743727758789	5.84548642122162	-1.99715723801141	1.14948933519425	4.49811600029353	4.73474190103108	-1.37953571995182	1.72542006946958	2.94485318757764	2.33982703197212	-1.66112636416686	0.944417160313725	-1.92241438110625
10.7554098316657	7.58818928046451	5.63033365922552	3.16316465684164	8.32829041015788	6.49200654931681	5.88346908565242	2.62866290973399	5.84508559738856	-1.78681352772525	1.68308581652466	4.27378700085189	3.28610298704785	-2.11091276236788	2.74149938926712	3.51185869401029	2.80540628789571	-1.41968547942885	2.75952293010141	0.433999381826762
8.30477740968047	7.57788633302578	3.2394663901288	3.51291672674133	4.76737446281381	5.90461753263561	6.96865354831081	7.61888275497915	2.27332816349554	-1.33175661348424	4.04213300578497	4.6790175658342	4.89646490296992	2.68837432947448	3.10748564101405	2.6501427136721	4.66401955833004	0.880528531158619	0.993691534287646	0.398409884755595
