"Bacteroidetes"	"Firmicutes"	"Proteobacteria"	"Unclassified_Bacteria"	"Verrucomicrobia"	"Actinobacteria"
13.3688354500726	10.5216118245221	0.545813043093324	2.85918825265546	2.3888634749864	0.281602350325
9.61106054061928	10.3601884742794	7.48794813003797	4.24237801414279	2.38870376604752	2.39703354045319
12.0775287199913	9.79115119116863	6.89308999538608	3.18006606366233	2.38882049303172	0.23580606731288
13.3522378215883	10.2702084225692	4.65838893324005	4.09396881623382	3.09711627564977	0.383910364576899
12.6770442314433	10.1804605288175	1.96421572525997	4.44763721456203	3.1334459552994	1.48931685765217
8.45655790952098	12.2949325050851	2.23001063681029	4.09194902601826	2.38926958273356	3.18250062690045
12.1091674081133	10.3680142091692	7.61894485743118	4.09635315515868	2.38863005854004	1.56233482406679
12.7214779750068	10.5216118585748	4.80496169787248	5.33378000673581	2.38886297655231	1.83965141849521
11.7762196592993	9.42651937286218	5.60618003273852	6.24222259680913	2.78725476919055	1.89955178431091
13.6352438994188	9.85159341810879	5.62853337103497	4.09567270617176	2.38872807159709	3.2413848979432
11.7251680530146	9.59813978138101	2.98532458047631	4.90302870987247	2.38890893421498	2.39311468591048
13.1339879022352	10.2064439479175	8.66046097734769	4.41621527701736	2.41740423336937	2.11618404354013
8.4030108575955	11.1946520096317	4.42583513849628	4.09521812679709	2.3887937102155	3.72879467650366
12.1292499046405	9.02604543705508	8.26662557602897	3.31404581743344	2.38929433524263	0.5972294755669
11.8143681018162	9.40365799004544	6.88071190465031	3.74453172258202	2.38863507948825	2.39836447707717
11.7119601762532	10.521585223794	7.65160441096837	3.71709446171843	2.38925049696396	1.58557785440583
11.1239465789017	10.1205993234944	6.00449673269039	4.11401723095398	2.54600043218729	2.9352365038489
11.4510784828666	9.80239917073131	7.27686672729844	3.9645527955831	2.38859399323136	3.08739333415325
12.0030651832532	9.24065231090849	5.7583724155752	4.34552126968654	2.38892074019343	0.336819350746564
12.2842790527707	10.6412754523836	4.23720891158445	4.09473880287937	2.38886306151619	2.08445472183957
10.9796044220493	9.50217113572673	5.51454725128194	7.33430119178506	2.47034848200119	2.77839875514241
12.3983972023825	9.48338537983353	8.57659323901321	4.09631221244774	2.38863594789734	2.19655931882667
11.7386990064288	10.450557711363	6.02618079702077	5.19453344886244	2.38871246781772	2.10737461127694
